,Piłkarz,Wiek,Narodowość,Pozycja,Poz,Wartość rynkowa,Klub pozyskujący/oddający państwo,Klub pozyskujący/oddający nazwa,Kwota odstępnego,Rodzaj transferu,Dotyczy klubu,Sezon
2825,Vinko BudenV. Buden,29,Chorwacja,Środkowy obrońca,ŚOB,350 tys. €,Słowenia,NK Krka,?,Kupno,Ceahlaul Piatra Neamt,2014/2015
2826,TorresTorres,25,Brazylia,Środkowy napastnik,ŚNP,75 tys. €,Brazylia,Horizonte,?,Kupno,Ceahlaul Piatra Neamt,2014/2015
2827,Alessandro VonoA. Vono,26,Włochy,Bramkarz,BRK,50 tys. €,-,Bez klubu,-,Kupno,Ceahlaul Piatra Neamt,2014/2015
2828,Dimitrios SialmasD. Sialmas,28,Grecja,Środkowy napastnik,ŚNP,300 tys. €,-,Bez klubu,-,Kupno,Ceahlaul Piatra Neamt,2014/2015
2829,Daniel StanaD. Stana,32,Rumunia,Ofensywny pomocnik,OPM,175 tys. €,-,Bez klubu,-,Kupno,Ceahlaul Piatra Neamt,2014/2015
2830,Christian ChirielettiC. Chirieletti,26,Włochy,Prawy obrońca,POB,25 tys. €,-,Bez klubu,-,Kupno,Ceahlaul Piatra Neamt,2014/2015
2831,Rafael KneifRafael Kneif,22,Brazylia,Lewy napastnik,LNP,50 tys. €,-,Bez klubu,-,Kupno,Ceahlaul Piatra Neamt,2014/2015
2832,Andrei DumitrasA. Dumitras,26,Rumunia,Prawy obrońca,POB,450 tys. €,Rumunia,CS U Craiova,100 tys. €,Sprzedaż,Ceahlaul Piatra Neamt,2014/2015
2833,Daniel StanaD. Stana,31,Rumunia,Ofensywny pomocnik,OPM,300 tys. €,Rumunia,CFR Cluj,Bez odstępnego,Sprzedaż,Ceahlaul Piatra Neamt,2014/2015
2834,Dragos MateiucD. Mateiuc,21,Rumunia,Pomocnik,Pomocnik,-,Rumunia,FCM Dorohoi,Bez odstępnego,Sprzedaż,Ceahlaul Piatra Neamt,2014/2015
2835,Lucas GarciaL. Garcia,26,Argentyna,Lewy napastnik,LNP,300 tys. €,Finlandia,FC Honka,Bez odstępnego,Sprzedaż,Ceahlaul Piatra Neamt,2014/2015
2836,Andrei MarcA. Marc,21,Rumunia,Środkowy obrońca,ŚOB,750 tys. €,Rumunia,Dinamo Bukaresz,Bez odstępnego,Sprzedaż,Ceahlaul Piatra Neamt,2014/2015
2837,Marian ConstantinescuM. Constantinescu,32,Rumunia,Ofensywny pomocnik,OPM,200 tys. €,Rumunia,ACS SR Brasov,Bez odstępnego,Sprzedaż,Ceahlaul Piatra Neamt,2014/2015
2838,Gabriel CanuG. Canu,33,Rumunia,Środkowy obrońca,ŚOB,150 tys. €,Rumunia,Poli Timisoara,Bez odstępnego,Sprzedaż,Ceahlaul Piatra Neamt,2014/2015
2839,Andre NtambueA. Ntambue,22,Holandia,Środkowy napastnik,ŚNP,100 tys. €,Belgia,Géants Athois,Bez odstępnego,Sprzedaż,Ceahlaul Piatra Neamt,2014/2015
2840,Tudor MandruscaT. Mandrusca,26,Rumunia,Środkowy napastnik,ŚNP,150 tys. €,Rumunia,Unirea Jucu,Bez odstępnego,Sprzedaż,Ceahlaul Piatra Neamt,2014/2015
2841,Marius OnciuM. Onciu,27,Rumunia,Środkowy pomocnik,ŚPM,400 tys. €,Rumunia,Rapid Suceava,Bez odstępnego,Sprzedaż,Ceahlaul Piatra Neamt,2014/2015
2842,Emil JulaEmil Jula,34,Rumunia,Środkowy napastnik,ŚNP,100 tys. €,Rumunia,U Cluj,Bez odstępnego,Sprzedaż,Ceahlaul Piatra Neamt,2014/2015
2843,Bojan GolubovicB. Golubovic,30,Serbia,Środkowy napastnik,ŚNP,900 tys. €,Dania,SönderjyskE,Bez odstępnego,Sprzedaż,Ceahlaul Piatra Neamt,2014/2015
2844,Andrei PavelA. Pavel,22,Rumunia,Środkowy napastnik,ŚNP,250 tys. €,Rumunia,SC Bacau,Bez odstępnego,Sprzedaż,Ceahlaul Piatra Neamt,2014/2015
2845,Oleg CloninO. Clonin,27,Mołdawia,Środkowy obrońca,ŚOB,150 tys. €,Mołdawia,Ac. Kiszyniów,Bez odstępnego,Sprzedaż,Ceahlaul Piatra Neamt,2014/2015
2846,Justin Jake LopesJ. Lopes,21,Holandia,Lewy obrońca,LOB,25 tys. €,Holandia,Noordwijk,Bez odstępnego,Sprzedaż,Ceahlaul Piatra Neamt,2014/2015
2847,Gelu VeliciG. Velici,22,Rumunia,Środkowy napastnik,ŚNP,150 tys. €,Rumunia,Dinamo Bukaresz,25 tys. €,Sprzedaż,Ceahlaul Piatra Neamt,2014/2015
2848,Catalin ChisC. Chis,26,Rumunia,Prawy pomocnik,PPM,50 tys. €,-,Bez klubu,-,Sprzedaż,Ceahlaul Piatra Neamt,2014/2015
2849,Hélder TavaresH. Tavares,24,Republika Zielonego Przylądka,Środkowy pomocnik,ŚPM,300 tys. €,Portugalia,Beira-Mar,Bez odstępnego,Kupno,Otelul Galati,2014/2015
2850,Julius DaviesJ. Davies,19,Australia,Ofensywny pomocnik,OPM,50 tys. €,Australia,Brisbane Roar,Bez odstępnego,Kupno,Otelul Galati,2014/2015
2851,Athos SolomouA. Solomou,29,Cypr,Prawy obrońca,POB,300 tys. €,Cypr,EN Paralimniou,Bez odstępnego,Kupno,Otelul Galati,2014/2015
2852,Mihai AdascaliteiM. Adascalitei,19,Rumunia,Ofensywny pomocnik,OPM,50 tys. €,Rumunia,Dunarea Galati,Bez odstępnego,Kupno,Otelul Galati,2014/2015
2853,Robert TatarR. Tatar,21,Rumunia,Pomocnik,Pomocnik,25 tys. €,Rumunia,ACS Berceni,Bez odstępnego,Kupno,Otelul Galati,2014/2015
2854,Marcel AvdicM. Avdic,23,Niemcy,Ofensywny pomocnik,OPM,200 tys. €,Niemcy,Waldh. Mannheim,Bez odstępnego,Kupno,Otelul Galati,2014/2015
2855,Emil JulaEmil Jula,34,Rumunia,Środkowy napastnik,ŚNP,50 tys. €,Rumunia,U Cluj,Bez odstępnego,Kupno,Otelul Galati,2014/2015
2856,Vasile GheorgheV. Gheorghe,28,Rumunia,Środkowy pomocnik,ŚPM,250 tys. €,Rumunia,Uni. Craiova,Bez odstępnego,Kupno,Otelul Galati,2014/2015
2857,Florin CernatF. Cernat,34,Rumunia,Ofensywny pomocnik,OPM,400 tys. €,Turcja,C. Rizespor,Bez odstępnego,Kupno,Otelul Galati,2014/2015
2858,Emil DicaEmil Dica,32,Rumunia,Defensywny pomocnik,DPM,250 tys. €,Rumunia,Rapid 1923,Bez odstępnego,Kupno,Otelul Galati,2014/2015
2859,Yves Makabu-MakalambayY. Makabu-Makalambay,29,Demokratyczna Republika Kongo,Bramkarz,BRK,100 tys. €,Belgia,Royal Antwerpia,Bez odstępnego,Kupno,Otelul Galati,2014/2015
2860,Dumitru HotobocD. Hotoboc,35,Rumunia,Bramkarz,BRK,50 tys. €,Rumunia,Uni. Craiova,Bez odstępnego,Kupno,Otelul Galati,2014/2015
2861,Karol KarlikK. Karlik,28,Słowacja,Defensywny pomocnik,DPM,250 tys. €,Czechy,FC Vysočina,Bez odstępnego,Kupno,Otelul Galati,2014/2015
2862,Iulian PopaI. Popa,30,Rumunia,Lewy napastnik,LNP,250 tys. €,Rumunia,ACS SR Brasov,Bez odstępnego,Kupno,Otelul Galati,2014/2015
2863,Benjamin OnwuachiB. Onwuachi,30,Nigeria,Środkowy napastnik,ŚNP,850 tys. €,Grecja,Iraklis,Bez odstępnego,Kupno,Otelul Galati,2014/2015
2864,Rúben BrígidoR. Brígido,23,Portugalia,Ofensywny pomocnik,OPM,500 tys. €,Portugalia,Marítimo,Bez odstępnego,Kupno,Otelul Galati,2014/2015
2865,Stelian CucuS. Cucu,24,Rumunia,Defensywny pomocnik,DPM,150 tys. €,Rumunia,Dunarea Galati,Bez odstępnego,Kupno,Otelul Galati,2014/2015
2866,Emir KücükakgülE. Kücükakgül,20,Niemcy,Lewy obrońca,LOB,-,Niemcy,SV Somborn,Bez odstępnego,Kupno,Otelul Galati,2014/2015
2867,George BarladeanuG. Barladeanu,26,Rumunia,Prawy pomocnik,PPM,100 tys. €,Rumunia,Dunarea Galati,Bez odstępnego,Kupno,Otelul Galati,2014/2015
2868,Ivan PechaI. Pecha,28,Słowacja,Środkowy obrońca,ŚOB,300 tys. €,Łotwa,Lipawa,?,Kupno,Otelul Galati,2014/2015
2869,Jeanvion Yulu-MatondoJ. Yulu-Matondo,29,Belgia,Środkowy napastnik,ŚNP,200 tys. €,Egipt,El Ittihad,?,Kupno,Otelul Galati,2014/2015
2870,Ciprian MileaC. Milea,30,Rumunia,Środkowy pomocnik,ŚPM,400 tys. €,Rumunia,AFC Fortuna PC,?,Kupno,Otelul Galati,2014/2015
2871,Cristian CristeaC. Cristea,26,Rumunia,Środkowy napastnik,ŚNP,250 tys. €,-,Bez klubu,-,Kupno,Otelul Galati,2014/2015
2872,Serkan CiftciS. Ciftci,24,Austria,Środkowy napastnik,ŚNP,250 tys. €,-,Bez klubu,-,Kupno,Otelul Galati,2014/2015
2873,Jugurtha HamrounJ. Hamroun,25,Algieria,Lewy napastnik,LNP,400 tys. €,-,Bez klubu,-,Kupno,Otelul Galati,2014/2015
2874,Mihai PlopeanuM. Plopeanu,25,Rumunia,Bramkarz,BRK,25 tys. €,-,Bez klubu,-,Kupno,Otelul Galati,2014/2015
2875,Tiberiu StanT. Stan,27,Rumunia,Ofensywny pomocnik,OPM,25 tys. €,-,Bez klubu,-,Kupno,Otelul Galati,2014/2015
2876,Bryan OttenhoffB. Ottenhoff,23,Holandia,Środkowy obrońca,ŚOB,100 tys. €,-,Bez klubu,-,Kupno,Otelul Galati,2014/2015
2877,PaulinhoPaulinho,29,Portugalia,Ofensywny pomocnik,OPM,150 tys. €,-,Bez klubu,-,Kupno,Otelul Galati,2014/2015
2878,Mihai LecaM. Leca,22,Rumunia,Środkowy obrońca,ŚOB,600 tys. €,-,Bez klubu,-,Kupno,Otelul Galati,2014/2015
2879,Mohamadou SissokoM. Sissoko,26,Francja,Środkowy obrońca,ŚOB,200 tys. €,-,Bez klubu,-,Kupno,Otelul Galati,2014/2015
2880,Sanaa AltamaS. Altama,24,Chad,Defensywny pomocnik,DPM,200 tys. €,-,Bez klubu,-,Kupno,Otelul Galati,2014/2015
2881,Enes SipovicE. Sipovic,24,Bośnia i Hercegowina,Środkowy obrońca,ŚOB,350 tys. €,Belgia,KVC Westerlo,Bez odstępnego,Sprzedaż,Otelul Galati,2014/2015
2882,Sergiu CostinS. Costin,35,Rumunia,Środkowy obrońca,ŚOB,50 tys. €,Rumunia,Gloria Bistrita,Bez odstępnego,Sprzedaż,Otelul Galati,2014/2015
2883,George BarladeanuG. Barladeanu,26,Rumunia,Prawy pomocnik,PPM,50 tys. €,Rumunia,Sporting Liesti,Bez odstępnego,Sprzedaż,Otelul Galati,2014/2015
2884,PaulinhoPaulinho,29,Portugalia,Ofensywny pomocnik,OPM,150 tys. €,Portugalia,Limianos,Bez odstępnego,Sprzedaż,Otelul Galati,2014/2015
2885,Karol KarlikK. Karlik,28,Słowacja,Defensywny pomocnik,DPM,300 tys. €,Niemcy,Chemnitzer FC,Bez odstępnego,Sprzedaż,Otelul Galati,2014/2015
2886,George PungaG. Punga,20,Rumunia,Lewy pomocnik,LPM,50 tys. €,Rumunia,SC Bacau,Bez odstępnego,Sprzedaż,Otelul Galati,2014/2015
2887,Bogdan GavrilaB. Gavrila,22,Rumunia,Prawy napastnik,PNP,250 tys. €,Rumunia,Dinamo Bukaresz,Bez odstępnego,Sprzedaż,Otelul Galati,2014/2015
2888,Ioan FilipI. Filip,25,Rumunia,Defensywny pomocnik,DPM,500 tys. €,Rumunia,Petrolul,Bez odstępnego,Sprzedaż,Otelul Galati,2014/2015
2889,Victor AstafeiV. Astafei,27,Rumunia,Lewy napastnik,LNP,900 tys. €,Rumunia,Petrolul,Bez odstępnego,Sprzedaż,Otelul Galati,2014/2015
2890,Cristian SirghiC. Sirghi,27,Rumunia,Środkowy obrońca,ŚOB,700 tys. €,Izrael,Maccabi Netanya,Bez odstępnego,Sprzedaż,Otelul Galati,2014/2015
2891,Florin LovinF. Lovin,32,Rumunia,Środkowy pomocnik,ŚPM,300 tys. €,Rumunia,Chiajna,Bez odstępnego,Sprzedaż,Otelul Galati,2014/2015
2892,Robert CiureaR. Ciurea,19,Rumunia,Lewy obrońca,LOB,-,Rumunia,Metal. Galati,Bez odstępnego,Sprzedaż,Otelul Galati,2014/2015
2893,Liviu BajenaruL. Bajenaru,31,Rumunia,Ofensywny pomocnik,OPM,250 tys. €,Rumunia,Chiajna,Bez odstępnego,Sprzedaż,Otelul Galati,2014/2015
2894,Benjamin OnwuachiB. Onwuachi,30,Nigeria,Środkowy napastnik,ŚNP,850 tys. €,Liban,Salam Zgharta,Bez odstępnego,Sprzedaż,Otelul Galati,2014/2015
2895,HenriqueHenrique,27,Brazylia,Środkowy napastnik,ŚNP,500 tys. €,Rumunia,ASA Tirgu Mures,Bez odstępnego,Sprzedaż,Otelul Galati,2014/2015
2896,Silviu IlieS. Ilie,26,Rumunia,Lewy pomocnik,LPM,50 tys. €,Rumunia,ASA Tirgu Mures,Bez odstępnego,Sprzedaż,Otelul Galati,2014/2015
2897,Tadas SimaitisT. Simaitis,23,Litwa,Bramkarz,BRK,200 tys. €,Litwa,Kruoja,Bez odstępnego,Sprzedaż,Otelul Galati,2014/2015
2898,Mauro GoicoecheaM. Goicoechea,26,Urugwaj,Bramkarz,BRK,"1,10 mln €",Portugalia,Arouca,Bez odstępnego,Sprzedaż,Otelul Galati,2014/2015
2899,Gabriel GiurgiuG. Giurgiu,31,Rumunia,Środkowy pomocnik,ŚPM,400 tys. €,Izrael,Maccabi Netanya,Bez odstępnego,Sprzedaż,Otelul Galati,2014/2015
2900,Stéphane TritzS. Tritz,27,Francja,Prawy obrońca,POB,400 tys. €,Francja,Stade Brest 29,Bez odstępnego,Sprzedaż,Otelul Galati,2014/2015
2901,MarquinhosMarquinhos,22,Brazylia,Lewy napastnik,LNP,"1,20 mln €",Azerbejdżan,FK Qabala,?,Sprzedaż,Otelul Galati,2014/2015
2902,Sergiu CostinS. Costin,35,Rumunia,Środkowy obrońca,ŚOB,50 tys. €,Rumunia,FC Bistrita,?,Sprzedaż,Otelul Galati,2014/2015
2903,Bryan OttenhoffB. Ottenhoff,23,Holandia,Środkowy obrońca,ŚOB,50 tys. €,-,Bez klubu,-,Sprzedaż,Otelul Galati,2014/2015
2904,Vasile GheorgheV. Gheorghe,29,Rumunia,Środkowy pomocnik,ŚPM,250 tys. €,-,Bez klubu,-,Sprzedaż,Otelul Galati,2014/2015
2905,Samoel CojocS. Cojoc,25,Rumunia,Prawy obrońca,POB,250 tys. €,-,Bez klubu,-,Sprzedaż,Otelul Galati,2014/2015
2906,Ivan PechaI. Pecha,28,Słowacja,Środkowy obrońca,ŚOB,300 tys. €,-,Bez klubu,-,Sprzedaż,Otelul Galati,2014/2015
2907,Leonidas PanagopoulosL. Panagopoulos,27,Grecja,Bramkarz,BRK,550 tys. €,Rumunia,Sageata Navodar,Bez odstępnego,Kupno,Universitatea Cluj,2014/2015
2908,Nuno ViveirosN. Viveiros,31,Portugalia,Prawy napastnik,PNP,550 tys. €,-,Bez klubu,Bez odstępnego,Kupno,Universitatea Cluj,2014/2015
2909,Doru BratuD. Bratu,25,Rumunia,Środkowy obrońca,ŚOB,100 tys. €,Rumunia,Pandurii,Bez odstępnego,Kupno,Universitatea Cluj,2014/2015
2910,PaulinhoPaulinho,22,Brazylia,Prawy pomocnik,PPM,-,Brazylia,Mirassol-SP,Bez odstępnego,Kupno,Universitatea Cluj,2014/2015
2911,Raul CostinR. Costin,29,Rumunia,Środkowy pomocnik,ŚPM,600 tys. €,Azerbejdżan,Simurq,Bez odstępnego,Kupno,Universitatea Cluj,2014/2015
2912,Vlad MorarV. Morar,21,Rumunia,Środkowy napastnik,ŚNP,250 tys. €,Rumunia,Petrolul,Bez odstępnego,Kupno,Universitatea Cluj,2014/2015
2913,Emil JulaEmil Jula,34,Rumunia,Środkowy napastnik,ŚNP,100 tys. €,Rumunia,C. Piatra Neamt,Bez odstępnego,Kupno,Universitatea Cluj,2014/2015
2914,Valentin LemnaruV. Lemnaru,30,Rumunia,Środkowy napastnik,ŚNP,850 tys. €,Rumunia,Steaua Bukarest,Bez odstępnego,Kupno,Universitatea Cluj,2014/2015
2915,Nicolae MusatN. Musat,27,Rumunia,Lewy obrońca,LOB,800 tys. €,Rumunia,FC Vaslui,Bez odstępnego,Kupno,Universitatea Cluj,2014/2015
2916,Sergio ZijlerS. Zijler,27,Holandia,Prawy napastnik,PNP,150 tys. €,Holandia,Achilles '29,Bez odstępnego,Kupno,Universitatea Cluj,2014/2015
2917,Justin MengoloJ. Mengolo,21,Kamerun,Środkowy napastnik,ŚNP,150 tys. €,Cypr,Omonia Nikozja,Bez odstępnego,Kupno,Universitatea Cluj,2014/2015
2918,Cristian MunteanuC. Munteanu,34,Rumunia,Środkowy obrońca,ŚOB,100 tys. €,Rumunia,CSMS Iasi,Bez odstępnego,Kupno,Universitatea Cluj,2014/2015
2919,Sasa StojanovicS. Stojanovic,31,Serbia,Środkowy pomocnik,ŚPM,200 tys. €,Serbia,Radnicki Nis,Bez odstępnego,Kupno,Universitatea Cluj,2014/2015
2920,Pablo CeppeliniP. Ceppelini,22,Urugwaj,Ofensywny pomocnik,OPM,300 tys. €,Włochy,Cagliari Calcio,Bez odstępnego,Kupno,Universitatea Cluj,2014/2015
2921,Florin AchimF. Achim,22,Rumunia,Prawy obrońca,POB,350 tys. €,Rumunia,Sageata Navodar,Bez odstępnego,Kupno,Universitatea Cluj,2014/2015
2922,Geoffrey CastillionG. Castillion,23,Holandia,Środkowy napastnik,ŚNP,400 tys. €,Stany Zjednaczone,Revolution,Bez odstępnego,Kupno,Universitatea Cluj,2014/2015
2923,Dino SkvorcD. Skvorc,24,Chorwacja,Środkowy obrońca,ŚOB,500 tys. €,Cypr,Nea Salamis,Bez odstępnego,Kupno,Universitatea Cluj,2014/2015
2924,Narcisse BambaraN. Bambara,25,Burkina Faso,Lewy obrońca,LOB,500 tys. €,Rumunia,Chiajna,Bez odstępnego,Kupno,Universitatea Cluj,2014/2015
2925,Petar JovanovicP. Jovanovic,31,Bośnia i Hercegowina,Lewy obrońca,LOB,350 tys. €,Serbia,Radnicki Nis,Bez odstępnego,Kupno,Universitatea Cluj,2014/2015
2926,Danzell GravenberchD. Gravenberch,20,Holandia,Środkowy napastnik,ŚNP,200 tys. €,Holandia,Ajax U21,Bez odstępnego,Kupno,Universitatea Cluj,2014/2015
2927,Andrei CoblisA. Coblis,25,Rumunia,Bramkarz,BRK,50 tys. €,Malta,San Gwann FC,?,Kupno,Universitatea Cluj,2014/2015
2928,Benjamin van den BroekB. van den Broek,27,Nowa Zelandia,Środkowy pomocnik,ŚPM,250 tys. €,Holandia,FC Den Bosch,?,Kupno,Universitatea Cluj,2014/2015
2929,Diaranké FofanaD. Fofana,24,Francja,Środkowy obrońca,ŚOB,100 tys. €,Francja,Évian,?,Kupno,Universitatea Cluj,2014/2015
2930,MateusMateus,30,Brazylia,Środkowy obrońca,ŚOB,50 tys. €,Brazylia,Boa Esporte,?,Kupno,Universitatea Cluj,2014/2015
2931,Gil BahiaGil Bahia,22,Brazylia,Prawy obrońca,POB,250 tys. €,-,Bez klubu,-,Kupno,Universitatea Cluj,2014/2015
2932,Emilian DolhaE. Dolha,35,Rumunia,Bramkarz,BRK,50 tys. €,-,Bez klubu,-,Kupno,Universitatea Cluj,2014/2015
2933,Valentin LemnaruV. Lemnaru,30,Rumunia,Środkowy napastnik,ŚNP,"1,00 mln €",Rumunia,Steaua Bukarest,200 tys. €,Sprzedaż,Universitatea Cluj,2014/2015
2934,Ronald GercaliuR. Gercaliu,28,Austria,Środkowy obrońca,ŚOB,250 tys. €,Austria,SCR Altach,Bez odstępnego,Sprzedaż,Universitatea Cluj,2014/2015
2935,Karim BoutadjineK. Boutadjine,25,Francja,Środkowy napastnik,ŚNP,400 tys. €,Algieria,JS Kabylie,Bez odstępnego,Sprzedaż,Universitatea Cluj,2014/2015
2936,Ducu NinuDucu Ninu,28,Rumunia,Środkowy obrońca,ŚOB,750 tys. €,Bułgaria,Levski Sofia,Bez odstępnego,Sprzedaż,Universitatea Cluj,2014/2015
2937,Maximilian NicuM. Nicu,31,Rumunia,Środkowy obrońca,ŚOB,350 tys. €,Cypr,Aris Limassol,Bez odstępnego,Sprzedaż,Universitatea Cluj,2014/2015
2938,Florent SauvadetF. Sauvadet,26,Francja,Cofnięty napastnik,CNP,50 tys. €,Francja,AS Yzeure,Bez odstępnego,Sprzedaż,Universitatea Cluj,2014/2015
2939,Octavian AbrudanO. Abrudan,30,Rumunia,Środkowy obrońca,ŚOB,400 tys. €,Mołdawia,Milsami,Bez odstępnego,Sprzedaż,Universitatea Cluj,2014/2015
2940,Dan BucsaDan Bucsa,26,Rumunia,Defensywny pomocnik,DPM,700 tys. €,Węgry,ETO FC Győr,Bez odstępnego,Sprzedaż,Universitatea Cluj,2014/2015
2941,Emil JulaEmil Jula,34,Rumunia,Środkowy napastnik,ŚNP,50 tys. €,Rumunia,Otelul Galati,Bez odstępnego,Sprzedaż,Universitatea Cluj,2014/2015
2942,Gil BahiaGil Bahia,22,Brazylia,Prawy obrońca,POB,100 tys. €,Brazylia,Marília,Bez odstępnego,Sprzedaż,Universitatea Cluj,2014/2015
2943,Marius EneM. Ene,32,Rumunia,Środkowy napastnik,ŚNP,100 tys. €,Rumunia,FC Voluntari,Bez odstępnego,Sprzedaż,Universitatea Cluj,2014/2015
2944,Sasa StojanovicS. Stojanovic,31,Serbia,Środkowy pomocnik,ŚPM,200 tys. €,Serbia,Crvena Zvezda,Bez odstępnego,Sprzedaż,Universitatea Cluj,2014/2015
2945,Nicolae MusatN. Musat,28,Rumunia,Lewy obrońca,LOB,700 tys. €,Rumunia,Chiajna,Bez odstępnego,Sprzedaż,Universitatea Cluj,2014/2015
2946,Ionut TarnacopI. Tarnacop,27,Rumunia,Prawy pomocnik,PPM,500 tys. €,Rumunia,CS U Craiova,Bez odstępnego,Sprzedaż,Universitatea Cluj,2014/2015
2947,MateusMateus,30,Brazylia,Środkowy obrońca,ŚOB,50 tys. €,Brazylia,CA Aichinger,?,Sprzedaż,Universitatea Cluj,2014/2015
2948,Rodrigo MenezesR. Menezes,25,Brazylia,Środkowy pomocnik,ŚPM,50 tys. €,-,Bez klubu,-,Sprzedaż,Universitatea Cluj,2014/2015
2949,Doru BratuD. Bratu,25,Rumunia,Środkowy obrońca,ŚOB,50 tys. €,-,Bez klubu,-,Sprzedaż,Universitatea Cluj,2014/2015
2950,Alin RatiuA. Ratiu,31,Rumunia,Środkowy obrońca,ŚOB,25 tys. €,-,Koniec kariery,-,Sprzedaż,Universitatea Cluj,2014/2015
2951,Emilian DolhaE. Dolha,34,Rumunia,Bramkarz,BRK,50 tys. €,-,Bez klubu,-,Sprzedaż,Universitatea Cluj,2014/2015
2952,Vladimir NiculescuV. Niculescu,27,Rumunia,Bramkarz,BRK,200 tys. €,-,Koniec kariery,-,Sprzedaż,Universitatea Cluj,2014/2015
2953,Zsolt SzilagyiZ. Szilagyi,33,Rumunia,Środkowy obrońca,ŚOB,100 tys. €,-,Koniec kariery,-,Sprzedaż,Universitatea Cluj,2014/2015
2954,Adrian BorzaA. Borza,29,Rumunia,Lewy pomocnik,LPM,450 tys. €,-,Bez klubu,-,Sprzedaż,Universitatea Cluj,2014/2015
2955,Marius MartacM. Martac,23,Rumunia,Prawy obrońca,POB,50 tys. €,-,Bez klubu,-,Sprzedaż,Universitatea Cluj,2014/2015
2956,Catalin MunteanuC. Munteanu,35,Rumunia,Ofensywny pomocnik,OPM,50 tys. €,Rumunia,ACS SR Brasov,Bez odstępnego,Kupno,FC Viitorul,2014/2015
2957,Banel NicolitaB. Nicolita,30,Rumunia,Prawy napastnik,PNP,"1,00 mln €",-,Bez klubu,Bez odstępnego,Kupno,FC Viitorul,2014/2015
2958,Alin SeroniA. Seroni,27,Rumunia,Środkowy obrońca,ŚOB,600 tys. €,Rumunia,Poli Timisoara,Bez odstępnego,Kupno,FC Viitorul,2014/2015
2959,Marko AndjelkovicM. Andjelkovic,29,Serbia,Środkowy pomocnik,ŚPM,300 tys. €,Litwa,Suduva,Bez odstępnego,Kupno,FC Viitorul,2014/2015
2960,Adrian PitA. Pit,31,Rumunia,Lewy pomocnik,LPM,200 tys. €,Azerbejdżan,Xäzär Länkäran,Bez odstępnego,Kupno,FC Viitorul,2014/2015
2961,Andrei VastagA. Vastag,20,Rumunia,Defensywny pomocnik,DPM,100 tys. €,Rumunia,Metalul Resita,Bez odstępnego,Kupno,FC Viitorul,2014/2015
2962,Andrei SavaA. Sava,23,Rumunia,Lewy obrońca,LOB,100 tys. €,Rumunia,V. Axintele,Bez odstępnego,Kupno,FC Viitorul,2014/2015
2963,Silviu PanaS. Pana,22,Rumunia,Środkowy pomocnik,ŚPM,450 tys. €,Rumunia,Chiajna,Bez odstępnego,Kupno,FC Viitorul,2014/2015
2964,Iulian MameleI. Mamele,29,Rumunia,Środkowy obrońca,ŚOB,600 tys. €,Rumunia,Pandurii,Bez odstępnego,Kupno,FC Viitorul,2014/2015
2965,Calin AlbutC. Albut,33,Rumunia,Bramkarz,BRK,150 tys. €,Rumunia,Sageata Navodar,Bez odstępnego,Kupno,FC Viitorul,2014/2015
2966,HenriqueHenrique,28,Brazylia,Środkowy napastnik,ŚNP,500 tys. €,Rumunia,Dinamo Bukaresz,Bez odstępnego,Kupno,FC Viitorul,2014/2015
2967,Nelson BonillaN. Bonilla,23,Salwador,Środkowy napastnik,ŚNP,50 tys. €,Salwador,Alianza FC,Bez odstępnego,Kupno,FC Viitorul,2014/2015
2968,Adrian MarkusA. Markus,22,Rumunia,Środkowy napastnik,ŚNP,200 tys. €,Rumunia,Gaz Metan,Bez odstępnego,Kupno,FC Viitorul,2014/2015
2969,Alexandru NeacsaA. Neacsa,23,Rumunia,Prawy pomocnik,PPM,400 tys. €,Rumunia,CS U Craiova,Bez odstępnego,Kupno,FC Viitorul,2014/2015
2970,Alin ToscaA. Tosca,22,Rumunia,Środkowy obrońca,ŚOB,600 tys. €,Rumunia,Steaua Bukarest,400 tys. €,Sprzedaż,FC Viitorul,2014/2015
2971,Alexandru BalutaA. Baluta,20,Rumunia,Prawy napastnik,PNP,600 tys. €,Rumunia,CS U Craiova,200 tys. €,Sprzedaż,FC Viitorul,2014/2015
2972,Adrian PitA. Pit,31,Rumunia,Lewy pomocnik,LPM,50 tys. €,Rumunia,UTA Arad,Bez odstępnego,Sprzedaż,FC Viitorul,2014/2015
2973,Marko AndjelkovicM. Andjelkovic,30,Serbia,Środkowy pomocnik,ŚPM,200 tys. €,Islandia,ÍA Akranes,Bez odstępnego,Sprzedaż,FC Viitorul,2014/2015
2974,Mircea AxenteM. Axente,27,Rumunia,Środkowy napastnik,ŚNP,500 tys. €,Cypr,Ermis Aradippou,Bez odstępnego,Sprzedaż,FC Viitorul,2014/2015
2975,Radu CureteuR. Cureteu,21,Rumunia,Obrońca,Obrońca,50 tys. €,Rumunia,Minerul Motru,Bez odstępnego,Sprzedaż,FC Viitorul,2014/2015
2976,Dragos BalauruD. Balauru,25,Rumunia,Bramkarz,BRK,350 tys. €,Rumunia,FC Voluntari,Bez odstępnego,Sprzedaż,FC Viitorul,2014/2015
2977,Ionut LarieI. Larie,27,Rumunia,Środkowy obrońca,ŚOB,450 tys. €,Rumunia,CFR Cluj,Bez odstępnego,Sprzedaż,FC Viitorul,2014/2015
