,Piłkarz,Wiek,Narodowość,Pozycja,Poz,Wartość rynkowa,Klub pozyskujący/oddający państwo,Klub pozyskujący/oddający nazwa,Kwota odstępnego,Rodzaj transferu,Dotyczy klubu,Sezon
1826,Aleksandar AlempijevicA. Alempijevic,25,Serbia,Defensywny pomocnik,DPM,300 tys. €,Serbia,Javor-Matis,Bez odstępnego,Sprzedaż,Ferencvárosi TC,2013/2014
1827,Dániel SvábD. Sváb,22,Węgry,Lewy obrońca,LOB,200 tys. €,Niemcy,Energie Cottbus,?,Sprzedaż,Ferencvárosi TC,2013/2014
1828,Martin KleinM. Klein,28,Czechy,Środkowy obrońca,ŚOB,450 tys. €,-,Bez klubu,-,Sprzedaż,Ferencvárosi TC,2013/2014
1829,Dávid GyenesD. Gyenes,27,Węgry,Bramkarz,BRK,100 tys. €,-,Bez klubu,-,Sprzedaż,Ferencvárosi TC,2013/2014
1830,Dusan BrkovicD. Brkovic,24,Serbia,Środkowy obrońca,ŚOB,300 tys. €,Izrael,Hapoel Haifa,100 tys. €,Kupno,Debreceni VSC,2013/2014
1831,Dalibor VolasD. Volas,26,Słowenia,Środkowy napastnik,ŚNP,400 tys. €,Rosja,Mordovia,Bez odstępnego,Kupno,Debreceni VSC,2013/2014
1832,Dániel VadnaiD. Vadnai,24,Węgry,Lewy obrońca,LOB,250 tys. €,Węgry,MTK Budapest,Bez odstępnego,Kupno,Debreceni VSC,2013/2014
1833,Ádám KovácsÁ. Kovács,22,Węgry,Prawy napastnik,PNP,100 tys. €,Węgry,Nyíregyháza,Bez odstępnego,Kupno,Debreceni VSC,2013/2014
1834,László ZsidaiL. Zsidai,26,Węgry,Defensywny pomocnik,DPM,400 tys. €,Węgry,MTK Budapest,Bez odstępnego,Kupno,Debreceni VSC,2013/2014
1835,Zoltán HorváthZ. Horváth,23,Węgry,Środkowy napastnik,ŚNP,50 tys. €,Węgry,Egri FC,Bez odstępnego,Kupno,Debreceni VSC,2013/2014
1836,Igor MorozovI. Morozov,24,Estonia,Środkowy obrońca,ŚOB,500 tys. €,Polska,Polonia,Bez odstępnego,Kupno,Debreceni VSC,2013/2014
1837,Tibor TiszaT. Tisza,29,Węgry,Środkowy napastnik,ŚNP,350 tys. €,Węgry,Diósgyőr,Bez odstępnego,Kupno,Debreceni VSC,2013/2014
1838,Aleksandar TrninicA. Trninic,26,Serbia,Defensywny pomocnik,DPM,250 tys. €,Serbia,Cukaricki,Bez odstępnego,Kupno,Debreceni VSC,2013/2014
1839,Pál LázárP. Lázár,25,Węgry,Prawy obrońca,POB,400 tys. €,Węgry,Pécsi MFC,Bez odstępnego,Kupno,Debreceni VSC,2013/2014
1840,Rene MihelicR. Mihelic,25,Słowenia,Ofensywny pomocnik,OPM,750 tys. €,Słowenia,DNŠ Zavrč,Bez odstępnego,Kupno,Debreceni VSC,2013/2014
1841,Cristian BudC. Bud,28,Rumunia,Środkowy napastnik,ŚNP,450 tys. €,Rumunia,CFR Cluj,Bez odstępnego,Kupno,Debreceni VSC,2013/2014
1842,Martin KrónerM. Króner,19,Węgry,Środkowy obrońca,ŚOB,75 tys. €,Węgry,Létavértes SC 97,Bez odstępnego,Kupno,Debreceni VSC,2013/2014
1843,l'Imam Seydil. Seydi,28,Francja,Środkowy napastnik,ŚNP,250 tys. €,Węgry,Diósgyőr,?,Kupno,Debreceni VSC,2013/2014
1844,Joel DamahouJ. Damahou,26,Francja,Defensywny pomocnik,DPM,200 tys. €,-,Bez klubu,-,Kupno,Debreceni VSC,2013/2014
1845,Adamo CoulibalyA. Coulibaly,31,Francja,Środkowy napastnik,ŚNP,750 tys. €,Francja,Lens,Bez odstępnego,Sprzedaż,Debreceni VSC,2013/2014
1846,Tamás HuszákT. Huszák,24,Węgry,Środkowy pomocnik,ŚPM,150 tys. €,Węgry,Nyíregyháza,Bez odstępnego,Sprzedaż,Debreceni VSC,2013/2014
1847,László RezesL. Rezes,26,Węgry,Lewy pomocnik,LPM,150 tys. €,Węgry,Nyíregyháza,Bez odstępnego,Sprzedaż,Debreceni VSC,2013/2014
1848,Mamadou WaguéM. Wagué,22,Francja,Środkowy obrońca,ŚOB,100 tys. €,Węgry,Puskás AFC,Bez odstępnego,Sprzedaż,Debreceni VSC,2013/2014
1849,Stevo NikolicS. Nikolic,29,Bośnia i Hercegowina,Środkowy napastnik,ŚNP,200 tys. €,Bośnia i Hercegowina,Zrinjski Mostar,Bez odstępnego,Sprzedaż,Debreceni VSC,2013/2014
1850,Luis RamosL. Ramos,28,Honduras,Defensywny pomocnik,DPM,250 tys. €,Francja,LB Châteauroux,Bez odstępnego,Sprzedaż,Debreceni VSC,2013/2014
1851,Dajan SimacD. Simac,31,Chorwacja,Środkowy obrońca,ŚOB,400 tys. €,Turcja,Denizlispor,Bez odstępnego,Sprzedaż,Debreceni VSC,2013/2014
1852,Cristian BudC. Bud,28,Rumunia,Środkowy napastnik,ŚNP,450 tys. €,Rumunia,Gaz Metan,Bez odstępnego,Sprzedaż,Debreceni VSC,2013/2014
1853,Aleksandar TrninicA. Trninic,26,Serbia,Defensywny pomocnik,DPM,250 tys. €,Macedonia Północna,Vardar,Bez odstępnego,Sprzedaż,Debreceni VSC,2013/2014
1854,Eugène SalamiE. Salami,24,Nigeria,Środkowy napastnik,ŚNP,100 tys. €,Czechy,FK Teplice,?,Sprzedaż,Debreceni VSC,2013/2014
1855,Péter CzvitkovicsP. Czvitkovics,30,Węgry,Ofensywny pomocnik,OPM,550 tys. €,Węgry,Puskás AFC,?,Sprzedaż,Debreceni VSC,2013/2014
1856,Slimane BouadlaS. Bouadla,22,Francja,Środkowy pomocnik,ŚPM,100 tys. €,-,Bez klubu,-,Sprzedaż,Debreceni VSC,2013/2014
1857,Csaba BernáthC. Bernáth,35,Węgry,Prawy obrońca,POB,100 tys. €,-,Koniec kariery,-,Sprzedaż,Debreceni VSC,2013/2014
1858,Zoltán HorváthZ. Horváth,24,Węgry,Środkowy napastnik,ŚNP,100 tys. €,-,Bez klubu,-,Sprzedaż,Debreceni VSC,2013/2014
1859,Darko PavićevićD. Pavićević,27,Czarnogóra,Środkowy napastnik,ŚNP,250 tys. €,Węgry,Zalaegerszeg,Bez odstępnego,Kupno,Kecskeméti TE,2013/2014
1860,Boris BulajicB. Bulajic,25,Czarnogóra,Defensywny pomocnik,DPM,-,Czarnogóra,FK Celik Niksic,Bez odstępnego,Kupno,Kecskeméti TE,2013/2014
1861,Ádám IhosÁ. Ihos,18,Węgry,Lewy pomocnik,LPM,-,Węgry,III. Ker. U19,Bez odstępnego,Kupno,Kecskeméti TE,2013/2014
1862,Dárius CsillagD. Csillag,18,Węgry,Ofensywny pomocnik,OPM,50 tys. €,Węgry,Honvéd U19,Bez odstępnego,Kupno,Kecskeméti TE,2013/2014
1863,Konrád VerebélyiK. Verebélyi,17,Węgry,Bramkarz,BRK,-,Węgry,Honvéd U19,Bez odstępnego,Kupno,Kecskeméti TE,2013/2014
1864,Dejan KaranD. Karan,24,Serbia,Środkowy obrońca,ŚOB,250 tys. €,Serbia,Vojvodina,Bez odstępnego,Kupno,Kecskeméti TE,2013/2014
1865,Viktor NémethV. Németh,36,Węgry,Bramkarz,BRK,50 tys. €,Węgry,Budaörs,Bez odstępnego,Kupno,Kecskeméti TE,2013/2014
1866,PatoPato,21,Gwinea,Środkowy napastnik,ŚNP,300 tys. €,Estonia,Tammeka Tartu,Bez odstępnego,Kupno,Kecskeméti TE,2013/2014
1867,PatoPato,22,Gwinea,Środkowy napastnik,ŚNP,300 tys. €,Grecja,Panachaiki,Bez odstępnego,Sprzedaż,Kecskeméti TE,2013/2014
1868,Ferenc KalmárF. Kalmár,22,Węgry,Środkowy napastnik,ŚNP,25 tys. €,Węgry,Szeged,Bez odstępnego,Sprzedaż,Kecskeméti TE,2013/2014
1869,Péter RajcziP. Rajczi,32,Węgry,Środkowy napastnik,ŚNP,150 tys. €,Węgry,Mezőkövesd,Bez odstępnego,Sprzedaż,Kecskeméti TE,2013/2014
1870,Lajos BertusL. Bertus,22,Węgry,Ofensywny pomocnik,OPM,200 tys. €,Węgry,Puskás AFC,Bez odstępnego,Sprzedaż,Kecskeméti TE,2013/2014
1871,YannickYannick,26,Kamerun,Lewy pomocnik,LPM,250 tys. €,Tajlandia,Chainat FC,Bez odstępnego,Sprzedaż,Kecskeméti TE,2013/2014
1872,István FarkasI. Farkas,29,Węgry,Lewy obrońca,LOB,150 tys. €,Węgry,Cegléd,Bez odstępnego,Sprzedaż,Kecskeméti TE,2013/2014
1873,Balázs KoszóB. Koszó,25,Węgry,Środkowy obrońca,ŚOB,125 tys. €,Węgry,Békéscsaba,Bez odstępnego,Sprzedaż,Kecskeméti TE,2013/2014
1874,Milan CokicM. Cokic,22,Serbia,Lewy napastnik,LNP,100 tys. €,Serbia,Smederevo,Bez odstępnego,Sprzedaż,Kecskeméti TE,2013/2014
1875,Attila HullámA. Hullám,26,Węgry,Ofensywny pomocnik,OPM,100 tys. €,Węgry,Paksi FC,Bez odstępnego,Sprzedaż,Kecskeméti TE,2013/2014
1876,Gábor IkotinG. Ikotin,18,Węgry,Bramkarz,BRK,50 tys. €,Węgry,Szeged,Bez odstępnego,Sprzedaż,Kecskeméti TE,2013/2014
1877,József MogyorósiJ. Mogyorósi,35,Węgry,Środkowy obrońca,ŚOB,100 tys. €,Węgry,FC Ajka,Bez odstępnego,Sprzedaż,Kecskeméti TE,2013/2014
1878,Márkó SósM. Sós,22,Węgry,Prawy obrońca,POB,200 tys. €,Węgry,Gyirmót FC,Bez odstępnego,Sprzedaż,Kecskeméti TE,2013/2014
1879,Botond AntalB. Antal,22,Węgry,Bramkarz,BRK,300 tys. €,Węgry,Kaposvár,Bez odstępnego,Sprzedaż,Kecskeméti TE,2013/2014
1880,Dávid MohlD. Mohl,28,Węgry,Lewy obrońca,LOB,300 tys. €,Węgry,Pécsi MFC,Bez odstępnego,Sprzedaż,Kecskeméti TE,2013/2014
1881,Edgardo DíazE. Díaz,25,Argentyna,Ofensywny pomocnik,OPM,100 tys. €,Argentyna,Union,Bez odstępnego,Sprzedaż,Kecskeméti TE,2013/2014
1882,Givi IoselianiG. Ioseliani,22,Gruzja,Prawy pomocnik,PPM,125 tys. €,Gruzja,Sioni Bolnisi,Bez odstępnego,Sprzedaż,Kecskeméti TE,2013/2014
1883,Tibor MaszlagT. Maszlag,20,Węgry,Napastnik,Napastnik,-,Węgry,Békéscsaba,?,Sprzedaż,Kecskeméti TE,2013/2014
1884,Christian EbalaC. Ebala,25,Kamerun,Defensywny pomocnik,DPM,200 tys. €,-,Bez klubu,-,Sprzedaż,Kecskeméti TE,2013/2014
1885,Boris BulajicB. Bulajic,25,Czarnogóra,Defensywny pomocnik,DPM,100 tys. €,-,Bez klubu,-,Sprzedaż,Kecskeméti TE,2013/2014
1886,Csaba BorszékiC. Borszéki,29,Węgry,Bramkarz,BRK,150 tys. €,-,Koniec kariery,-,Sprzedaż,Kecskeméti TE,2013/2014
1887,Ádám HrepkaÁ. Hrepka,26,Węgry,Środkowy napastnik,ŚNP,200 tys. €,Izrael,Bnei Yehuda,Bez odstępnego,Kupno,Szombathelyi Haladás,2013/2014
1888,Predrag BosnjakP. Bosnjak,27,Węgry,Lewy obrońca,LOB,150 tys. €,Węgry,VLS Veszprém,Bez odstępnego,Kupno,Szombathelyi Haladás,2013/2014
1889,Bálint GaálB. Gaál,23,Węgry,Środkowy napastnik,ŚNP,100 tys. €,Węgry,Soproni VSE,?,Kupno,Szombathelyi Haladás,2013/2014
1890,Gábor DvorschákG. Dvorschák,24,Węgry,Środkowy obrońca,ŚOB,125 tys. €,-,Bez klubu,-,Kupno,Szombathelyi Haladás,2013/2014
1891,Roland UgraiR. Ugrai,21,Węgry,Środkowy napastnik,ŚNP,200 tys. €,Węgry,Ferencváros,100 tys. €,Sprzedaż,Szombathelyi Haladás,2013/2014
1892,Péter AndorkaP. Andorka,29,Węgry,Środkowy napastnik,ŚNP,150 tys. €,Węgry,Gyirmót FC,Bez odstępnego,Sprzedaż,Szombathelyi Haladás,2013/2014
1893,Gergő GőczeG. Gőcze,23,Węgry,Bramkarz,BRK,100 tys. €,Węgry,Pécsi MFC,Bez odstępnego,Sprzedaż,Szombathelyi Haladás,2013/2014
1894,Krisztián KeneseiK. Kenesei,36,Węgry,Środkowy napastnik,ŚNP,100 tys. €,Węgry,Lombard Pápa,Bez odstępnego,Sprzedaż,Szombathelyi Haladás,2013/2014
1895,Gábor RajosG. Rajos,29,Węgry,Defensywny pomocnik,DPM,150 tys. €,Węgry,FC Ajka,Bez odstępnego,Sprzedaż,Szombathelyi Haladás,2013/2014
1896,Zoltán BúrányZ. Búrány,23,Węgry,Defensywny pomocnik,DPM,200 tys. €,Węgry,Mezőkövesd,Bez odstępnego,Sprzedaż,Szombathelyi Haladás,2013/2014
1897,Asmir SuljicA. Suljic,21,Bośnia i Hercegowina,Lewy napastnik,LNP,325 tys. €,Bośnia i Hercegowina,FK Sarajevo,150 tys. €,Kupno,Újpest FC,2013/2014
1898,Darwin AndradeD. Andrade,22,Kolumbia,Lewy obrońca,LOB,700 tys. €,Kolumbia,CD La Equidad,100 tys. €,Kupno,Újpest FC,2013/2014
1899,Jarmo AhjuperaJ. Ahjupera,29,Estonia,Środkowy napastnik,ŚNP,300 tys. €,Węgry,ETO FC Győr,Bez odstępnego,Kupno,Újpest FC,2013/2014
1900,Jonathan HerisJ. Heris,23,Belgia,Środkowy obrońca,ŚOB,250 tys. €,Belgia,AFC Tubize,Bez odstępnego,Kupno,Újpest FC,2013/2014
1901,Bojan SankovicB. Sankovic,19,Czarnogóra,Defensywny pomocnik,DPM,-,Czarnogóra,FK Mladost,?,Kupno,Újpest FC,2013/2014
1902,JuananJuanan,26,Hiszpania,Środkowy obrońca,ŚOB,"1,00 mln €",Niemcy,F. Düsseldorf,?,Kupno,Újpest FC,2013/2014
1903,Loïc NegoL. Nego,22,Francja,Prawy obrońca,POB,400 tys. €,Włochy,AS Roma,?,Kupno,Újpest FC,2013/2014
1904,Marko DmitrovicM. Dmitrovic,21,Serbia,Bramkarz,BRK,300 tys. €,-,Bez klubu,-,Kupno,Újpest FC,2013/2014
1905,Zsolt SzokolZ. Szokol,23,Węgry,Prawy obrońca,POB,200 tys. €,Węgry,Nyíregyháza,Bez odstępnego,Sprzedaż,Újpest FC,2013/2014
1906,Robert FeikR. Feik,25,Niemcy,Ofensywny pomocnik,OPM,25 tys. €,Niemcy,Neckarsulmer SU,Bez odstępnego,Sprzedaż,Újpest FC,2013/2014
1907,Grégory ChristG. Christ,31,Francja,Lewy pomocnik,LPM,300 tys. €,Belgia,White Star,Bez odstępnego,Sprzedaż,Újpest FC,2013/2014
1908,Tamás EgerszegiT. Egerszegi,22,Węgry,Środkowy pomocnik,ŚPM,125 tys. €,Węgry,Diósgyőr,Bez odstępnego,Sprzedaż,Újpest FC,2013/2014
1909,Zoltán SzélesiZ. Szélesi,32,Węgry,Prawy obrońca,POB,250 tys. €,Węgry,Puskás AFC,Bez odstępnego,Sprzedaż,Újpest FC,2013/2014
1910,Dániel KovácsD. Kovács,23,Węgry,Lewy pomocnik,LPM,150 tys. €,Węgry,Gyirmót FC,Bez odstępnego,Sprzedaż,Újpest FC,2013/2014
1911,Dávid BarcziD. Barczi,24,Węgry,Lewy pomocnik,LPM,200 tys. €,Węgry,Diósgyőr,Bez odstępnego,Sprzedaż,Újpest FC,2013/2014
1912,Mohamed RemiliM. Remili,28,Węgry,Ofensywny pomocnik,OPM,200 tys. €,Węgry,Vasas FC,Bez odstępnego,Sprzedaż,Újpest FC,2013/2014
1913,Ronald ErősR. Erős,21,Węgry,Środkowy pomocnik,ŚPM,50 tys. €,Węgry,Cegléd,Bez odstępnego,Sprzedaż,Újpest FC,2013/2014
1914,Richárd HorváthR. Horváth,21,Węgry,Środkowy napastnik,ŚNP,100 tys. €,Węgry,Lombard Pápa,Bez odstępnego,Sprzedaż,Újpest FC,2013/2014
1915,Tamás HorváthT. Horváth,26,Węgry,Bramkarz,BRK,100 tys. €,Węgry,Mezőkövesd,Bez odstępnego,Sprzedaż,Újpest FC,2013/2014
1916,Tamás RubusT. Rubus,24,Węgry,Środkowy obrońca,ŚOB,150 tys. €,Węgry,Nyíregyháza,Bez odstępnego,Sprzedaż,Újpest FC,2013/2014
1917,Zoltán PollákZ. Pollák,29,Węgry,Lewy obrońca,LOB,200 tys. €,Węgry,SZTK,Bez odstępnego,Sprzedaż,Újpest FC,2013/2014
1918,Krisztián VermesK. Vermes,28,Węgry,Środkowy obrońca,ŚOB,300 tys. €,Węgry,Mezőkövesd,Bez odstępnego,Sprzedaż,Újpest FC,2013/2014
1919,Tamás FloszmannT. Floszmann,25,Węgry,Bramkarz,BRK,75 tys. €,-,pauzuje,Bez odstępnego,Sprzedaż,Újpest FC,2013/2014
1920,Loïc NegoL. Nego,23,Francja,Prawy obrońca,POB,400 tys. €,Anglia,Charlton,?,Sprzedaż,Újpest FC,2013/2014
1921,András DebreceniA. Debreceni,24,Węgry,Środkowy obrońca,ŚOB,500 tys. €,Węgry,Honvéd,Bez odstępnego,Kupno,Diósgyőri VTK,2013/2014
1922,Tamás EgerszegiT. Egerszegi,22,Węgry,Środkowy pomocnik,ŚPM,125 tys. €,Węgry,Újpest FC,Bez odstępnego,Kupno,Diósgyőri VTK,2013/2014
1923,Márk NikháziM. Nikházi,24,Węgry,Ofensywny pomocnik,OPM,300 tys. €,Węgry,MTK Budapest,Bez odstępnego,Kupno,Diósgyőri VTK,2013/2014
1924,Dávid BarcziD. Barczi,24,Węgry,Lewy pomocnik,LPM,200 tys. €,Węgry,Újpest FC,Bez odstępnego,Kupno,Diósgyőri VTK,2013/2014
1925,Senad HusicS. Husic,23,Bośnia i Hercegowina,Lewy obrońca,LOB,200 tys. €,Bośnia i Hercegowina,Zvijezda G.,Bez odstępnego,Kupno,Diósgyőri VTK,2013/2014
1926,Lazar MarjanovicL. Marjanovic,24,Serbia,Prawy napastnik,PNP,250 tys. €,Serbia,Radnicki K.,Bez odstępnego,Kupno,Diósgyőri VTK,2013/2014
1927,William AlvesWilliam Alves,27,Brazylia,Środkowy obrońca,ŚOB,400 tys. €,Brazylia,Tombense,Bez odstępnego,Kupno,Diósgyőri VTK,2013/2014
1928,Nenad RajicN. Rajic,30,Serbia,Bramkarz,BRK,100 tys. €,Bośnia i Hercegowina,Leotar Trebinje,Bez odstępnego,Kupno,Diósgyőri VTK,2013/2014
1929,Tamás KádárT. Kádár,23,Węgry,Środkowy obrońca,ŚOB,500 tys. €,Holandia,Roda JC,?,Kupno,Diósgyőri VTK,2013/2014
1930,Augusto BatiojaA. Batioja,23,Ekwador,Prawy napastnik,PNP,350 tys. €,Czarnogóra,FK Mladost,?,Kupno,Diósgyőri VTK,2013/2014
1931,Miroslav GrumicM. Grumic,29,Serbia,Ofensywny pomocnik,OPM,250 tys. €,Węgry,Pécsi MFC,?,Kupno,Diósgyőri VTK,2013/2014
1932,Vince GeleiV. Gelei,18,Węgry,Bramkarz,BRK,50 tys. €,Węgry,Csákvár,?,Kupno,Diósgyőri VTK,2013/2014
1933,Zoran KosticZ. Kostic,30,Serbia,Ofensywny pomocnik,OPM,200 tys. €,-,Bez klubu,-,Kupno,Diósgyőri VTK,2013/2014
1934,Paco GallardoPaco Gallardo,33,Hiszpania,Prawy pomocnik,PPM,200 tys. €,Węgry,Puskás AFC,Bez odstępnego,Sprzedaż,Diósgyőri VTK,2013/2014
1935,Gergely RudolfG. Rudolf,28,Węgry,Środkowy napastnik,ŚNP,800 tys. €,Węgry,ETO FC Győr,Bez odstępnego,Sprzedaż,Diósgyőri VTK,2013/2014
1936,Péter TakácsP. Takács,23,Węgry,Defensywny pomocnik,DPM,200 tys. €,Węgry,Mezőkövesd,Bez odstępnego,Sprzedaż,Diósgyőri VTK,2013/2014
1937,Tamás NagyT. Nagy,25,Węgry,Środkowy obrońca,ŚOB,200 tys. €,Węgry,Lombard Pápa,Bez odstępnego,Sprzedaż,Diósgyőri VTK,2013/2014
1938,Tibor TiszaT. Tisza,29,Węgry,Środkowy napastnik,ŚNP,350 tys. €,Węgry,Debrecen,Bez odstępnego,Sprzedaż,Diósgyőri VTK,2013/2014
1939,Ladislav RybanskyL. Rybansky,28,Słowacja,Bramkarz,BRK,250 tys. €,Polska,Podbeskidzie,Bez odstępnego,Sprzedaż,Diósgyőri VTK,2013/2014
1940,Péter BogátiP. Bogáti,22,Węgry,Ofensywny pomocnik,OPM,100 tys. €,Węgry,BFC Siófok,Bez odstępnego,Sprzedaż,Diósgyőri VTK,2013/2014
1941,Norbert TajtiN. Tajti,29,Węgry,Bramkarz,BRK,100 tys. €,Węgry,BFC Siófok,Bez odstępnego,Sprzedaż,Diósgyőri VTK,2013/2014
1942,l'Imam Seydil. Seydi,28,Francja,Środkowy napastnik,ŚNP,250 tys. €,Węgry,Debrecen,?,Sprzedaż,Diósgyőri VTK,2013/2014
1943,FernandoFernando,34,Hiszpania,Ofensywny pomocnik,OPM,300 tys. €,-,Koniec kariery,-,Sprzedaż,Diósgyőri VTK,2013/2014
1944,Róbert AmbrusicsR. Ambrusics,21,Węgry,Bramkarz,BRK,50 tys. €,-,Bez klubu,-,Sprzedaż,Diósgyőri VTK,2013/2014
1945,Youssef SekourY. Sekour,25,Maroko,Defensywny pomocnik,DPM,250 tys. €,-,Bez klubu,-,Sprzedaż,Diósgyőri VTK,2013/2014
1946,Michal HanekM. Hanek,33,Słowacja,Środkowy obrońca,ŚOB,200 tys. €,-,Bez klubu,-,Sprzedaż,Diósgyőri VTK,2013/2014
1947,José LuqueJ. Luque,35,Hiszpania,Lewy pomocnik,LPM,200 tys. €,-,Koniec kariery,-,Sprzedaż,Diósgyőri VTK,2013/2014
1948,Dragos FirtulescuD. Firtulescu,24,Rumunia,Lewy napastnik,LNP,175 tys. €,Rumunia,UTA Arad,Bez odstępnego,Kupno,Kaposvári Rákóczi FC,2013/2014
1949,Landry MulemoL. Mulemo,27,Demokratyczna Republika Kongo,Lewy obrońca,LOB,700 tys. €,Izrael,B. Jerusalem,Bez odstępnego,Kupno,Kaposvári Rákóczi FC,2013/2014
1950,Marko RanilovicM. Ranilovic,26,Słowenia,Bramkarz,BRK,150 tys. €,Węgry,Ferencváros,Bez odstępnego,Kupno,Kaposvári Rákóczi FC,2013/2014
1951,Stjepan BabicS. Babic,24,Chorwacja,Defensywny pomocnik,DPM,450 tys. €,Chorwacja,NK Rudes,Bez odstępnego,Kupno,Kaposvári Rákóczi FC,2013/2014
1952,Ádám AlbertÁ. Albert,22,Węgry,Defensywny pomocnik,DPM,150 tys. €,Węgry,Egri FC,Bez odstępnego,Kupno,Kaposvári Rákóczi FC,2013/2014
1953,Andrei FloreanA. Florean,21,Rumunia,Prawy pomocnik,PPM,250 tys. €,Rumunia,Bihor Oradea,Bez odstępnego,Kupno,Kaposvári Rákóczi FC,2013/2014
1954,Tarmo KinkT. Kink,28,Estonia,Lewy napastnik,LNP,350 tys. €,Włochy,Varese,Bez odstępnego,Kupno,Kaposvári Rákóczi FC,2013/2014
1955,Adrian MarkusA. Markus,21,Rumunia,Środkowy napastnik,ŚNP,400 tys. €,Rumunia,Bihor Oradea,Bez odstępnego,Kupno,Kaposvári Rákóczi FC,2013/2014
1956,Andrei CoroianA. Coroian,22,Rumunia,Defensywny pomocnik,DPM,175 tys. €,Rumunia,Bihor Oradea,Bez odstępnego,Kupno,Kaposvári Rákóczi FC,2013/2014
1957,Badis LebbihiB. Lebbihi,23,Algieria,Środkowy obrońca,ŚOB,-,Francja,SAS Epinal,Bez odstępnego,Kupno,Kaposvári Rákóczi FC,2013/2014
1958,Lucas RochaL. Rocha,22,Brazylia,Środkowy obrońca,ŚOB,100 tys. €,Węgry,Vasas FC,Bez odstępnego,Kupno,Kaposvári Rákóczi FC,2013/2014
1959,Botond AntalB. Antal,22,Węgry,Bramkarz,BRK,300 tys. €,Węgry,Kecskeméti TE,Bez odstępnego,Kupno,Kaposvári Rákóczi FC,2013/2014
1960,Pieter MbembaP. Mbemba,25,Belgia,Środkowy obrońca,ŚOB,150 tys. €,Cypr,Omonia Nikozja,Bez odstępnego,Kupno,Kaposvári Rákóczi FC,2013/2014
1961,Bence ZámbóB. Zámbó,23,Węgry,Lewy obrońca,LOB,150 tys. €,Węgry,ETO FC Győr,Bez odstępnego,Kupno,Kaposvári Rákóczi FC,2013/2014
1962,Iulian PetracheI. Petrache,22,Rumunia,Środkowy obrońca,ŚOB,75 tys. €,Rumunia,Bihor Oradea,Bez odstępnego,Kupno,Kaposvári Rákóczi FC,2013/2014
1963,Luka DominicL. Dominic,19,Chorwacja,Lewy pomocnik,LPM,-,Chorwacja,Mlad. Prelog,?,Kupno,Kaposvári Rákóczi FC,2013/2014
1964,Safet JahicS. Jahic,26,Słowenia,Bramkarz,BRK,150 tys. €,-,Bez klubu,-,Kupno,Kaposvári Rákóczi FC,2013/2014
1965,Issaga DialloI. Diallo,27,Senegal,Środkowy obrońca,ŚOB,300 tys. €,-,Bez klubu,-,Kupno,Kaposvári Rákóczi FC,2013/2014
1966,Bojan VrucinaB. Vrucina,29,Chorwacja,Środkowy napastnik,ŚNP,250 tys. €,Macedonia Północna,Shkendija,Bez odstępnego,Sprzedaż,Kaposvári Rákóczi FC,2013/2014
1967,Daniel CaccamoD. Caccamo,21,Australia,Prawy obrońca,POB,50 tys. €,Nieznana,Nieznany,Bez odstępnego,Sprzedaż,Kaposvári Rákóczi FC,2013/2014
1968,Róbert WaltnerR. Waltner,36,Węgry,Środkowy napastnik,ŚNP,100 tys. €,Węgry,BFC Siófok,Bez odstępnego,Sprzedaż,Kaposvári Rákóczi FC,2013/2014
1969,Zsolt PoszaZ. Posza,36,Węgry,Bramkarz,BRK,100 tys. €,Węgry,Balatonlelle,Bez odstępnego,Sprzedaż,Kaposvári Rákóczi FC,2013/2014
1970,Nikola SafaricN. Safaric,32,Chorwacja,Środkowy pomocnik,ŚPM,200 tys. €,Słowenia,DNŠ Zavrč,Bez odstępnego,Sprzedaż,Kaposvári Rákóczi FC,2013/2014
1971,Dávid HegedűsD. Hegedűs,28,Węgry,Defensywny pomocnik,DPM,150 tys. €,Węgry,Mezőkövesd,Bez odstępnego,Sprzedaż,Kaposvári Rákóczi FC,2013/2014
1972,Gábor JánváriG. Jánvári,23,Węgry,Lewy obrońca,LOB,175 tys. €,Węgry,Nyíregyháza,Bez odstępnego,Sprzedaż,Kaposvári Rákóczi FC,2013/2014
1973,Bence ZámbóB. Zámbó,24,Węgry,Lewy obrońca,LOB,150 tys. €,Węgry,Tatabánya,Bez odstępnego,Sprzedaż,Kaposvári Rákóczi FC,2013/2014
1974,Stjepan BabicS. Babic,25,Chorwacja,Defensywny pomocnik,DPM,250 tys. €,Litwa,Siauliai,Bez odstępnego,Sprzedaż,Kaposvári Rákóczi FC,2013/2014
1975,Pedro SassP. Sass,22,Brazylia,Defensywny pomocnik,DPM,150 tys. €,Grecja,APO Levadiakos,Bez odstępnego,Sprzedaż,Kaposvári Rákóczi FC,2013/2014
1976,Adrian MarkusA. Markus,21,Rumunia,Środkowy napastnik,ŚNP,250 tys. €,Rumunia,Gaz Metan,Bez odstępnego,Sprzedaż,Kaposvári Rákóczi FC,2013/2014
1977,Mario KurakM. Kurak,29,Słowacja,Pomocnik,Pomocnik,-,Słowacja,Rimavska Sobota,Bez odstępnego,Sprzedaż,Kaposvári Rákóczi FC,2013/2014
1978,Bojan PavlovicB. Pavlovic,28,Serbia,Prawy pomocnik,PPM,200 tys. €,Chorwacja,NK Istra,Bez odstępnego,Sprzedaż,Kaposvári Rákóczi FC,2013/2014
