,Piłkarz,Wiek,Narodowość,Pozycja,Poz,Wartość rynkowa,Klub pozyskujący/oddający państwo,Klub pozyskujący/oddający nazwa,Kwota odstępnego,Rodzaj transferu,Dotyczy klubu,Sezon
501,Lucas GalvãoLucas Galvão,26,Brazylia,Środkowy obrońca,ŚOB,500 tys. €,Austria,Rapid Wiedeń,700 tys. €,Sprzedaż,SC Rheindorf Altach,2017/2018
502,Nikola DovedanN. Dovedan,22,Austria,Cofnięty napastnik,CNP,"1,00 mln €",Niemcy,1.FC Heidenheim,400 tys. €,Sprzedaż,SC Rheindorf Altach,2017/2018
503,Emanuel SakicE. Sakic,26,Austria,Prawy obrońca,POB,250 tys. €,Grecja,Atromitos Ateny,Bez odstępnego,Sprzedaż,SC Rheindorf Altach,2017/2018
504,Daniel LuxbacherD. Luxbacher,25,Austria,Środkowy pomocnik,ŚPM,350 tys. €,Austria,SKN St. Pölten,Bez odstępnego,Sprzedaż,SC Rheindorf Altach,2017/2018
505,Lukas JägerL. Jäger,23,Austria,Defensywny pomocnik,DPM,800 tys. €,Niemcy,Nürnberg,Bez odstępnego,Sprzedaż,SC Rheindorf Altach,2017/2018
506,Martin HarrerM. Harrer,25,Austria,Środkowy pomocnik,ŚPM,250 tys. €,Austria,FC Wacker,Bez odstępnego,Sprzedaż,SC Rheindorf Altach,2017/2018
507,Gabriel LüchingerG. Lüchinger,24,Szwajcaria,Ofensywny pomocnik,OPM,100 tys. €,Austria,SV Ried,Bez odstępnego,Sprzedaż,SC Rheindorf Altach,2017/2018
508,Stefan UmjenovicS. Umjenovic,21,Austria,Środkowy obrońca,ŚOB,75 tys. €,Austria,FAC,Bez odstępnego,Sprzedaż,SC Rheindorf Altach,2017/2018
509,Christian SchillingC. Schilling,25,Austria,Lewy obrońca,LOB,200 tys. €,Austria,SV Ried,?,Sprzedaż,SC Rheindorf Altach,2017/2018
510,Veton BerishaV. Berisha,23,Norwegia,Lewy napastnik,LNP,800 tys. €,Niemcy,Greuther Fürth,"1,50 mln €",Kupno,SK Rapid Wiedeń,2017/2018
511,Boli BolingoliB. Bolingoli,22,Belgia,Lewy obrońca,LOB,900 tys. €,Belgia,FC Brügge,900 tys. €,Kupno,SK Rapid Wiedeń,2017/2018
512,Lucas GalvãoLucas Galvão,26,Brazylia,Środkowy obrońca,ŚOB,500 tys. €,Austria,SCR Altach,700 tys. €,Kupno,SK Rapid Wiedeń,2017/2018
513,Maximilian WöberM. Wöber,19,Austria,Środkowy obrońca,ŚOB,700 tys. €,Holandia,Ajax,"8,10 mln €",Sprzedaż,SK Rapid Wiedeń,2017/2018
514,Srdjan GrahovacS. Grahovac,25,Bośnia i Hercegowina,Defensywny pomocnik,DPM,"1,00 mln €",Kazachstan,FC Astana,700 tys. €,Sprzedaż,SK Rapid Wiedeń,2017/2018
515,Thomas SchrammelT. Schrammel,30,Austria,Lewy obrońca,LOB,600 tys. €,Austria,Sturm Graz,250 tys. €,Sprzedaż,SK Rapid Wiedeń,2017/2018
516,Zsolt RátkaiZ. Rátkai,19,Węgry,Bramkarz,BRK,75 tys. €,Austria,Traiskirchen,Bez odstępnego,Sprzedaż,SK Rapid Wiedeń,2017/2018
517,Philipp ProsenikP. Prosenik,24,Austria,Środkowy napastnik,ŚNP,400 tys. €,Austria,SV Ried,Bez odstępnego,Sprzedaż,SK Rapid Wiedeń,2017/2018
518,Eren KelesE. Keles,23,Austria,Lewy napastnik,LNP,300 tys. €,Austria,SKN St. Pölten,Bez odstępnego,Sprzedaż,SK Rapid Wiedeń,2017/2018
519,Jan NovotaJ. Novota,33,Słowacja,Bramkarz,BRK,350 tys. €,Węgry,Debrecen,Bez odstępnego,Sprzedaż,SK Rapid Wiedeń,2017/2018
520,Christoph SchösswendterC. Schösswendter,28,Austria,Środkowy obrońca,ŚOB,600 tys. €,Niemcy,Union Berlin,30 tys. €,Sprzedaż,SK Rapid Wiedeń,2017/2018
521,Arnór Ingvi TraustasonA. Traustason,24,Islandia,Lewy pomocnik,LPM,"1,25 mln €",Szwecja,Malmö FF,?,Sprzedaż,SK Rapid Wiedeń,2017/2018
522,Tomi CorreaT. Correa,32,Hiszpania,Cofnięty napastnik,CNP,200 tys. €,-,Bez klubu,-,Sprzedaż,SK Rapid Wiedeń,2017/2018
523,Marin JakolisM. Jakolis,20,Chorwacja,Środkowy napastnik,ŚNP,150 tys. €,Belgia,KSV Roeselare,Bez odstępnego,Kupno,FC Admira Wacker Mödling,2017/2018
524,Marcel HolzmannM. Holzmann,26,Austria,Lewy obrońca,LOB,200 tys. €,Austria,SKN St. Pölten,Bez odstępnego,Kupno,FC Admira Wacker Mödling,2017/2018
525,Alexander MerkelA. Merkel,25,Kazachstan,Środkowy pomocnik,ŚPM,250 tys. €,Niemcy,VfL Bochum,Bez odstępnego,Kupno,FC Admira Wacker Mödling,2017/2018
526,Macky BagnackM. Bagnack,22,Kamerun,Środkowy obrońca,ŚOB,200 tys. €,Hiszpania,Real Zaragoza,Bez odstępnego,Kupno,FC Admira Wacker Mödling,2017/2018
527,Jonathan ScherzerJ. Scherzer,22,Austria,Lewy obrońca,LOB,100 tys. €,Niemcy,FC Augsburg II,?,Kupno,FC Admira Wacker Mödling,2017/2018
528,Christoph MonscheinC. Monschein,24,Austria,Środkowy napastnik,ŚNP,800 tys. €,Austria,Austria Wiedeń,600 tys. €,Sprzedaż,FC Admira Wacker Mödling,2017/2018
529,Christoph KnasmüllnerC. Knasmüllner,25,Austria,Ofensywny pomocnik,OPM,"1,50 mln €",Anglia,FC Barnsley,500 tys. €,Sprzedaż,FC Admira Wacker Mödling,2017/2018
530,Dzon DelargeD. Delarge,27,Kongo,Prawy napastnik,PNP,"1,25 mln €",Turcja,Bursaspor,400 tys. €,Sprzedaż,FC Admira Wacker Mödling,2017/2018
531,Srdjan SpiridonovicS. Spiridonovic,23,Austria,Lewy napastnik,LNP,500 tys. €,Grecja,Panionios,Bez odstępnego,Sprzedaż,FC Admira Wacker Mödling,2017/2018
532,Toni VasticT. Vastic,24,Austria,Środkowy napastnik,ŚNP,250 tys. €,Austria,A. Vienna Res.,Bez odstępnego,Sprzedaż,FC Admira Wacker Mödling,2017/2018
533,Ilter AyyildizI. Ayyildiz,25,Austria,Lewy napastnik,LNP,200 tys. €,Turcja,Amed SK,Bez odstępnego,Sprzedaż,FC Admira Wacker Mödling,2017/2018
534,Nico LöfflerN. Löffler,19,Austria,Ofensywny pomocnik,OPM,75 tys. €,Niemcy,VfB Lübeck,Bez odstępnego,Sprzedaż,FC Admira Wacker Mödling,2017/2018
535,Mustafa YavuzM. Yavuz,23,Austria,Lewy obrońca,LOB,100 tys. €,Austria,Wiener Neustadt,?,Sprzedaż,FC Admira Wacker Mödling,2017/2018
536,Markus PavicM. Pavic,22,Austria,Lewy obrońca,LOB,250 tys. €,Chorwacja,NK Rudes,?,Sprzedaż,FC Admira Wacker Mödling,2017/2018
537,Eldis BajramiE. Bajrami,24,Austria,Prawy pomocnik,PPM,400 tys. €,-,Bez klubu,-,Sprzedaż,FC Admira Wacker Mödling,2017/2018
538,Patrick WesselyP. Wessely,23,Austria,Lewy obrońca,LOB,250 tys. €,-,Bez klubu,-,Sprzedaż,FC Admira Wacker Mödling,2017/2018
539,Michael LercherM. Lercher,21,Austria,Lewy obrońca,LOB,175 tys. €,Austria,FC Wacker,50 tys. €,Kupno,SV Mattersburg,2017/2018
540,Rene RennerR. Renner,23,Austria,Lewy pomocnik,LPM,200 tys. €,Austria,Blau Weiss Linz,Bez odstępnego,Kupno,SV Mattersburg,2017/2018
541,Florian SittsamF. Sittsam,22,Austria,Defensywny pomocnik,DPM,300 tys. €,Austria,Wiener Neustadt,Bez odstępnego,Kupno,SV Mattersburg,2017/2018
542,Andreas GruberA. Gruber,22,Austria,Lewy pomocnik,LPM,350 tys. €,Austria,Sturm Graz,Bez odstępnego,Kupno,SV Mattersburg,2017/2018
543,Florian HartF. Hart,27,Austria,Prawy obrońca,POB,400 tys. €,Austria,SV Ried,Bez odstępnego,Kupno,SV Mattersburg,2017/2018
544,Tino CasaliT. Casali,21,Austria,Bramkarz,BRK,100 tys. €,Austria,Austria Wiedeń,Bez odstępnego,Kupno,SV Mattersburg,2017/2018
545,Florian TemplF. Templ,28,Austria,Środkowy napastnik,ŚNP,200 tys. €,Austria,Blau Weiss Linz,Bez odstępnego,Sprzedaż,SV Mattersburg,2017/2018
546,Francesco LovricF. Lovric,21,Niemcy,Środkowy obrońca,ŚOB,125 tys. €,Austria,A. Lustenau,Bez odstępnego,Sprzedaż,SV Mattersburg,2017/2018
547,Sven SpranglerS. Sprangler,22,Austria,Środkowy pomocnik,ŚPM,250 tys. €,Austria,TSV Hartberg,Bez odstępnego,Sprzedaż,SV Mattersburg,2017/2018
548,Thorsten RöcherT. Röcher,26,Austria,Lewy napastnik,LNP,600 tys. €,Austria,Sturm Graz,Bez odstępnego,Sprzedaż,SV Mattersburg,2017/2018
549,Alexander IbserA. Ibser,26,Austria,Prawy napastnik,PNP,200 tys. €,Austria,Ebreichsdorf,Bez odstępnego,Sprzedaż,SV Mattersburg,2017/2018
550,Patrick FarkasP. Farkas,24,Austria,Prawy obrońca,POB,800 tys. €,Austria,RB Salzburg,Bez odstępnego,Sprzedaż,SV Mattersburg,2017/2018
551,Vitalijs MaksimenkoV. Maksimenko,26,Łotwa,Środkowy obrońca,ŚOB,250 tys. €,Polska,Termalica,Bez odstępnego,Sprzedaż,SV Mattersburg,2017/2018
552,Julian RosenstinglJ. Rosenstingl,22,Austria,Bramkarz,BRK,50 tys. €,Austria,SC Ritzing,Bez odstępnego,Sprzedaż,SV Mattersburg,2017/2018
553,Michael DrgaM. Drga,22,Austria,Lewy napastnik,LNP,50 tys. €,Austria,SKU Amstetten,?,Sprzedaż,SV Mattersburg,2017/2018
554,Dominik DoleschalD. Doleschal,28,Austria,Prawy pomocnik,PPM,50 tys. €,-,Bez klubu,-,Sprzedaż,SV Mattersburg,2017/2018
555,Dominik FrieserD. Frieser,23,Austria,Prawy napastnik,PNP,250 tys. €,Austria,SV Kapfenberg,Bez odstępnego,Kupno,Wolfsberger AC,2017/2018
556,Bernd GschweidlB. Gschweidl,21,Austria,Środkowy napastnik,ŚNP,250 tys. €,Austria,Wiener Neustadt,Bez odstępnego,Kupno,Wolfsberger AC,2017/2018
557,Sasa JovanovicS. Jovanovic,24,Serbia,Lewy napastnik,LNP,350 tys. €,Serbia,Cukaricki,?,Kupno,Wolfsberger AC,2017/2018
558,Florian FleckerF. Flecker,21,Austria,Prawy napastnik,PNP,350 tys. €,Austria,SV Kapfenberg,?,Kupno,Wolfsberger AC,2017/2018
559,Joshua SteigerJ. Steiger,16,Austria,Środkowy pomocnik,ŚPM,-,Austria,AKA WAC U16,-,Kupno,Wolfsberger AC,2017/2018
560,Peter TscherneggP. Tschernegg,24,Austria,Środkowy pomocnik,ŚPM,400 tys. €,Szwajcaria,FC St. Gallen,220 tys. €,Sprzedaż,Wolfsberger AC,2017/2018
561,Philip HellqvistP. Hellqvist,26,Szwecja,Środkowy napastnik,ŚNP,250 tys. €,Szwecja,Kalmar FF,Bez odstępnego,Sprzedaż,Wolfsberger AC,2017/2018
562,Tadej TrdinaT. Trdina,29,Słowenia,Środkowy napastnik,ŚNP,200 tys. €,Austria,Allerheilige,Bez odstępnego,Sprzedaż,Wolfsberger AC,2017/2018
563,Joachim StandfestJ. Standfest,37,Austria,Prawy obrońca,POB,200 tys. €,-,Koniec kariery,-,Sprzedaż,Wolfsberger AC,2017/2018
564,Dario BaldaufD. Baldauf,32,Austria,Lewy obrońca,LOB,250 tys. €,-,Koniec kariery,-,Sprzedaż,Wolfsberger AC,2017/2018
565,Jacobo YnclánJ. Ynclán,33,Hiszpania,Lewy napastnik,LNP,350 tys. €,-,Bez klubu,-,Sprzedaż,Wolfsberger AC,2017/2018
566,Dominik HofbauerD. Hofbauer,26,Austria,Środkowy pomocnik,ŚPM,400 tys. €,Polska,Arka Gdynia,100 tys. €,Kupno,SKN St. Pölten,2017/2018
567,Patrick WesselyP. Wessely,23,Austria,Lewy obrońca,LOB,250 tys. €,Bułgaria,Septemvri Sofia,Bez odstępnego,Kupno,SKN St. Pölten,2017/2018
568,Sandro IngolitschS. Ingolitsch,20,Austria,Prawy obrońca,POB,300 tys. €,Austria,FC Liefering,Bez odstępnego,Kupno,SKN St. Pölten,2017/2018
569,Lorenz GrabovacL. Grabovac,19,Austria,Lewy napastnik,LNP,200 tys. €,Austria,FC Liefering,Bez odstępnego,Kupno,SKN St. Pölten,2017/2018
570,Daniel LuxbacherD. Luxbacher,25,Austria,Środkowy pomocnik,ŚPM,350 tys. €,Austria,SCR Altach,Bez odstępnego,Kupno,SKN St. Pölten,2017/2018
571,George DaviesG. Davies,20,Sierra Leone,Lewy pomocnik,LPM,250 tys. €,Niemcy,Greuther Fürth,Bez odstępnego,Kupno,SKN St. Pölten,2017/2018
572,Eren KelesE. Keles,23,Austria,Lewy napastnik,LNP,300 tys. €,Austria,Rapid Wiedeń,Bez odstępnego,Kupno,SKN St. Pölten,2017/2018
573,Damir MehmedovicD. Mehmedovic,19,Austria,Lewy pomocnik,LPM,200 tys. €,Austria,Blau Weiss Linz,Bez odstępnego,Kupno,SKN St. Pölten,2017/2018
574,Martin RasnerM. Rasner,22,Austria,Środkowy pomocnik,ŚPM,400 tys. €,Niemcy,1.FC Heidenheim,?,Kupno,SKN St. Pölten,2017/2018
575,Roope RiskiR. Riski,25,Finlandia,Środkowy napastnik,ŚNP,350 tys. €,Finlandia,SJK Seinäjoki,?,Kupno,SKN St. Pölten,2017/2018
576,Kwang-ryong PakK. Pak,24,Korea Północna,Środkowy napastnik,ŚNP,750 tys. €,Szwajcaria,Lausanne-Sport,?,Kupno,SKN St. Pölten,2017/2018
577,Lukas WackerleL. Wackerle,21,Austria,Bramkarz,BRK,-,Austria,Schwaz,?,Kupno,SKN St. Pölten,2017/2018
578,Eldis BajramiE. Bajrami,24,Austria,Prawy pomocnik,PPM,400 tys. €,-,Bez klubu,-,Kupno,SKN St. Pölten,2017/2018
579,Lonsana DoumbouyaL. Doumbouya,27,Gwinea,Środkowy napastnik,ŚNP,250 tys. €,Tajlandia,PT Prachuap FC,Bez odstępnego,Sprzedaż,SKN St. Pölten,2017/2018
580,Ümit KorkmazÜ. Korkmaz,31,Austria,Lewy napastnik,LNP,200 tys. €,Austria,Karabakh Wien,Bez odstępnego,Sprzedaż,SKN St. Pölten,2017/2018
581,Christopher DrazanC. Drazan,26,Austria,Lewy pomocnik,LPM,250 tys. €,Austria,A. Lustenau,Bez odstępnego,Sprzedaż,SKN St. Pölten,2017/2018
582,Adi MehremicA. Mehremic,25,Bośnia i Hercegowina,Środkowy obrońca,ŚOB,200 tys. €,Bośnia i Hercegowina,Zeljeznicar,Bez odstępnego,Sprzedaż,SKN St. Pölten,2017/2018
583,Marcel HolzmannM. Holzmann,26,Austria,Lewy obrońca,LOB,200 tys. €,Austria,Admira Wacker,Bez odstępnego,Sprzedaż,SKN St. Pölten,2017/2018
584,Marco PerchtoldM. Perchtold,28,Austria,Defensywny pomocnik,DPM,250 tys. €,Austria,Grazer AK 1902,Bez odstępnego,Sprzedaż,SKN St. Pölten,2017/2018
585,Mario MosböckM. Mosböck,21,Austria,Ofensywny pomocnik,OPM,75 tys. €,Austria,Wiener Neustadt,Bez odstępnego,Sprzedaż,SKN St. Pölten,2017/2018
586,Lukas ThürauerL. Thürauer,30,Austria,Ofensywny pomocnik,OPM,350 tys. €,Austria,Kremser SC,Bez odstępnego,Sprzedaż,SKN St. Pölten,2017/2018
587,Manuel HartlM. Hartl,31,Austria,Ofensywny pomocnik,OPM,250 tys. €,Austria,Blau Weiss Linz,Bez odstępnego,Sprzedaż,SKN St. Pölten,2017/2018
588,Martin GraseggerM. Grasegger,28,Austria,Prawy obrońca,POB,225 tys. €,Austria,A. Lustenau,Bez odstępnego,Sprzedaż,SKN St. Pölten,2017/2018
589,Paul PirvulescuP. Pirvulescu,28,Rumunia,Lewy obrońca,LOB,300 tys. €,Polska,Wisła Płock,Bez odstępnego,Sprzedaż,SKN St. Pölten,2017/2018
590,Felix GschossmannF. Gschossmann,20,Austria,Bramkarz,BRK,25 tys. €,Austria,SKU Amstetten,?,Sprzedaż,SKN St. Pölten,2017/2018
591,Peter BrandlP. Brandl,28,Austria,Defensywny pomocnik,DPM,200 tys. €,-,pauzuje,-,Sprzedaż,SKN St. Pölten,2017/2018
592,Lorenz HöbarthL. Höbarth,25,Austria,Bramkarz,BRK,50 tys. €,-,Bez klubu,-,Sprzedaż,SKN St. Pölten,2017/2018
593,Kevin LuckassenK. Luckassen,23,Holandia,Środkowy napastnik,ŚNP,200 tys. €,-,Bez klubu,-,Sprzedaż,SKN St. Pölten,2017/2018
594,James HollandJ. Holland,28,Australia,Defensywny pomocnik,DPM,600 tys. €,Chiny,Liaoning FC,Bez odstępnego,Kupno,LASK,2017/2018
595,Emanuel PogatetzE. Pogatetz,34,Austria,Środkowy obrońca,ŚOB,200 tys. €,Niemcy,Union Berlin,Bez odstępnego,Kupno,LASK,2017/2018
596,Alexander SchlagerA. Schlager,21,Austria,Bramkarz,BRK,225 tys. €,Austria,FC Liefering,Bez odstępnego,Kupno,LASK,2017/2018
597,João VictorJoão Victor,23,Brazylia,Lewy napastnik,LNP,400 tys. €,Austria,SV Kapfenberg,Bez odstępnego,Kupno,LASK,2017/2018
598,Gernot TraunerG. Trauner,25,Austria,Środkowy obrońca,ŚOB,600 tys. €,Austria,SV Ried,Bez odstępnego,Kupno,LASK,2017/2018
599,Thomas GoigingerT. Goiginger,24,Austria,Prawy napastnik,PNP,350 tys. €,Austria,Blau Weiss Linz,Bez odstępnego,Kupno,LASK,2017/2018
600,BrunoBruno,23,Brazylia,Prawy napastnik,PNP,350 tys. €,Austria,A. Lustenau,?,Kupno,LASK,2017/2018
601,Paulo OtávioPaulo Otávio,22,Brazylia,Lewy obrońca,LOB,500 tys. €,Niemcy,FC Ingolstadt,"1,35 mln €",Sprzedaż,LASK,2017/2018
602,Nikola DovedanN. Dovedan,22,Austria,Cofnięty napastnik,CNP,"1,00 mln €",Austria,SCR Altach,100 tys. €,Sprzedaż,LASK,2017/2018
603,Stefan HagerS. Hager,22,Austria,Środkowy obrońca,ŚOB,175 tys. €,Austria,Wiener Neustadt,Bez odstępnego,Sprzedaż,LASK,2017/2018
604,Maximilian PenzM. Penz,23,Austria,Bramkarz,BRK,75 tys. €,Niemcy,SpVgg Neckarelz,Bez odstępnego,Sprzedaż,LASK,2017/2018
605,Manuel KerheM. Kerhe,30,Austria,Prawy obrońca,POB,350 tys. €,Austria,SV Ried,Bez odstępnego,Sprzedaż,LASK,2017/2018
606,Fabian MiesenböckF. Miesenböck,23,Austria,Lewy pomocnik,LPM,250 tys. €,Austria,Wiener Neustadt,Bez odstępnego,Sprzedaż,LASK,2017/2018
607,Tomas MalecT. Malec,24,Słowacja,Środkowy napastnik,ŚNP,200 tys. €,Słowacja,Dunajska Streda,?,Sprzedaż,LASK,2017/2018
608,FabianoFabiano,31,Brazylia,Cofnięty napastnik,CNP,250 tys. €,-,pauzuje,-,Sprzedaż,LASK,2017/2018
609,Dimitry ImbongoD. Imbongo,27,Francja,Środkowy napastnik,ŚNP,300 tys. €,-,Bez klubu,-,Sprzedaż,LASK,2017/2018
610,Munas DabburM. Dabbur,24,Izrael,Środkowy napastnik,ŚNP,"7,00 mln €",Szwajcaria,Grasshoppers,"5,00 mln €",Kupno,Red Bull Salzburg,2016/2017
611,Marc RzatkowskiM. Rzatkowski,26,Niemcy,Środkowy pomocnik,ŚPM,"1,50 mln €",Niemcy,St. Pauli,"2,00 mln €",Kupno,Red Bull Salzburg,2016/2017
612,Stefan StanglS. Stangl,24,Austria,Lewy obrońca,LOB,"1,50 mln €",Austria,Rapid Wiedeń,"1,65 mln €",Kupno,Red Bull Salzburg,2016/2017
613,Fredrik GulbrandsenF. Gulbrandsen,23,Norwegia,Środkowy napastnik,ŚNP,800 tys. €,Norwegia,Molde FK,800 tys. €,Kupno,Red Bull Salzburg,2016/2017
614,WandersonWanderson,21,Brazylia,Prawy napastnik,PNP,300 tys. €,Hiszpania,Getafe CF,Bez odstępnego,Kupno,Red Bull Salzburg,2016/2017
615,Josip RadosevicJ. Radosevic,22,Chorwacja,Defensywny pomocnik,DPM,"1,00 mln €",Włochy,SSC Napoli,Bez odstępnego,Kupno,Red Bull Salzburg,2016/2017
616,Carlos Miguel CoronelC. Coronel,20,Brazylia,Bramkarz,BRK,250 tys. €,Brazylia,RB Brasil U20,?,Kupno,Red Bull Salzburg,2016/2017
617,Naby KeïtaN. Keïta,21,Gwinea,Środkowy pomocnik,ŚPM,"11,00 mln €",Niemcy,RB Leipzig,"29,75 mln €",Sprzedaż,Red Bull Salzburg,2016/2017
618,Jonathan SorianoJ. Soriano,31,Hiszpania,Środkowy napastnik,ŚNP,"6,00 mln €",Chiny,BJ Sinobo Guoan,"15,00 mln €",Sprzedaż,Red Bull Salzburg,2016/2017
619,Martin HintereggerM. Hinteregger,23,Austria,Środkowy obrońca,ŚOB,"6,00 mln €",Niemcy,FC Augsburg,"10,50 mln €",Sprzedaż,Red Bull Salzburg,2016/2017
620,Dayot UpamecanoD. Upamecano,18,Francja,Środkowy obrońca,ŚOB,"5,00 mln €",Niemcy,RB Leipzig,"10,00 mln €",Sprzedaż,Red Bull Salzburg,2016/2017
621,BernardoBernardo,21,Brazylia,Lewy obrońca,LOB,"1,00 mln €",Niemcy,RB Leipzig,"6,00 mln €",Sprzedaż,Red Bull Salzburg,2016/2017
622,Peter AnkersenP. Ankersen,25,Dania,Prawy obrońca,POB,"1,25 mln €",Dania,FC Kopenhaga,"1,50 mln €",Sprzedaż,Red Bull Salzburg,2016/2017
623,Benno SchmitzB. Schmitz,21,Niemcy,Prawy obrońca,POB,900 tys. €,Niemcy,RB Leipzig,800 tys. €,Sprzedaż,Red Bull Salzburg,2016/2017
624,Yordy ReynaY. Reyna,23,Peru,Środkowy napastnik,ŚNP,750 tys. €,Stany Zjednaczone,Vancouver,?,Sprzedaż,Red Bull Salzburg,2016/2017
625,Yasin PehlivanY. Pehlivan,27,Austria,Defensywny pomocnik,DPM,750 tys. €,-,Bez klubu,-,Sprzedaż,Red Bull Salzburg,2016/2017
626,Arnór Ingvi TraustasonA. Traustason,23,Islandia,Lewy pomocnik,LPM,"1,25 mln €",Szwecja,Norrköping,"2,30 mln €",Kupno,SK Rapid Wiedeń,2016/2017
627,Ivan MocinicI. Mocinic,23,Chorwacja,Środkowy pomocnik,ŚPM,"2,50 mln €",Chorwacja,HNK Rijeka,"2,00 mln €",Kupno,SK Rapid Wiedeń,2016/2017
628,Giorgi KvilitaiaG. Kvilitaia,22,Gruzja,Środkowy napastnik,ŚNP,600 tys. €,Gruzja,Dinamo Tbilisi,700 tys. €,Kupno,SK Rapid Wiedeń,2016/2017
629,Philipp MalicsekP. Malicsek,19,Austria,Środkowy pomocnik,ŚPM,400 tys. €,Austria,Admira Wacker,400 tys. €,Kupno,SK Rapid Wiedeń,2016/2017
630,Maximilian EntrupM. Entrup,18,Austria,Środkowy napastnik,ŚNP,100 tys. €,Austria,FAC,200 tys. €,Kupno,SK Rapid Wiedeń,2016/2017
631,Christoph SchösswendterC. Schösswendter,27,Austria,Środkowy obrońca,ŚOB,750 tys. €,Austria,Admira Wacker,Bez odstępnego,Kupno,SK Rapid Wiedeń,2016/2017
632,Florian KainzF. Kainz,23,Austria,Lewy napastnik,LNP,"4,50 mln €",Niemcy,Werder Bremen,"3,50 mln €",Sprzedaż,SK Rapid Wiedeń,2016/2017
633,Stefan StanglS. Stangl,24,Austria,Lewy obrońca,LOB,"1,50 mln €",Austria,RB Salzburg,"1,65 mln €",Sprzedaż,SK Rapid Wiedeń,2016/2017
634,Thanos PetsosT. Petsos,25,Grecja,Defensywny pomocnik,DPM,"1,50 mln €",Niemcy,Werder Bremen,Bez odstępnego,Sprzedaż,SK Rapid Wiedeń,2016/2017
635,Michael SchimpelsbergerM. Schimpelsberger,25,Austria,Prawy obrońca,POB,300 tys. €,Austria,FC Wacker,Bez odstępnego,Sprzedaż,SK Rapid Wiedeń,2016/2017
636,Deni AlarDeni Alar,26,Austria,Środkowy napastnik,ŚNP,500 tys. €,Austria,Sturm Graz,Bez odstępnego,Sprzedaż,SK Rapid Wiedeń,2016/2017
637,Philipp HuspekP. Huspek,25,Austria,Prawy pomocnik,PPM,400 tys. €,Austria,Sturm Graz,Bez odstępnego,Sprzedaż,SK Rapid Wiedeń,2016/2017
638,Stefan NutzS. Nutz,24,Austria,Ofensywny pomocnik,OPM,700 tys. €,Austria,SV Ried,Bez odstępnego,Sprzedaż,SK Rapid Wiedeń,2016/2017
639,Dominik StarklD. Starkl,22,Austria,Prawy napastnik,PNP,550 tys. €,Austria,Admira Wacker,?,Sprzedaż,SK Rapid Wiedeń,2016/2017
640,Christoph MartschinkoC. Martschinko,22,Austria,Lewy obrońca,LOB,"1,50 mln €",Niemcy,Hoffenheim,500 tys. €,Kupno,FK Austria Wiedeń,2016/2017
641,Petar FilipovicP. Filipovic,25,Chorwacja,Środkowy obrońca,ŚOB,700 tys. €,Austria,SV Ried,300 tys. €,Kupno,FK Austria Wiedeń,2016/2017
642,Marko PejicM. Pejic,21,Chorwacja,Defensywny pomocnik,DPM,150 tys. €,Chorwacja,Hajduk Split,?,Kupno,FK Austria Wiedeń,2016/2017
643,Mohammed KadiriM. Kadiri,20,Ghana,Defensywny pomocnik,DPM,-,Ghana,Ashanti Gold,?,Kupno,FK Austria Wiedeń,2016/2017
644,Roi KehatRoi Kehat,24,Izrael,Ofensywny pomocnik,OPM,"1,00 mln €",Izrael,Maccabi Haifa,"1,00 mln €",Sprzedaż,FK Austria Wiedeń,2016/2017
645,Fabian KochF. Koch,27,Austria,Prawy obrońca,POB,500 tys. €,Austria,Sturm Graz,Bez odstępnego,Sprzedaż,FK Austria Wiedeń,2016/2017
646,Alexander GorgonA. Gorgon,27,Austria,Lewy napastnik,LNP,"1,50 mln €",Chorwacja,HNK Rijeka,Bez odstępnego,Sprzedaż,FK Austria Wiedeń,2016/2017
647,Vance SikovV. Sikov,30,Macedonia Północna,Środkowy obrońca,ŚOB,750 tys. €,Azerbejdżan,Neftchi Baku,Bez odstępnego,Sprzedaż,FK Austria Wiedeń,2016/2017
648,Marco StarkM. Stark,23,Austria,Środkowy obrońca,ŚOB,100 tys. €,Austria,A. Lustenau,Bez odstępnego,Sprzedaż,FK Austria Wiedeń,2016/2017
649,Marco MeilingerM. Meilinger,24,Austria,Lewy pomocnik,LPM,700 tys. €,Dania,Aalborg BK,Bez odstępnego,Sprzedaż,FK Austria Wiedeń,2016/2017
650,Marios PechlivanisM. Pechlivanis,21,Cypr,Lewy napastnik,LNP,75 tys. €,Cypr,Olympiakos N.,Bez odstępnego,Sprzedaż,FK Austria Wiedeń,2016/2017
651,Richard WindbichlerR. Windbichler,25,Austria,Środkowy obrońca,ŚOB,800 tys. €,Korea Południowa,Ulsan Hyundai,?,Sprzedaż,FK Austria Wiedeń,2016/2017
652,Bernhard LuxbacherB. Luxbacher,21,Austria,Lewy pomocnik,LPM,250 tys. €,-,Bez klubu,-,Sprzedaż,FK Austria Wiedeń,2016/2017
653,Fabio StraussF. Strauss,21,Austria,Środkowy obrońca,ŚOB,250 tys. €,Austria,Grödig,Bez odstępnego,Kupno,FC Admira Wacker Mödling,2016/2017
654,Dominik StarklD. Starkl,22,Austria,Prawy napastnik,PNP,550 tys. €,Austria,Rapid Wiedeń,?,Kupno,FC Admira Wacker Mödling,2016/2017
