,Piłkarz,Wiek,Narodowość,Pozycja,Poz,Wartość rynkowa,Klub pozyskujący/oddający państwo,Klub pozyskujący/oddający nazwa,Kwota odstępnego,Rodzaj transferu,Dotyczy klubu,Sezon
2471,Antonin FantisA. Fantis,18,Czechy,Ofensywny pomocnik,OPM,600 tys. €,Czechy,1.FK Příbram,750 tys. €,Kupno,FC Banik Ostrava,2010/2011
2472,Tomas FrejlachT. Frejlach,24,Czechy,Ofensywny pomocnik,OPM,500 tys. €,Czechy,Slovan Liberec,Bez odstępnego,Kupno,FC Banik Ostrava,2010/2011
2473,Zdenek SmejkalZ. Smejkal,22,Czechy,Prawy obrońca,POB,175 tys. €,Czechy,1.FK Příbram,Bez odstępnego,Kupno,FC Banik Ostrava,2010/2011
2474,Zdenek KoukalZ. Koukal,26,Czechy,Lewy pomocnik,LPM,350 tys. €,Czechy,Viktoria Zizkov,Bez odstępnego,Kupno,FC Banik Ostrava,2010/2011
2475,Milan FerencikM. Ferencik,19,Słowacja,Cofnięty napastnik,CNP,-,Słowacja,Nitra B,?,Kupno,FC Banik Ostrava,2010/2011
2476,Josef HusbauerJ. Husbauer,20,Czechy,Środkowy pomocnik,ŚPM,225 tys. €,Czechy,Viktoria Zizkov,?,Kupno,FC Banik Ostrava,2010/2011
2477,Zdenek SenkerikZ. Senkerik,29,Czechy,Prawy napastnik,PNP,"1,00 mln €",Czechy,Slavia Praga,?,Kupno,FC Banik Ostrava,2010/2011
2478,Gligor GligorovG. Gligorov,23,Macedonia Północna,Prawy napastnik,PNP,400 tys. €,-,Bez klubu,-,Kupno,FC Banik Ostrava,2010/2011
2479,Matej VydraM. Vydra,18,Czechy,Środkowy napastnik,ŚNP,50 tys. €,Włochy,Udinese Calcio,"3,00 mln €",Sprzedaż,FC Banik Ostrava,2010/2011
2480,Tomas MicolaT. Micola,21,Czechy,Ofensywny pomocnik,OPM,"1,00 mln €",Francja,Stade Brest 29,750 tys. €,Sprzedaż,FC Banik Ostrava,2010/2011
2481,Ales NeuwirthA. Neuwirth,25,Czechy,Środkowy obrońca,ŚOB,750 tys. €,Czechy,Viktoria Pilzno,700 tys. €,Sprzedaż,FC Banik Ostrava,2010/2011
2482,Mario LickaM. Licka,28,Czechy,Ofensywny pomocnik,OPM,"1,10 mln €",Francja,Stade Brest 29,250 tys. €,Sprzedaż,FC Banik Ostrava,2010/2011
2483,Hyung-sang LeeH. Lee,25,Korea Południowa,Ofensywny pomocnik,OPM,-,Chorwacja,HNK Sibenik,Bez odstępnego,Sprzedaż,FC Banik Ostrava,2010/2011
2484,Daniel TchurD. Tchur,33,Czechy,Lewy obrońca,LOB,350 tys. €,Czechy,MFK Karvina,Bez odstępnego,Sprzedaż,FC Banik Ostrava,2010/2011
2485,Josef CtvrtnicekJ. Ctvrtnicek,20,Czechy,Napastnik,Napastnik,-,Czechy,Slovacko B,?,Sprzedaż,FC Banik Ostrava,2010/2011
2486,Daniel BartlD. Bartl,20,Czechy,Lewy pomocnik,LPM,75 tys. €,Czechy,Caslav,?,Sprzedaż,FC Banik Ostrava,2010/2011
2487,Zdenek KoukalZ. Koukal,26,Czechy,Lewy pomocnik,LPM,350 tys. €,Czechy,1.FK Příbram,?,Sprzedaż,FC Banik Ostrava,2010/2011
2488,Patrik BohacP. Bohac,18,Czechy,Środkowy napastnik,ŚNP,50 tys. €,-,Koniec kariery,-,Sprzedaż,FC Banik Ostrava,2010/2011
2489,Lukas VachaL. Vacha,21,Czechy,Defensywny pomocnik,DPM,650 tys. €,Czechy,Slavia Praga,450 tys. €,Kupno,FC Slovan Liberec,2010/2011
2490,Jiri StajnerJ. Stajner,34,Czechy,Cofnięty napastnik,CNP,"1,00 mln €",Niemcy,Hannover 96,Bez odstępnego,Kupno,FC Slovan Liberec,2010/2011
2491,Jiri FleismanJ. Fleisman,25,Czechy,Lewy obrońca,LOB,-,Czechy,FK Most,Bez odstępnego,Kupno,FC Slovan Liberec,2010/2011
2492,Jan VlaskoJ. Vlasko,20,Słowacja,Ofensywny pomocnik,OPM,50 tys. €,Słowacja,FK Senica,Bez odstępnego,Kupno,FC Slovan Liberec,2010/2011
2493,Michal BreznanikM. Breznanik,24,Słowacja,Lewy pomocnik,LPM,300 tys. €,Słowacja,Slo. Bratislava,?,Kupno,FC Slovan Liberec,2010/2011
2494,Premysl KovarP. Kovar,24,Czechy,Bramkarz,BRK,100 tys. €,Czechy,Hlavice,?,Kupno,FC Slovan Liberec,2010/2011
2495,Andrej KericA. Keric,24,Chorwacja,Środkowy napastnik,ŚNP,"1,50 mln €",Czechy,Sparta Praga,100 tys. €,Sprzedaż,FC Slovan Liberec,2010/2011
2496,Tomas FrejlachT. Frejlach,24,Czechy,Ofensywny pomocnik,OPM,500 tys. €,Czechy,Banik Ostrava,Bez odstępnego,Sprzedaż,FC Slovan Liberec,2010/2011
2497,Jaroslav DivisJ. Divis,23,Czechy,Prawy napastnik,PNP,250 tys. €,Słowacja,FK Senica,Bez odstępnego,Sprzedaż,FC Slovan Liberec,2010/2011
2498,Lovre VulinL. Vulin,26,Chorwacja,Środkowy obrońca,ŚOB,500 tys. €,Czechy,C. Budziejowice,Bez odstępnego,Sprzedaż,FC Slovan Liberec,2010/2011
2499,Tomáš DostálekT. Dostálek,22,Czechy,Lewy pomocnik,LPM,50 tys. €,Czechy,Chrudim,Bez odstępnego,Sprzedaż,FC Slovan Liberec,2010/2011
2500,Josip CoricJ. Coric,21,Bośnia i Hercegowina,Środkowy pomocnik,ŚPM,400 tys. €,Słowacja,Spartak Trnava,?,Sprzedaż,FC Slovan Liberec,2010/2011
2501,Igor DrzikI. Drzik,28,Słowacja,Defensywny pomocnik,DPM,50 tys. €,Słowacja,Dubnica,Bez odstępnego,Kupno,Bohemians 1905,2010/2011
2502,Michal PavekM. Pavek,25,Czechy,Środkowy obrońca,ŚOB,300 tys. €,Czechy,Hradec Králové,Bez odstępnego,Sprzedaż,Bohemians 1905,2010/2011
2503,Ferenc RóthF. Róth,31,Węgry,Lewy napastnik,LNP,300 tys. €,Czechy,Sokol Ovcary,Bez odstępnego,Sprzedaż,Bohemians 1905,2010/2011
2504,Martin KotyzaM. Kotyza,25,Czechy,Środkowy pomocnik,ŚPM,250 tys. €,Czechy,Graffin Vlasim,Bez odstępnego,Sprzedaż,Bohemians 1905,2010/2011
2505,Michal DianM. Dian,28,Słowacja,Pomocnik,Pomocnik,200 tys. €,Słowacja,Spartak Myjava,Bez odstępnego,Sprzedaż,Bohemians 1905,2010/2011
2506,Dalibor SlezakD. Slezak,40,Czechy,Napastnik,Napastnik,50 tys. €,-,Koniec kariery,-,Sprzedaż,Bohemians 1905,2010/2011
2507,Jan HosekJan Hosek,21,Czechy,Środkowy obrońca,ŚOB,300 tys. €,Czechy,Slavia Praga,200 tys. €,Kupno,FK Teplice,2010/2011
2508,Egon VuchEgon Vuch,20,Czechy,Prawy pomocnik,PPM,-,Czechy,Hlavice,Bez odstępnego,Kupno,FK Teplice,2010/2011
2509,Erik ArkenbergE. Arkenberg,19,Czechy,Bramkarz,BRK,-,Niemcy,SpVgg Weiden,Bez odstępnego,Kupno,FK Teplice,2010/2011
2510,Aldin CajicA. Cajic,17,Bośnia i Hercegowina,Środkowy pomocnik,ŚPM,-,Czechy,Sparta Prag U19,Bez odstępnego,Kupno,FK Teplice,2010/2011
2511,Marek JungrM. Jungr,23,Czechy,Środkowy pomocnik,ŚPM,75 tys. €,Czechy,Graffin Vlasim,?,Kupno,FK Teplice,2010/2011
2512,Petr LukasP. Lukas,32,Czechy,Środkowy obrońca,ŚOB,400 tys. €,Austria,LASK,Bez odstępnego,Sprzedaż,FK Teplice,2010/2011
2513,Michal GasparikM. Gasparik,28,Słowacja,Lewy pomocnik,LPM,300 tys. €,Słowacja,Dunajska Streda,Bez odstępnego,Sprzedaż,FK Teplice,2010/2011
2514,Michal DolezalM. Dolezal,32,Czechy,Prawy pomocnik,PPM,600 tys. €,Czechy,Ustí nad Labem,Bez odstępnego,Sprzedaż,FK Teplice,2010/2011
2515,Martin KleinM. Klein,26,Czechy,Środkowy obrońca,ŚOB,"1,00 mln €",Turcja,Konyaspor,?,Sprzedaż,FK Teplice,2010/2011
2516,Tomas JunTomas Jun,27,Czechy,Cofnięty napastnik,CNP,"1,50 mln €",Austria,Austria Wiedeń,?,Sprzedaż,FK Teplice,2010/2011
2517,Osama ElsamniO. Elsamni,21,Egipt,Środkowy napastnik,ŚNP,150 tys. €,-,Bez klubu,-,Sprzedaż,FK Teplice,2010/2011
2518,Ales NeuwirthA. Neuwirth,25,Czechy,Środkowy obrońca,ŚOB,750 tys. €,Czechy,Banik Ostrava,700 tys. €,Kupno,FC Viktoria Pilzno,2010/2011
2519,Martin FilloM. Fillo,24,Czechy,Prawy pomocnik,PPM,800 tys. €,Norwegia,Viking FK,610 tys. €,Kupno,FC Viktoria Pilzno,2010/2011
2520,Petr TrappP. Trapp,25,Czechy,Defensywny pomocnik,DPM,600 tys. €,Czechy,Slavia Praga,150 tys. €,Kupno,FC Viktoria Pilzno,2010/2011
2521,Martin HruskaM. Hruska,29,Czechy,Lewy pomocnik,LPM,50 tys. €,Słowacja,Spartak Trnava,Bez odstępnego,Kupno,FC Viktoria Pilzno,2010/2011
2522,Jakub DvorakJ. Dvorak,20,Czechy,Ofensywny pomocnik,OPM,-,Czechy,Graffin Vlasim,Bez odstępnego,Kupno,FC Viktoria Pilzno,2010/2011
2523,Libor ZurekL. Zurek,30,Czechy,Lewy napastnik,LNP,400 tys. €,Czechy,Tescoma Zlin,Bez odstępnego,Kupno,FC Viktoria Pilzno,2010/2011
2524,Bogdan MilicB. Milic,22,Czarnogóra,Środkowy napastnik,ŚNP,600 tys. €,Rosja,KS Samara,Bez odstępnego,Kupno,FC Viktoria Pilzno,2010/2011
2525,Radek SirlR. Sirl,29,Czechy,Lewy obrońca,LOB,700 tys. €,Rosja,Zenit,Bez odstępnego,Kupno,FC Viktoria Pilzno,2010/2011
2526,Milos BrezinskyM. Brezinsky,26,Słowacja,Środkowy obrońca,ŚOB,700 tys. €,Rumunia,Poli. Timisoara,Bez odstępnego,Kupno,FC Viktoria Pilzno,2010/2011
2527,Dan HoudekD. Houdek,20,Czechy,Bramkarz,BRK,50 tys. €,Czechy,Caslav,Bez odstępnego,Kupno,FC Viktoria Pilzno,2010/2011
2528,Roman PavlikR. Pavlik,34,Czechy,Bramkarz,BRK,150 tys. €,Czechy,Kladno,?,Kupno,FC Viktoria Pilzno,2010/2011
2529,Michal DurisM. Duris,22,Słowacja,Środkowy napastnik,ŚNP,50 tys. €,Słowacja,Banska Bystrica,?,Kupno,FC Viktoria Pilzno,2010/2011
2530,Jakub NavrátilJ. Navrátil,26,Czechy,Środkowy obrońca,ŚOB,500 tys. €,Turcja,Sivasspor,500 tys. €,Sprzedaż,FC Viktoria Pilzno,2010/2011
2531,Bogdan MilicB. Milic,23,Czarnogóra,Środkowy napastnik,ŚNP,600 tys. €,Rosja,Spartak Nalchik,Bez odstępnego,Sprzedaż,FC Viktoria Pilzno,2010/2011
2532,Libor ZurekL. Zurek,31,Czechy,Lewy napastnik,LNP,250 tys. €,Słowacja,Tatran Presov,Bez odstępnego,Sprzedaż,FC Viktoria Pilzno,2010/2011
2533,Sinisa RozmanS. Rozman,19,Chorwacja,Lewy obrońca,LOB,50 tys. €,Czechy,FC Hlucin,Bez odstępnego,Sprzedaż,FC Viktoria Pilzno,2010/2011
2534,Dimitri TatanashviliD. Tatanashvili,26,Gruzja,Środkowy napastnik,ŚNP,250 tys. €,Ukraina,Metalurg Z.,Bez odstępnego,Sprzedaż,FC Viktoria Pilzno,2010/2011
2535,Martin HruskaM. Hruska,29,Czechy,Lewy pomocnik,LPM,50 tys. €,Słowacja,Zlate Moravce,Bez odstępnego,Sprzedaż,FC Viktoria Pilzno,2010/2011
2536,Tomas RadaT. Rada,27,Czechy,Środkowy obrońca,ŚOB,650 tys. €,Turcja,Sivasspor,?,Sprzedaż,FC Viktoria Pilzno,2010/2011
2537,Filip RydelF. Rydel,26,Czechy,Środkowy pomocnik,ŚPM,600 tys. €,Czechy,Zbrojovka Brno,?,Sprzedaż,FC Viktoria Pilzno,2010/2011
2538,Paulo RodriguesPaulo Rodrigues,23,Brazylia,Napastnik,Napastnik,200 tys. €,-,Bez klubu,-,Sprzedaż,FC Viktoria Pilzno,2010/2011
2539,Lubos PeckaL. Pecka,32,Czechy,Napastnik,Napastnik,800 tys. €,Czechy,Mladá Boleslav,Bez odstępnego,Kupno,Dynamo Czeskie Budziejowice,2010/2011
2540,Roman LengyelR. Lengyel,31,Czechy,Środkowy obrońca,ŚOB,400 tys. €,Rosja,Rostov,Bez odstępnego,Kupno,Dynamo Czeskie Budziejowice,2010/2011
2541,Lovre VulinL. Vulin,26,Chorwacja,Środkowy obrońca,ŚOB,500 tys. €,Czechy,Slovan Liberec,Bez odstępnego,Kupno,Dynamo Czeskie Budziejowice,2010/2011
2542,Grigori ChirkinG. Chirkin,24,Rosja,Defensywny pomocnik,DPM,275 tys. €,Łotwa,Windawa,?,Kupno,Dynamo Czeskie Budziejowice,2010/2011
2543,Borislav SimicB. Simic,23,Serbia,Środkowy obrońca,ŚOB,-,Serbia,Teleoptik,?,Kupno,Dynamo Czeskie Budziejowice,2010/2011
2544,Dmitri LentsevichD. Lentsevich,27,Białoruś,Środkowy obrońca,ŚOB,400 tys. €,Czechy,FK Strizkov,?,Kupno,Dynamo Czeskie Budziejowice,2010/2011
2545,Jaroslav BelanJ. Belan,29,Słowacja,Bramkarz,BRK,300 tys. €,Czechy,FK Strizkov,?,Kupno,Dynamo Czeskie Budziejowice,2010/2011
2546,Marian JarabicaM. Jarabica,21,Słowacja,Środkowy obrońca,ŚOB,450 tys. €,Polska,Cracovia,400 tys. €,Sprzedaż,Dynamo Czeskie Budziejowice,2010/2011
2547,Dmitri LentsevichD. Lentsevich,27,Białoruś,Środkowy obrońca,ŚOB,400 tys. €,Nieznana,Nieznany,Bez odstępnego,Sprzedaż,Dynamo Czeskie Budziejowice,2010/2011
2548,Miroslav KučeraM. Kučera,20,Czechy,Środkowy napastnik,ŚNP,75 tys. €,Czechy,FK Tabor,Bez odstępnego,Sprzedaż,Dynamo Czeskie Budziejowice,2010/2011
2549,Tomas HunalT. Hunal,37,Czechy,Środkowy obrońca,ŚOB,100 tys. €,Czechy,FK Tabor,Bez odstępnego,Sprzedaż,Dynamo Czeskie Budziejowice,2010/2011
2550,Jaroslav BelanJ. Belan,29,Słowacja,Bramkarz,BRK,250 tys. €,Słowacja,Ruzomberok,Bez odstępnego,Sprzedaż,Dynamo Czeskie Budziejowice,2010/2011
2551,Adam KlavikA. Klavik,20,Czechy,Środkowy napastnik,ŚNP,100 tys. €,Czechy,FK Varnsdorf,?,Sprzedaż,Dynamo Czeskie Budziejowice,2010/2011
2552,Lubomir MeszarosL. Meszaros,31,Słowacja,Środkowy napastnik,ŚNP,500 tys. €,Słowacja,Tatran Presov,?,Sprzedaż,Dynamo Czeskie Budziejowice,2010/2011
2553,Everson LimaE. Lima,24,Brazylia,Środkowy obrońca,ŚOB,200 tys. €,-,Bez klubu,-,Sprzedaż,Dynamo Czeskie Budziejowice,2010/2011
2554,Ondrej VanekO. Vanek,20,Czechy,Środkowy pomocnik,ŚPM,50 tys. €,Czechy,Slavia Praga,100 tys. €,Kupno,FK Baumit Jablonec,2010/2011
2555,Matej KrajcikM. Krajcik,32,Słowacja,Prawy obrońca,POB,"1,20 mln €",Czechy,Slavia Praga,75 tys. €,Kupno,FK Baumit Jablonec,2010/2011
2556,Karel PitakK. Pitak,30,Czechy,Środkowy pomocnik,ŚPM,750 tys. €,Austria,RB Salzburg,Bez odstępnego,Kupno,FK Baumit Jablonec,2010/2011
2557,Tomas MichalekT. Michalek,33,Czechy,Prawy pomocnik,PPM,250 tys. €,Czechy,Zbrojovka Brno,Bez odstępnego,Kupno,FK Baumit Jablonec,2010/2011
2558,Vit BenesVit Benes,21,Czechy,Środkowy obrońca,ŚOB,400 tys. €,Czechy,Kladno,Bez odstępnego,Kupno,FK Baumit Jablonec,2010/2011
2559,Roman ValesR. Vales,20,Czechy,Bramkarz,BRK,50 tys. €,Czechy,Slavia Praga,?,Kupno,FK Baumit Jablonec,2010/2011
2560,Ondrej BocokO. Bocok,21,Czechy,Bramkarz,BRK,50 tys. €,Czechy,FK Semily,Bez odstępnego,Sprzedaż,FK Baumit Jablonec,2010/2011
2561,Filip KlapkaF. Klapka,29,Czechy,Ofensywny pomocnik,OPM,600 tys. €,Kazachstan,Tobył Kostanaj,Bez odstępnego,Sprzedaż,FK Baumit Jablonec,2010/2011
2562,Jiri KrejciJ. Krejci,24,Czechy,Środkowy obrońca,ŚOB,250 tys. €,Grecja,Iraklis,Bez odstępnego,Sprzedaż,FK Baumit Jablonec,2010/2011
2563,Dusan NulícekD. Nulícek,22,Czechy,Środkowy napastnik,ŚNP,75 tys. €,Włochy,Andria,Bez odstępnego,Sprzedaż,FK Baumit Jablonec,2010/2011
2564,Jaroslav RudolfJ. Rudolf,19,Czechy,Pomocnik,Pomocnik,50 tys. €,Czechy,Ceska Lipa,?,Sprzedaż,FK Baumit Jablonec,2010/2011
2565,Tomas MichalekT. Michalek,32,Czechy,Prawy pomocnik,PPM,250 tys. €,Czechy,Zbrojovka Brno,?,Sprzedaż,FK Baumit Jablonec,2010/2011
2566,Petr KulhanekP. Kulhanek,22,Czechy,Pomocnik,Pomocnik,-,Czechy,FK Varnsdorf,?,Sprzedaż,FK Baumit Jablonec,2010/2011
2567,Pavel PatkaP. Patka,23,Czechy,Środkowy obrońca,ŚOB,-,Czechy,Ceska Lipa,?,Sprzedaż,FK Baumit Jablonec,2010/2011
2568,Vladimir PokornyV. Pokorny,29,Czechy,Napastnik,Napastnik,-,Czechy,Graffin Vlasim,Bez odstępnego,Kupno,FC Hradec Králové,2010/2011
2569,Vojtech StepanV. Stepan,25,Czechy,Prawy pomocnik,PPM,250 tys. €,Czechy,Sigma Ołomuniec,Bez odstępnego,Kupno,FC Hradec Králové,2010/2011
2570,Michal PavekM. Pavek,25,Czechy,Środkowy obrońca,ŚOB,300 tys. €,Czechy,Bohemians 1905,Bez odstępnego,Kupno,FC Hradec Králové,2010/2011
2571,Marek JandikM. Jandik,25,Czechy,Środkowy obrońca,ŚOB,-,Czechy,Nachod-Destne,Bez odstępnego,Kupno,FC Hradec Králové,2010/2011
2572,Filip KlapkaF. Klapka,29,Czechy,Ofensywny pomocnik,OPM,300 tys. €,Kazachstan,Tobył Kostanaj,?,Kupno,FC Hradec Králové,2010/2011
2573,Ivan DjuricI. Djuric,18,Chorwacja,Środkowy obrońca,ŚOB,-,Chorwacja,Hrv Dragovoljac,?,Kupno,FC Hradec Králové,2010/2011
2574,Tomas HolyT. Holy,18,Czechy,Bramkarz,BRK,-,Czechy,Sparta Praha B,Bez odstępnego,Sprzedaż,FC Hradec Králové,2010/2011
2575,Radek DorotikR. Dorotik,24,Czechy,Środkowy napastnik,ŚNP,-,Czechy,Hlavice,Bez odstępnego,Sprzedaż,FC Hradec Králové,2010/2011
2576,David PribylD. Pribyl,24,Czechy,Prawy obrońca,POB,75 tys. €,Czechy,FK Pardubice,Bez odstępnego,Sprzedaż,FC Hradec Králové,2010/2011
2577,Jan NemcekJ. Nemcek,22,Słowacja,Defensywny pomocnik,DPM,75 tys. €,Słowacja,Moldava,Bez odstępnego,Sprzedaż,FC Hradec Králové,2010/2011
2578,David SimonD. Simon,35,Czechy,Bramkarz,BRK,50 tys. €,Czechy,FC MAS Taborsko,?,Sprzedaż,FC Hradec Králové,2010/2011
2579,Ondrej VolsikO. Volsik,21,Czechy,Bramkarz,BRK,-,Czechy,Caslav,?,Sprzedaż,FC Hradec Králové,2010/2011
2580,Petr TomasakP. Tomasak,24,Czechy,Lewy obrońca,LOB,300 tys. €,-,Koniec kariery,-,Sprzedaż,FC Hradec Králové,2010/2011
2581,David KalousekD. Kalousek,35,Czechy,Obrońca,Obrońca,100 tys. €,-,Koniec kariery,-,Sprzedaż,FC Hradec Králové,2010/2011
2582,Radim KuceraR. Kucera,36,Czechy,Środkowy obrońca,ŚOB,350 tys. €,Niemcy,Arm. Bielefeld,Bez odstępnego,Kupno,SK Sigma Ołomuniec,2010/2011
2583,Michal VeprekM. Veprek,25,Czechy,Lewy obrońca,LOB,175 tys. €,Czechy,Viktoria Zizkov,Bez odstępnego,Kupno,SK Sigma Ołomuniec,2010/2011
2584,Martin SindelarM. Sindelar,19,Czechy,Środkowy obrońca,ŚOB,-,Czechy,SK Kladno U19,?,Kupno,SK Sigma Ołomuniec,2010/2011
2585,Tomas KalasT. Kalas,17,Czechy,Środkowy obrońca,ŚOB,-,Anglia,Chelsea FC,"6,00 mln €",Sprzedaż,SK Sigma Ołomuniec,2010/2011
2586,Martin HudecM. Hudec,28,Czechy,Środkowy obrońca,ŚOB,300 tys. €,Niemcy,Karlsruher SC,Bez odstępnego,Sprzedaż,SK Sigma Ołomuniec,2010/2011
2587,Martin KomarekM. Komarek,25,Czechy,Środkowy obrońca,ŚOB,750 tys. €,Słowacja,FK Senica,Bez odstępnego,Sprzedaż,SK Sigma Ołomuniec,2010/2011
2588,Ladislav OnofrejL. Onofrej,32,Słowacja,Obrońca,Obrońca,200 tys. €,Czechy,1.HFK Olomouc,Bez odstępnego,Sprzedaż,SK Sigma Ołomuniec,2010/2011
2589,Vojtech StepanV. Stepan,25,Czechy,Prawy pomocnik,PPM,250 tys. €,Czechy,Hradec Králové,Bez odstępnego,Sprzedaż,SK Sigma Ołomuniec,2010/2011
2590,Jakub HeidenreichJ. Heidenreich,21,Czechy,Lewy obrońca,LOB,500 tys. €,Czechy,Viktoria Zizkov,?,Sprzedaż,SK Sigma Ołomuniec,2010/2011
2591,Vit StetinaV. Stetina,20,Czechy,Defensywny pomocnik,DPM,100 tys. €,Czechy,Caslav,?,Sprzedaż,SK Sigma Ołomuniec,2010/2011
2592,Marek KascakM. Kascak,28,Słowacja,Pomocnik,Pomocnik,700 tys. €,Słowacja,Spartak Trnava,?,Sprzedaż,SK Sigma Ołomuniec,2010/2011
2593,MelinhoMelinho,30,Brazylia,Ofensywny pomocnik,OPM,350 tys. €,-,Bez klubu,-,Sprzedaż,SK Sigma Ołomuniec,2010/2011
2594,Michal MacekM. Macek,29,Czechy,Pomocnik,Pomocnik,200 tys. €,Niemcy,FCO Neugersdorf,Bez odstępnego,Kupno,1.FK Příbram,2010/2011
2595,Marius PapsysM. Papsys,21,Litwa,Prawy napastnik,PNP,125 tys. €,Litwa,FC Klaipeda,Bez odstępnego,Kupno,1.FK Příbram,2010/2011
2596,Brian AckleyB. Ackley,24,Stany Zjednaczone,Cofnięty napastnik,CNP,25 tys. €,Nowa Zelandia,Auckland City,?,Kupno,1.FK Příbram,2010/2011
2597,Pavel RickaP. Ricka,23,Czechy,Środkowy obrońca,ŚOB,75 tys. €,Czechy,Caslav,?,Kupno,1.FK Příbram,2010/2011
2598,Zdenek KoukalZ. Koukal,26,Czechy,Lewy pomocnik,LPM,350 tys. €,Czechy,Banik Ostrava,?,Kupno,1.FK Příbram,2010/2011
2599,Oldrich KostorekO. Kostorek,18,Czechy,Pomocnik,Pomocnik,-,Czechy,Olomouc U19,?,Kupno,1.FK Příbram,2010/2011
2600,Antonin FantisA. Fantis,18,Czechy,Ofensywny pomocnik,OPM,600 tys. €,Czechy,Banik Ostrava,750 tys. €,Sprzedaż,1.FK Příbram,2010/2011
2601,Zdenek SmejkalZ. Smejkal,22,Czechy,Prawy obrońca,POB,175 tys. €,Czechy,Banik Ostrava,Bez odstępnego,Sprzedaż,1.FK Příbram,2010/2011
2602,Tomas BorekT. Borek,24,Czechy,Środkowy pomocnik,ŚPM,300 tys. €,Czechy,Zbrojovka Brno,?,Sprzedaż,1.FK Příbram,2010/2011
2603,Martin MüllerM. Müller,39,Czechy,Środkowy obrońca,ŚOB,100 tys. €,-,Koniec kariery,-,Sprzedaż,1.FK Příbram,2010/2011
2604,Alexandr JanovicA. Janovic,23,Stany Zjednaczone,Obrońca,Obrońca,50 tys. €,-,Bez klubu,-,Sprzedaż,1.FK Příbram,2010/2011
2605,Josef HamouzJ. Hamouz,30,Czechy,Lewy obrońca,LOB,200 tys. €,Austria,SV Mattersburg,Bez odstępnego,Kupno,FC Zbrojovka Brno,2010/2011
2606,Stefan MitrovicS. Mitrovic,20,Serbia,Środkowy obrońca,ŚOB,50 tys. €,Słowacja,Petrzalka,Bez odstępnego,Kupno,FC Zbrojovka Brno,2010/2011
2607,Tomas KanaT. Kana,22,Czechy,Lewy obrońca,LOB,-,Czechy,HS Kromeriz,?,Kupno,FC Zbrojovka Brno,2010/2011
2608,Vladica BrdarovskiV. Brdarovski,20,Macedonia Północna,Prawy obrońca,POB,250 tys. €,Macedonia Północna,Pelister Bitola,?,Kupno,FC Zbrojovka Brno,2010/2011
2609,Filip RydelF. Rydel,26,Czechy,Środkowy pomocnik,ŚPM,600 tys. €,Czechy,Viktoria Pilzno,?,Kupno,FC Zbrojovka Brno,2010/2011
2610,Tomas MichalekT. Michalek,32,Czechy,Prawy pomocnik,PPM,250 tys. €,Czechy,FK Jablonec,?,Kupno,FC Zbrojovka Brno,2010/2011
2611,Tomas BorekT. Borek,24,Czechy,Środkowy pomocnik,ŚPM,300 tys. €,Czechy,1.FK Příbram,?,Kupno,FC Zbrojovka Brno,2010/2011
2612,Zdravko KovacevicZ. Kovacevic,25,Serbia,Lewy obrońca,LOB,50 tys. €,Serbia,FK Hajduk,?,Kupno,FC Zbrojovka Brno,2010/2011
2613,Lamine FallL. Fall,17,Senegal,Środkowy pomocnik,ŚPM,-,Słowacja,ŠVS Bradlan,?,Kupno,FC Zbrojovka Brno,2010/2011
2614,Martin MarosiM. Marosi,22,Słowacja,Środkowy pomocnik,ŚPM,-,Czechy,Fotbal Trinec,?,Kupno,FC Zbrojovka Brno,2010/2011
2615,DalmoDalmo,26,Brazylia,Środkowy napastnik,ŚNP,400 tys. €,Brazylia,Valeriodoce-MG,Bez odstępnego,Sprzedaż,FC Zbrojovka Brno,2010/2011
2616,Petr CoupekP. Coupek,28,Czechy,Lewy obrońca,LOB,500 tys. €,Czechy,Rosice,Bez odstępnego,Sprzedaż,FC Zbrojovka Brno,2010/2011
2617,Jan TrousilJ. Trousil,34,Czechy,Środkowy obrońca,ŚOB,200 tys. €,Słowacja,Dubnica,Bez odstępnego,Sprzedaż,FC Zbrojovka Brno,2010/2011
2618,Tomas MichalekT. Michalek,33,Czechy,Prawy pomocnik,PPM,250 tys. €,Czechy,FK Jablonec,Bez odstępnego,Sprzedaż,FC Zbrojovka Brno,2010/2011
2619,Lubos KosulicL. Kosulic,20,Czechy,Obrońca,Obrońca,-,Czechy,Sardice,Bez odstępnego,Sprzedaż,FC Zbrojovka Brno,2010/2011
2620,Jakub CervinekJ. Cervinek,23,Czechy,Środkowy obrońca,ŚOB,150 tys. €,Czechy,Kyjov,Bez odstępnego,Sprzedaż,FC Zbrojovka Brno,2010/2011
2621,Lukas MichnaL. Michna,20,Czechy,Prawy pomocnik,PPM,150 tys. €,Nieznana,Nieznany,Bez odstępnego,Sprzedaż,FC Zbrojovka Brno,2010/2011
2622,Frantisek DrizdalF. Drizdal,32,Czechy,Prawy obrońca,POB,400 tys. €,Czechy,Baník Sokolov,Bez odstępnego,Sprzedaż,FC Zbrojovka Brno,2010/2011
2623,David CupakD. Cupak,21,Czechy,Pomocnik,Pomocnik,-,Nieznana,Nieznany,Bez odstępnego,Sprzedaż,FC Zbrojovka Brno,2010/2011
2624,Tomas PolachT. Polach,33,Czechy,Ofensywny pomocnik,OPM,350 tys. €,Słowacja,Dubnica,Bez odstępnego,Sprzedaż,FC Zbrojovka Brno,2010/2011
