,Piłkarz,Wiek,Narodowość,Pozycja,Poz,Wartość rynkowa,Klub pozyskujący/oddający państwo,Klub pozyskujący/oddający nazwa,Kwota odstępnego,Rodzaj transferu,Dotyczy klubu,Sezon
641,Tamás PriskinT. Priskin,30,Węgry,Środkowy napastnik,ŚNP,550 tys. €,Węgry,Ferencváros,?,Sprzedaż,Slovan Bratislava,2017/2018
642,Jovan PavlovicJ. Pavlovic,17,Serbia,Środkowy obrońca,ŚOB,25 tys. €,Bośnia i Hercegowina,Zeljeznicar BL,200 tys. €,Kupno,AS Trencin,2017/2018
643,Hamza CatakovicH. Catakovic,20,Bośnia i Hercegowina,Środkowy napastnik,ŚNP,200 tys. €,Bośnia i Hercegowina,FK Sarajevo,120 tys. €,Kupno,AS Trencin,2017/2018
644,Ricky van HaarenR. van Haaren,26,Holandia,Środkowy pomocnik,ŚPM,100 tys. €,Holandia,FC Dordrecht,Bez odstępnego,Kupno,AS Trencin,2017/2018
645,Philippe van ArnhemP. van Arnhem,21,Holandia,Środkowy pomocnik,ŚPM,100 tys. €,Holandia,RKC Waalwijk,Bez odstępnego,Kupno,AS Trencin,2017/2018
646,Aschraf El MahdiouiA. El Mahdioui,21,Holandia,Defensywny pomocnik,DPM,200 tys. €,Holandia,ADO Den Haag,Bez odstępnego,Kupno,AS Trencin,2017/2018
647,Joey SleegersJ. Sleegers,23,Holandia,Lewy napastnik,LNP,400 tys. €,Holandia,NEC Nijmegen,Bez odstępnego,Kupno,AS Trencin,2017/2018
648,Peter CögleyP. Cögley,29,Słowacja,Prawy obrońca,POB,350 tys. €,Słowacja,Spartak Trnava,Bez odstępnego,Kupno,AS Trencin,2017/2018
649,Imran Oulad OmarI. Oulad Omar,20,Maroko,Ofensywny pomocnik,OPM,100 tys. €,Holandia,Achilles '29,?,Kupno,AS Trencin,2017/2018
650,Ejike OkohE. Okoh,18,Nigeria,Defensywny pomocnik,DPM,-,Nigeria,GBS Academy,?,Kupno,AS Trencin,2017/2018
651,Philip AzangoP. Azango,20,Nigeria,Lewy napastnik,LNP,-,Nigeria,GBS Academy,?,Kupno,AS Trencin,2017/2018
652,Ricky van HaarenR. van Haaren,26,Holandia,Środkowy pomocnik,ŚPM,250 tys. €,Słowacja,Slo. Bratislava,Bez odstępnego,Sprzedaż,AS Trencin,2017/2018
653,Denis JancoD. Janco,20,Słowacja,Ofensywny pomocnik,OPM,100 tys. €,Słowacja,FK Poprad,Bez odstępnego,Sprzedaż,AS Trencin,2017/2018
654,Uche NwoforU. Nwofor,25,Nigeria,Środkowy napastnik,ŚNP,225 tys. €,Nigeria,Rivers United,Bez odstępnego,Sprzedaż,AS Trencin,2017/2018
655,Erik MikesE. Mikes,20,Słowacja,Napastnik,Napastnik,50 tys. €,Słowacja,Nove Mesto,Bez odstępnego,Sprzedaż,AS Trencin,2017/2018
656,Cong HuangC. Huang,20,Chiny,Defensywny pomocnik,DPM,25 tys. €,Portugalia,Leixões B,Bez odstępnego,Sprzedaż,AS Trencin,2017/2018
657,Michal RankoM. Ranko,23,Słowacja,Środkowy obrońca,ŚOB,125 tys. €,Słowacja,FK Senica,Bez odstępnego,Sprzedaż,AS Trencin,2017/2018
658,Rangelo JangaR. Janga,25,Curacao,Środkowy napastnik,ŚNP,600 tys. €,Belgia,KAA Gent,?,Sprzedaż,AS Trencin,2017/2018
659,Rodney KloosterR. Klooster,21,Holandia,Prawy obrońca,POB,100 tys. €,Holandia,FC Eindhoven,?,Sprzedaż,AS Trencin,2017/2018
660,Martin VlcekM. Vlcek,21,Słowacja,Środkowy napastnik,ŚNP,75 tys. €,-,Bez klubu,-,Sprzedaż,AS Trencin,2017/2018
661,Matus OpatovskyM. Opatovsky,22,Słowacja,Pomocnik,Pomocnik,100 tys. €,-,Bez klubu,-,Sprzedaż,AS Trencin,2017/2018
662,Matej VozarM. Vozar,23,Słowacja,Bramkarz,BRK,50 tys. €,-,Bez klubu,-,Sprzedaż,AS Trencin,2017/2018
663,Pedro ColinaPedro Colina,19,Brazylia,Pomocnik,Pomocnik,25 tys. €,-,Bez klubu,-,Sprzedaż,AS Trencin,2017/2018
664,Marvin EghoM. Egho,23,Austria,Środkowy napastnik,ŚNP,200 tys. €,Austria,SV Ried,Bez odstępnego,Kupno,Spartak Trnava,2017/2018
665,Martin ChudyM. Chudy,28,Słowacja,Bramkarz,BRK,200 tys. €,Czechy,FK Teplice,Bez odstępnego,Kupno,Spartak Trnava,2017/2018
666,Andrej LovasA. Lovas,26,Słowacja,Środkowy napastnik,ŚNP,75 tys. €,Słowacja,Ruzomberok,Bez odstępnego,Kupno,Spartak Trnava,2017/2018
667,Reagy OfosuR. Ofosu,26,Niemcy,Lewy napastnik,LNP,300 tys. €,Chorwacja,NK Istra,Bez odstępnego,Kupno,Spartak Trnava,2017/2018
668,Vakhtang ChanturishviliV. Chanturishvili,23,Gruzja,Lewy pomocnik,LPM,200 tys. €,Ukraina,FK Oleksandriya,Bez odstępnego,Kupno,Spartak Trnava,2017/2018
669,Jan VlaskoJ. Vlasko,27,Słowacja,Ofensywny pomocnik,OPM,200 tys. €,Polska,Zagłębie Lubin,Bez odstępnego,Kupno,Spartak Trnava,2017/2018
670,Tomas BrigantT. Brigant,22,Słowacja,Prawy napastnik,PNP,200 tys. €,Czechy,Zbrojovka Brno,?,Kupno,Spartak Trnava,2017/2018
671,Stefan PekarS. Pekar,28,Słowacja,Cofnięty napastnik,CNP,250 tys. €,Czechy,Banik Ostrava,?,Kupno,Spartak Trnava,2017/2018
672,ReynaldoReynaldo,28,Brazylia,Środkowy napastnik,ŚNP,500 tys. €,-,Bez klubu,-,Kupno,Spartak Trnava,2017/2018
673,Slavko LukicS. Lukic,28,Serbia,Środkowy obrońca,ŚOB,200 tys. €,-,Bez klubu,-,Kupno,Spartak Trnava,2017/2018
674,Yasin PehlivanY. Pehlivan,28,Austria,Defensywny pomocnik,DPM,500 tys. €,-,Bez klubu,-,Kupno,Spartak Trnava,2017/2018
675,Adam JakubechA. Jakubech,20,Słowacja,Bramkarz,BRK,450 tys. €,Francja,LOSC Lille,"1,00 mln €",Sprzedaż,Spartak Trnava,2017/2018
676,Martin VantrubaM. Vantruba,19,Słowacja,Bramkarz,BRK,250 tys. €,Czechy,Slavia Praga,500 tys. €,Sprzedaż,Spartak Trnava,2017/2018
677,ReynaldoReynaldo,28,Brazylia,Środkowy napastnik,ŚNP,500 tys. €,Kazachstan,Aktöbe,Bez odstępnego,Sprzedaż,Spartak Trnava,2017/2018
678,Tomas MikinicT. Mikinic,24,Słowacja,Prawy pomocnik,PPM,100 tys. €,Słowacja,MFK Zvolen,Bez odstępnego,Sprzedaż,Spartak Trnava,2017/2018
679,Martin KostalM. Kostal,21,Słowacja,Lewy napastnik,LNP,100 tys. €,Polska,Wisła Kraków,Bez odstępnego,Sprzedaż,Spartak Trnava,2017/2018
680,Emir HalilovicE. Halilovic,27,Bośnia i Hercegowina,Ofensywny pomocnik,OPM,250 tys. €,Austria,Blau Weiss Linz,Bez odstępnego,Sprzedaż,Spartak Trnava,2017/2018
681,Daniel DubecD. Dubec,19,Słowacja,Środkowy napastnik,ŚNP,50 tys. €,Słowacja,FK Poprad,Bez odstępnego,Sprzedaż,Spartak Trnava,2017/2018
682,Peter CögleyP. Cögley,29,Słowacja,Prawy obrońca,POB,350 tys. €,Słowacja,AS Trencin,Bez odstępnego,Sprzedaż,Spartak Trnava,2017/2018
683,Slavko LukicS. Lukic,28,Serbia,Środkowy obrońca,ŚOB,200 tys. €,Uzbekistan,Nasaf Qarshi,?,Sprzedaż,Spartak Trnava,2017/2018
684,Ivan SchranzI. Schranz,23,Słowacja,Środkowy napastnik,ŚNP,250 tys. €,Czechy,FK Dukla Praga,?,Sprzedaż,Spartak Trnava,2017/2018
685,Robert TambeR. Tambe,23,Kamerun,Środkowy napastnik,ŚNP,250 tys. €,Turcja,Adana Demirspor,?,Sprzedaż,Spartak Trnava,2017/2018
686,Bello BabatoundeB. Babatounde,28,Benin,Ofensywny pomocnik,OPM,100 tys. €,-,Bez klubu,-,Sprzedaż,Spartak Trnava,2017/2018
687,Matej StrapákM. Strapák,24,Słowacja,Bramkarz,BRK,75 tys. €,-,Bez klubu,-,Sprzedaż,Spartak Trnava,2017/2018
688,KerlonKerlon,29,Brazylia,Ofensywny pomocnik,OPM,100 tys. €,-,Bez klubu,-,Sprzedaż,Spartak Trnava,2017/2018
689,Robert GesnabelR. Gesnabel,26,Słowacja,Ofensywny pomocnik,OPM,200 tys. €,Słowacja,Zlate Moravce,120 tys. €,Kupno,MFK Ruzomberok,2017/2018
690,Michal JonecM. Jonec,21,Słowacja,Środkowy obrońca,ŚOB,50 tys. €,Słowacja,VSS Kosice,Bez odstępnego,Kupno,MFK Ruzomberok,2017/2018
691,Lukas UrminskyL. Urminsky,25,Słowacja,Bramkarz,BRK,75 tys. €,Słowacja,Pohronie,Bez odstępnego,Kupno,MFK Ruzomberok,2017/2018
692,Branislav LuptakB. Luptak,26,Słowacja,Ofensywny pomocnik,OPM,200 tys. €,Słowacja,Dunajska Streda,Bez odstępnego,Kupno,MFK Ruzomberok,2017/2018
693,Dominik KuncaD. Kunca,25,Słowacja,Prawy napastnik,PNP,250 tys. €,Słowacja,Michalovce,Bez odstępnego,Kupno,MFK Ruzomberok,2017/2018
694,Kristi QoseK. Qose,22,Albania,Defensywny pomocnik,DPM,150 tys. €,Grecja,PAOK Saloniki,Bez odstępnego,Kupno,MFK Ruzomberok,2017/2018
695,Adam BrenkusA. Brenkus,19,Słowacja,Środkowy pomocnik,ŚPM,-,Słowacja,AS Trencin U19,?,Kupno,MFK Ruzomberok,2017/2018
696,Nermin HaskicN. Haskic,28,Bośnia i Hercegowina,Środkowy napastnik,ŚNP,300 tys. €,Słowacja,MSK Zilina,?,Kupno,MFK Ruzomberok,2017/2018
697,Matej KochanM. Kochan,24,Słowacja,Środkowy pomocnik,ŚPM,275 tys. €,Słowacja,Podbrezova,?,Kupno,MFK Ruzomberok,2017/2018
698,Tihomir KostadinovT. Kostadinov,21,Macedonia Północna,Ofensywny pomocnik,OPM,125 tys. €,Słowacja,Zlate Moravce,?,Kupno,MFK Ruzomberok,2017/2018
699,Artur PikkA. Pikk,24,Estonia,Lewy obrońca,LOB,300 tys. €,-,Bez klubu,-,Kupno,MFK Ruzomberok,2017/2018
700,Andrej LovasA. Lovas,26,Słowacja,Środkowy napastnik,ŚNP,75 tys. €,Słowacja,Spartak Trnava,Bez odstępnego,Sprzedaż,MFK Ruzomberok,2017/2018
701,Tomas DubekT. Dubek,30,Słowacja,Ofensywny pomocnik,OPM,350 tys. €,Węgry,Zalaegerszeg,Bez odstępnego,Sprzedaż,MFK Ruzomberok,2017/2018
702,Michal FaskoM. Fasko,22,Słowacja,Środkowy pomocnik,ŚPM,250 tys. €,Szwajcaria,Grasshoppers,Bez odstępnego,Sprzedaż,MFK Ruzomberok,2017/2018
703,Milos LacnyM. Lacny,29,Słowacja,Środkowy napastnik,ŚNP,275 tys. €,Słowacja,MSK Zilina,Bez odstępnego,Sprzedaż,MFK Ruzomberok,2017/2018
704,Tomas GeratT. Gerat,24,Słowacja,Defensywny pomocnik,DPM,75 tys. €,Słowacja,Podbrezova B,Bez odstępnego,Sprzedaż,MFK Ruzomberok,2017/2018
705,Martin NagyM. Nagy,26,Słowacja,Defensywny pomocnik,DPM,350 tys. €,Węgry,ETO FC Győr,?,Sprzedaż,MFK Ruzomberok,2017/2018
706,Jakub MaresJ. Mares,30,Czechy,Cofnięty napastnik,CNP,500 tys. €,Słowacja,Slo. Bratislava,?,Sprzedaż,MFK Ruzomberok,2017/2018
707,Matej LovasM. Lovas,21,Słowacja,Napastnik,Napastnik,25 tys. €,Słowacja,L. Hradok,?,Sprzedaż,MFK Ruzomberok,2017/2018
708,Lubos HajduchL. Hajduch,37,Słowacja,Bramkarz,BRK,-,-,Koniec kariery,-,Sprzedaż,MFK Ruzomberok,2017/2018
709,Vakoun Issouf BayoV. Bayo,21,Wybrzeże Kości Słoniowej,Środkowy napastnik,ŚNP,100 tys. €,Tunezja,ES Sahel,Bez odstępnego,Kupno,DAC Dunajska Streda,2017/2018
710,Andriy LyashenkoA. Lyashenko,19,Ukraina,Ofensywny pomocnik,OPM,125 tys. €,Ukraina,Wołyń Łuck,Bez odstępnego,Kupno,DAC Dunajska Streda,2017/2018
711,Lubomir SatkaL. Satka,21,Słowacja,Środkowy obrońca,ŚOB,250 tys. €,Anglia,Newcastle Utd.,Bez odstępnego,Kupno,DAC Dunajska Streda,2017/2018
712,Kristian KostrnaK. Kostrna,23,Słowacja,Prawy obrońca,POB,100 tys. €,Bułgaria,OFK Pirin,40 tys. €,Kupno,DAC Dunajska Streda,2017/2018
713,Patrik MacejP. Macej,23,Czechy,Bramkarz,BRK,250 tys. €,Słowacja,Michalovce,?,Kupno,DAC Dunajska Streda,2017/2018
714,Lukas CmelikL. Cmelik,21,Słowacja,Prawy napastnik,PNP,350 tys. €,Słowacja,MSK Zilina,?,Kupno,DAC Dunajska Streda,2017/2018
715,César BlackmanC. Blackman,19,Panama,Prawy obrońca,POB,-,Panama,Chorrillo FC,?,Kupno,DAC Dunajska Streda,2017/2018
716,Tomas MalecT. Malec,24,Słowacja,Środkowy napastnik,ŚNP,200 tys. €,Austria,LASK,?,Kupno,DAC Dunajska Streda,2017/2018
717,Timotej ZahumenskyT. Zahumensky,22,Słowacja,Lewy obrońca,LOB,200 tys. €,Słowacja,Zlate Moravce,?,Kupno,DAC Dunajska Streda,2017/2018
718,Jakub BrasenJ. Brasen,28,Słowacja,Lewy obrońca,LOB,300 tys. €,Węgry,Mezőkövesd,Bez odstępnego,Sprzedaż,DAC Dunajska Streda,2017/2018
719,Zsolt NémethZ. Németh,26,Słowacja,Środkowy obrońca,ŚOB,100 tys. €,Węgry,Gyirmót FC,Bez odstępnego,Sprzedaż,DAC Dunajska Streda,2017/2018
720,Darko TofiloskiD. Tofiloski,31,Macedonia Północna,Bramkarz,BRK,175 tys. €,Armenia,Alashkert,Bez odstępnego,Sprzedaż,DAC Dunajska Streda,2017/2018
721,Jakub KosorinJ. Kosorin,22,Słowacja,Ofensywny pomocnik,OPM,75 tys. €,Słowacja,Pohronie,Bez odstępnego,Sprzedaż,DAC Dunajska Streda,2017/2018
722,Pape Macou SarrP. Sarr,24,Senegal,Lewy napastnik,LNP,225 tys. €,Francja,Stade Lavallois,Bez odstępnego,Sprzedaż,DAC Dunajska Streda,2017/2018
723,Branislav LuptakB. Luptak,26,Słowacja,Ofensywny pomocnik,OPM,200 tys. €,Słowacja,Ruzomberok,Bez odstępnego,Sprzedaż,DAC Dunajska Streda,2017/2018
724,Peter StepanovskyP. Stepanovsky,29,Słowacja,Prawy pomocnik,PPM,200 tys. €,Czechy,MFK Karvina,Bez odstępnego,Sprzedaż,DAC Dunajska Streda,2017/2018
725,Lubomir MichalikL. Michalik,33,Słowacja,Środkowy obrońca,ŚOB,200 tys. €,Słowacja,SKF Sered,Bez odstępnego,Sprzedaż,DAC Dunajska Streda,2017/2018
726,Tomas MalecT. Malec,25,Słowacja,Środkowy napastnik,ŚNP,200 tys. €,Litwa,Zalgiris,?,Sprzedaż,DAC Dunajska Streda,2017/2018
727,Slavomir PagacS. Pagac,20,Słowacja,Środkowy obrońca,ŚOB,25 tys. €,Słowacja,Dubnica,?,Sprzedaż,DAC Dunajska Streda,2017/2018
728,Robert PolievkaR. Polievka,21,Słowacja,Lewy napastnik,LNP,250 tys. €,Słowacja,MSK Zilina,?,Sprzedaż,DAC Dunajska Streda,2017/2018
729,Pavol SafrankoP. Safranko,22,Słowacja,Środkowy napastnik,ŚNP,300 tys. €,Dania,Aalborg BK,?,Sprzedaż,DAC Dunajska Streda,2017/2018
730,Ladislav BelkovicsL. Belkovics,31,Słowacja,Obrońca,Obrońca,25 tys. €,Słowacja,SK Vydrany,?,Sprzedaż,DAC Dunajska Streda,2017/2018
731,Stijepo NjireS. Njire,26,Chorwacja,Lewy pomocnik,LPM,200 tys. €,Czechy,1.SC Znojmo,Bez odstępnego,Kupno,FK Zeleziarne Podbrezova,2017/2018
732,Jakub WiezikJ. Wiezik,26,Polska,Środkowy napastnik,ŚNP,100 tys. €,Słowacja,Tatran Presov,Bez odstępnego,Kupno,FK Zeleziarne Podbrezova,2017/2018
733,Marko DrobnjakM. Drobnjak,22,Serbia,Bramkarz,BRK,100 tys. €,Serbia,Polet Ljubic,Bez odstępnego,Kupno,FK Zeleziarne Podbrezova,2017/2018
734,Adrian KopicarA. Kopicar,20,Słowacja,Środkowy pomocnik,ŚPM,100 tys. €,Słowacja,FK Senica,?,Kupno,FK Zeleziarne Podbrezova,2017/2018
735,Karlo BilicK. Bilic,23,Chorwacja,Środkowy obrońca,ŚOB,100 tys. €,Słowacja,VSS Kosice,?,Kupno,FK Zeleziarne Podbrezova,2017/2018
736,Martin ValovcanM. Valovcan,24,Słowacja,Lewy napastnik,LNP,150 tys. €,Słowacja,Zlate Moravce,?,Kupno,FK Zeleziarne Podbrezova,2017/2018
737,David LeskoD. Lesko,29,Słowacja,Lewy napastnik,LNP,100 tys. €,Słowacja,Tatran Presov,?,Kupno,FK Zeleziarne Podbrezova,2017/2018
738,Aldo BaezAldo Baez,28,Argentyna,Defensywny pomocnik,DPM,150 tys. €,-,Bez klubu,-,Kupno,FK Zeleziarne Podbrezova,2017/2018
739,Martin ValovcanM. Valovcan,24,Słowacja,Lewy napastnik,LNP,150 tys. €,Szwajcaria,SC Zofingen,Bez odstępnego,Sprzedaż,FK Zeleziarne Podbrezova,2017/2018
740,Luka PejovicL. Pejovic,23,Chorwacja,Prawy pomocnik,PPM,25 tys. €,Słowacja,MFK Zvolen,Bez odstępnego,Sprzedaż,FK Zeleziarne Podbrezova,2017/2018
741,Patrik LukacP. Lukac,23,Słowacja,Bramkarz,BRK,75 tys. €,Słowacja,Tatran Presov,Bez odstępnego,Sprzedaż,FK Zeleziarne Podbrezova,2017/2018
742,Pablo PodioP. Podio,27,Argentyna,Ofensywny pomocnik,OPM,400 tys. €,Czechy,FC Zlin,?,Sprzedaż,FK Zeleziarne Podbrezova,2017/2018
743,Matej KochanM. Kochan,24,Słowacja,Środkowy pomocnik,ŚPM,275 tys. €,Słowacja,Ruzomberok,?,Sprzedaż,FK Zeleziarne Podbrezova,2017/2018
744,Patrik VajdaP. Vajda,28,Słowacja,Defensywny pomocnik,DPM,350 tys. €,Węgry,ETO FC Győr,?,Sprzedaż,FK Zeleziarne Podbrezova,2017/2018
745,Juraj PancikJ. Pancik,27,Słowacja,Prawy napastnik,PNP,75 tys. €,Słowacja,STK Samorin,?,Sprzedaż,FK Zeleziarne Podbrezova,2017/2018
746,Andrej RendlaA. Rendla,27,Słowacja,Prawy napastnik,PNP,200 tys. €,-,Koniec kariery,-,Sprzedaż,FK Zeleziarne Podbrezova,2017/2018
747,Dejan PesevskiD. Pesevski,23,Macedonia Północna,Ofensywny pomocnik,OPM,125 tys. €,-,Bez klubu,-,Sprzedaż,FK Zeleziarne Podbrezova,2017/2018
748,Kamil KuzmaK. Kuzma,29,Słowacja,Ofensywny pomocnik,OPM,200 tys. €,-,Bez klubu,-,Sprzedaż,FK Zeleziarne Podbrezova,2017/2018
749,CleberCleber,31,Brazylia,Lewy pomocnik,LPM,100 tys. €,Słowacja,Slo. Bratislava,Bez odstępnego,Kupno,FC ViOn Zlate Moravce-Vrable,2017/2018
750,Martin DobrotkaM. Dobrotka,32,Słowacja,Środkowy obrońca,ŚOB,125 tys. €,Czechy,Baník Sokolov,Bez odstępnego,Kupno,FC ViOn Zlate Moravce-Vrable,2017/2018
751,Dalibor PlevaD. Pleva,33,Słowacja,Lewy obrońca,LOB,100 tys. €,Polska,GKS Katowice,Bez odstępnego,Kupno,FC ViOn Zlate Moravce-Vrable,2017/2018
752,Haris HarbaH. Harba,29,Bośnia i Hercegowina,Środkowy napastnik,ŚNP,150 tys. €,Turcja,BB Erzurumspor,?,Kupno,FC ViOn Zlate Moravce-Vrable,2017/2018
753,Lubomir UrgelaL. Urgela,27,Słowacja,Środkowy napastnik,ŚNP,250 tys. €,Czechy,MFK Karvina,?,Kupno,FC ViOn Zlate Moravce-Vrable,2017/2018
754,Denis DugaD. Duga,23,Słowacja,Środkowy pomocnik,ŚPM,150 tys. €,Słowacja,FK Senica,?,Kupno,FC ViOn Zlate Moravce-Vrable,2017/2018
755,Timotej ZahumenskyT. Zahumensky,21,Słowacja,Lewy obrońca,LOB,100 tys. €,Słowacja,MFK Skalica,?,Kupno,FC ViOn Zlate Moravce-Vrable,2017/2018
756,Lukas JancuraL. Jancura,18,Czechy,Lewy obrońca,LOB,-,Czechy,Příbram U19,?,Kupno,FC ViOn Zlate Moravce-Vrable,2017/2018
757,Michal PinterM. Pinter,23,Słowacja,Środkowy obrońca,ŚOB,250 tys. €,-,Bez klubu,-,Kupno,FC ViOn Zlate Moravce-Vrable,2017/2018
758,Milos NikolicM. Nikolic,28,Serbia,Środkowy obrońca,ŚOB,200 tys. €,-,Bez klubu,-,Kupno,FC ViOn Zlate Moravce-Vrable,2017/2018
759,Robert GesnabelR. Gesnabel,26,Słowacja,Ofensywny pomocnik,OPM,200 tys. €,Słowacja,Ruzomberok,120 tys. €,Sprzedaż,FC ViOn Zlate Moravce-Vrable,2017/2018
760,Vladimir AdvigovV. Advigov,25,Serbia,Środkowy obrońca,ŚOB,75 tys. €,Serbia,Dinamo Pancevo,Bez odstępnego,Sprzedaż,FC ViOn Zlate Moravce-Vrable,2017/2018
761,Miroslav PastvaM. Pastva,25,Słowacja,Defensywny pomocnik,DPM,125 tys. €,Polska,Pogoń Siedlce,Bez odstępnego,Sprzedaż,FC ViOn Zlate Moravce-Vrable,2017/2018
762,Milovan KaporM. Kapor,26,Kanada,Środkowy obrońca,ŚOB,125 tys. €,Izrael,Hapoel Hadera,Bez odstępnego,Sprzedaż,FC ViOn Zlate Moravce-Vrable,2017/2018
763,Martin DobrotkaM. Dobrotka,32,Słowacja,Środkowy obrońca,ŚOB,150 tys. €,Polska,Stal Mielec,Bez odstępnego,Sprzedaż,FC ViOn Zlate Moravce-Vrable,2017/2018
764,Samir NurkovicS. Nurkovic,25,Serbia,Środkowy napastnik,ŚNP,75 tys. €,Słowacja,Pohronie,?,Sprzedaż,FC ViOn Zlate Moravce-Vrable,2017/2018
765,Erik UjlakyE. Ujlaky,25,Słowacja,Prawy napastnik,PNP,100 tys. €,Austria,Traiskirchen,?,Sprzedaż,FC ViOn Zlate Moravce-Vrable,2017/2018
766,Jakub KastelovicJ. Kastelovic,22,Słowacja,Obrońca,Obrońca,50 tys. €,Słowacja,Dolne Vestenice,?,Sprzedaż,FC ViOn Zlate Moravce-Vrable,2017/2018
767,Martin ValovcanM. Valovcan,24,Słowacja,Lewy napastnik,LNP,150 tys. €,Słowacja,Podbrezova,?,Sprzedaż,FC ViOn Zlate Moravce-Vrable,2017/2018
768,Miroslav SedlakM. Sedlak,24,Słowacja,Ofensywny pomocnik,OPM,100 tys. €,Austria,Ardagger,?,Sprzedaż,FC ViOn Zlate Moravce-Vrable,2017/2018
769,Timotej ZahumenskyT. Zahumensky,22,Słowacja,Lewy obrońca,LOB,200 tys. €,Słowacja,Dunajska Streda,?,Sprzedaż,FC ViOn Zlate Moravce-Vrable,2017/2018
770,Martin BoszorádM. Boszorád,27,Słowacja,Prawy obrońca,POB,225 tys. €,Węgry,ETO FC Győr,?,Sprzedaż,FC ViOn Zlate Moravce-Vrable,2017/2018
771,Tihomir KostadinovT. Kostadinov,21,Macedonia Północna,Ofensywny pomocnik,OPM,125 tys. €,Słowacja,Ruzomberok,?,Sprzedaż,FC ViOn Zlate Moravce-Vrable,2017/2018
772,Michal PinterM. Pinter,23,Słowacja,Środkowy obrońca,ŚOB,250 tys. €,-,Bez klubu,-,Sprzedaż,FC ViOn Zlate Moravce-Vrable,2017/2018
773,Miroslav BozokM. Bozok,32,Słowacja,Lewy napastnik,LNP,150 tys. €,Polska,Arka Gdynia,Bez odstępnego,Kupno,MFK Zemplin Michalovce,2017/2018
774,José CarrilloJ. Carrillo,22,Hiszpania,Środkowy obrońca,ŚOB,50 tys. €,Hiszpania,UD Logroñés,Bez odstępnego,Kupno,MFK Zemplin Michalovce,2017/2018
775,Sergey ShumeykoS. Shumeyko,25,Rosja,Lewy obrońca,LOB,150 tys. €,Rosja,Fakel Voronezh,Bez odstępnego,Kupno,MFK Zemplin Michalovce,2017/2018
776,Gerard BieszczadG. Bieszczad,24,Polska,Bramkarz,BRK,150 tys. €,Polska,Bytovia Bytów,Bez odstępnego,Kupno,MFK Zemplin Michalovce,2017/2018
777,Hovhannes HarutyunyanH. Harutyunyan,18,Armenia,Środkowy pomocnik,ŚPM,100 tys. €,Armenia,Ararat-Armenia,?,Kupno,MFK Zemplin Michalovce,2017/2018
778,Aleksandr SverchinskiyA. Sverchinskiy,25,Białoruś,Prawy obrońca,POB,200 tys. €,Białoruś,Isloch,?,Kupno,MFK Zemplin Michalovce,2017/2018
779,Ladislav SostakL. Sostak,24,Słowacja,Środkowy obrońca,ŚOB,75 tys. €,Słowacja,Bardejov,?,Kupno,MFK Zemplin Michalovce,2017/2018
780,Miroslav BozokM. Bozok,33,Słowacja,Lewy napastnik,LNP,-,Słowacja,Lip. Stiavnica,Bez odstępnego,Sprzedaż,MFK Zemplin Michalovce,2017/2018
781,Dominik KuncaD. Kunca,25,Słowacja,Prawy napastnik,PNP,250 tys. €,Słowacja,Ruzomberok,Bez odstępnego,Sprzedaż,MFK Zemplin Michalovce,2017/2018
782,Oliver PodhorinO. Podhorin,25,Słowacja,Środkowy obrońca,ŚOB,75 tys. €,Słowacja,FK Senica,Bez odstępnego,Sprzedaż,MFK Zemplin Michalovce,2017/2018
783,Filip SerecinF. Serecin,28,Słowacja,Cofnięty napastnik,CNP,75 tys. €,Słowacja,Slovan Kendice,Bez odstępnego,Sprzedaż,MFK Zemplin Michalovce,2017/2018
784,Aleksandr SverchinskiyA. Sverchinskiy,26,Białoruś,Prawy obrońca,POB,150 tys. €,Białoruś,FK Minsk,Bez odstępnego,Sprzedaż,MFK Zemplin Michalovce,2017/2018
785,Tomas SedlakT. Sedlak,34,Słowacja,Defensywny pomocnik,DPM,75 tys. €,Słowacja,Tatran Presov,Bez odstępnego,Sprzedaż,MFK Zemplin Michalovce,2017/2018
786,Michal SiplakM. Siplak,21,Słowacja,Lewy obrońca,LOB,225 tys. €,Polska,Cracovia,Bez odstępnego,Sprzedaż,MFK Zemplin Michalovce,2017/2018
787,Patrik MacejP. Macej,23,Czechy,Bramkarz,BRK,250 tys. €,Słowacja,Dunajska Streda,?,Sprzedaż,MFK Zemplin Michalovce,2017/2018
788,Jakub BrasenJ. Brasen,28,Słowacja,Lewy obrońca,LOB,250 tys. €,Węgry,Mezőkövesd,Bez odstępnego,Kupno,FK Senica,2017/2018
789,Blazej VascakB. Vascak,33,Słowacja,Ofensywny pomocnik,OPM,75 tys. €,Słowacja,MFK Skalica,Bez odstępnego,Kupno,FK Senica,2017/2018
790,Oliver PraznovskyO. Praznovsky,26,Słowacja,Środkowy obrońca,ŚOB,225 tys. €,Rosja,Luch Vladivostok,Bez odstępnego,Kupno,FK Senica,2017/2018
791,Oliver PodhorinO. Podhorin,25,Słowacja,Środkowy obrońca,ŚOB,75 tys. €,Słowacja,Michalovce,Bez odstępnego,Kupno,FK Senica,2017/2018
792,Jurij MedvedevJ. Medvedev,21,Czechy,Prawy obrońca,POB,150 tys. €,Czechy,Viktoria Pilzno,Bez odstępnego,Kupno,FK Senica,2017/2018
793,Erik CikosE. Cikos,29,Słowacja,Prawy obrońca,POB,250 tys. €,Włochy,Monopoli,Bez odstępnego,Kupno,FK Senica,2017/2018
