,Piłkarz,Wiek,Narodowość,Pozycja,Poz,Wartość rynkowa,Klub pozyskujący/oddający państwo,Klub pozyskujący/oddający nazwa,Kwota odstępnego,Rodzaj transferu,Dotyczy klubu,Sezon
731,Jakub PawlikJ. Pawlik,18,Polska,Lewy obrońca,LOB,50 tys. €,Polska,Lechia Tomaszów,Bez odstępnego,Sprzedaż,Zagłębie Sosnowiec,2018/2019
732,Lukasz MozlerL. Mozler,21,Polska,Lewy pomocnik,LPM,50 tys. €,Polska,Stal Rzeszów,Bez odstępnego,Sprzedaż,Zagłębie Sosnowiec,2018/2019
733,Igor KrzykowskiI. Krzykowski,20,Polska,Środkowy obrońca,ŚOB,50 tys. €,Polska,Unia Dąbrowa G,Bez odstępnego,Sprzedaż,Zagłębie Sosnowiec,2018/2019
734,Dejan VokićD. Vokić,22,Słowenia,Ofensywny pomocnik,OPM,100 tys. €,Włochy,Benevento,Bez odstępnego,Sprzedaż,Zagłębie Sosnowiec,2018/2019
735,Rafal MakowskiR. Makowski,21,Polska,Ofensywny pomocnik,OPM,150 tys. €,Polska,Radomiak,Bez odstępnego,Sprzedaż,Zagłębie Sosnowiec,2018/2019
736,Wojciech BalaW. Bala,19,Polska,Pomocnik,Pomocnik,50 tys. €,Polska,Sarmacja Bedzin,Bez odstępnego,Sprzedaż,Zagłębie Sosnowiec,2018/2019
737,Callum RzoncaC. Rzonca,22,Anglia,Środkowy pomocnik,ŚPM,100 tys. €,Polska,GKS Katowice,Bez odstępnego,Sprzedaż,Zagłębie Sosnowiec,2018/2019
738,Jan JanoszJ. Janosz,20,Polska,Napastnik,Napastnik,50 tys. €,Polska,Unia Dąbrowa G,Bez odstępnego,Sprzedaż,Zagłębie Sosnowiec,2018/2019
739,MelloMello,26,Brazylia,Ofensywny pomocnik,OPM,125 tys. €,Kazachstan,Akżajyk Orał,Bez odstępnego,Sprzedaż,Zagłębie Sosnowiec,2018/2019
740,Junior TorunarighaJ. Torunarigha,28,Niemcy,Środkowy napastnik,ŚNP,125 tys. €,-,Bez klubu,-,Sprzedaż,Zagłębie Sosnowiec,2018/2019
741,Tomasz NowakT. Nowak,33,Polska,Ofensywny pomocnik,OPM,100 tys. €,-,Bez klubu,-,Sprzedaż,Zagłębie Sosnowiec,2018/2019
742,Adam KokoszkaA. Kokoszka,32,Polska,Środkowy obrońca,ŚOB,100 tys. €,-,Bez klubu,-,Sprzedaż,Zagłębie Sosnowiec,2018/2019
743,Nuno MalheiroN. Malheiro,24,Portugalia,Lewy obrońca,LOB,50 tys. €,-,Bez klubu,-,Sprzedaż,Zagłębie Sosnowiec,2018/2019
744,Rafal AugustyniakR. Augustyniak,24,Polska,Defensywny pomocnik,DPM,175 tys. €,Polska,Jagiellonia,63 tys. €,Kupno,Miedź Legnica,2018/2019
745,Borja FernándezB. Fernández,22,Hiszpania,Środkowy pomocnik,ŚPM,400 tys. €,Hiszpania,Celta Vigo B,Bez odstępnego,Kupno,Miedź Legnica,2018/2019
746,Bozo MusaBozo Musa,30,Chorwacja,Środkowy obrońca,ŚOB,450 tys. €,Chorwacja,Slaven Belupo,Bez odstępnego,Kupno,Miedź Legnica,2018/2019
747,Artur PikkA. Pikk,25,Estonia,Lewy obrońca,LOB,375 tys. €,Słowacja,Ruzomberok,Bez odstępnego,Kupno,Miedź Legnica,2018/2019
748,Blazej SkorskiB. Skorski,18,Polska,Środkowy pomocnik,ŚPM,50 tys. €,Polska,Wisła Kraków,Bez odstępnego,Kupno,Miedź Legnica,2018/2019
749,Juan CámaraJ. Cámara,24,Hiszpania,Lewy napastnik,LNP,300 tys. €,Hiszpania,FC Barcelona B,Bez odstępnego,Kupno,Miedź Legnica,2018/2019
750,Soslan DzhanaevS. Dzhanaev,31,Rosja,Bramkarz,BRK,"2,80 mln €",Rosja,Rubin Kazań,Bez odstępnego,Kupno,Miedź Legnica,2018/2019
751,Henrik OjamaaH. Ojamaa,27,Estonia,Lewy napastnik,LNP,300 tys. €,Chorwacja,HNK Gorica,Bez odstępnego,Kupno,Miedź Legnica,2018/2019
752,Fran CruzFran Cruz,27,Hiszpania,Środkowy obrońca,ŚOB,500 tys. €,Hiszpania,Lorca FC,Bez odstępnego,Kupno,Miedź Legnica,2018/2019
753,Mateusz SzczepaniakM. Szczepaniak,27,Polska,Środkowy napastnik,ŚNP,250 tys. €,Polska,Cracovia,Bez odstępnego,Kupno,Miedź Legnica,2018/2019
754,Joan RománJ. Román,25,Hiszpania,Lewy napastnik,LNP,350 tys. €,Cypr,AEL Limassol,Bez odstępnego,Kupno,Miedź Legnica,2018/2019
755,Anton KanibolotskyiA. Kanibolotskyi,30,Ukraina,Bramkarz,BRK,"1,00 mln €",Azerbejdżan,Qarabag Agdam,Bez odstępnego,Kupno,Miedź Legnica,2018/2019
756,Aleksandar MiljkovicA. Miljkovic,28,Serbia,Środkowy obrońca,ŚOB,900 tys. €,-,Bez klubu,-,Kupno,Miedź Legnica,2018/2019
757,Fran CruzFran Cruz,27,Hiszpania,Środkowy obrońca,ŚOB,500 tys. €,Hiszpania,Extremadura,Bez odstępnego,Sprzedaż,Miedź Legnica,2018/2019
758,DeleuDeleu,34,Brazylia,Prawy obrońca,POB,75 tys. €,Polska,Chojniczanka,Bez odstępnego,Sprzedaż,Miedź Legnica,2018/2019
759,Michal BartkowiakM. Bartkowiak,21,Polska,Lewy napastnik,LNP,150 tys. €,Polska,Śląsk Wrocław,Bez odstępnego,Sprzedaż,Miedź Legnica,2018/2019
760,Mariusz IdzikM. Idzik,21,Polska,Środkowy napastnik,ŚNP,100 tys. €,Polska,Ruch Chorzów,Bez odstępnego,Sprzedaż,Miedź Legnica,2018/2019
761,Piotr SmoluchP. Smoluch,23,Polska,Bramkarz,BRK,50 tys. €,Polska,Pogoń Siedlce,Bez odstępnego,Sprzedaż,Miedź Legnica,2018/2019
762,Jonathan de AmoJ. de Amo,28,Hiszpania,Środkowy obrońca,ŚOB,175 tys. €,Polska,Stal Mielec,Bez odstępnego,Sprzedaż,Miedź Legnica,2018/2019
763,Mateusz PiatkowskiM. Piatkowski,34,Polska,Środkowy napastnik,ŚNP,150 tys. €,Polska,GKS Tychy,Bez odstępnego,Sprzedaż,Miedź Legnica,2018/2019
764,Pawel KapsaP. Kapsa,35,Polska,Bramkarz,BRK,50 tys. €,Polska,Sandecja,Bez odstępnego,Sprzedaż,Miedź Legnica,2018/2019
765,Jakub VojtusJ. Vojtus,24,Słowacja,Środkowy napastnik,ŚNP,150 tys. €,Polska,GKS Tychy,Bez odstępnego,Sprzedaż,Miedź Legnica,2018/2019
766,Jakub SwierczokJ. Swierczok,24,Polska,Środkowy napastnik,ŚNP,150 tys. €,Polska,GKS Tychy,100 tys. €,Kupno,Zagłębie Lubin,2017/2018
767,Jakub MaresJ. Mares,31,Czechy,Cofnięty napastnik,CNP,600 tys. €,Słowacja,Slo. Bratislava,60 tys. €,Kupno,Zagłębie Lubin,2017/2018
768,Patryk TuszynskiP. Tuszynski,27,Polska,Środkowy napastnik,ŚNP,900 tys. €,Turcja,C. Rizespor,Bez odstępnego,Kupno,Zagłębie Lubin,2017/2018
769,Piotr LeciejewskiP. Leciejewski,32,Polska,Bramkarz,BRK,500 tys. €,Norwegia,SK Brann,Bez odstępnego,Kupno,Zagłębie Lubin,2017/2018
770,Maciej DabrowskiM. Dabrowski,30,Polska,Środkowy obrońca,ŚOB,600 tys. €,Polska,Legia Warszawa,Bez odstępnego,Kupno,Zagłębie Lubin,2017/2018
771,Alan CzerwinskiA. Czerwinski,24,Polska,Prawy obrońca,POB,200 tys. €,Polska,GKS Katowice,Bez odstępnego,Kupno,Zagłębie Lubin,2017/2018
772,Sasa BalicS. Balic,27,Czarnogóra,Lewy obrońca,LOB,300 tys. €,Rumunia,CFR Cluj,Bez odstępnego,Kupno,Zagłębie Lubin,2017/2018
773,Mateusz MatrasM. Matras,27,Polska,Defensywny pomocnik,DPM,550 tys. €,Polska,Lechia Gdańsk,Bez odstępnego,Kupno,Zagłębie Lubin,2017/2018
774,Bartosz KopaczB. Kopacz,25,Polska,Środkowy obrońca,ŚOB,275 tys. €,Polska,Górnik Zabrze,Bez odstępnego,Kupno,Zagłębie Lubin,2017/2018
775,Adam MatuschykA. Matuschyk,28,Polska,Defensywny pomocnik,DPM,300 tys. €,Niemcy,E. Braunschweig,Bez odstępnego,Kupno,Zagłębie Lubin,2017/2018
776,Bartlomiej PawlowskiB. Pawlowski,24,Polska,Prawy napastnik,PNP,250 tys. €,Polska,Lechia Gdańsk,Bez odstępnego,Kupno,Zagłębie Lubin,2017/2018
777,Jaroslaw JachJ. Jach,23,Polska,Środkowy obrońca,ŚOB,"2,00 mln €",Anglia,Crystal Palace,"2,75 mln €",Sprzedaż,Zagłębie Lubin,2017/2018
778,Jakub SwierczokJ. Swierczok,25,Polska,Środkowy napastnik,ŚNP,"1,00 mln €",Bułgaria,Ludogorets,850 tys. €,Sprzedaż,Zagłębie Lubin,2017/2018
779,Lukasz PiatekL. Piatek,31,Polska,Środkowy pomocnik,ŚPM,250 tys. €,Polska,Termalica,Bez odstępnego,Sprzedaż,Zagłębie Lubin,2017/2018
780,Deimantas PetraviciusD. Petravicius,21,Litwa,Prawy napastnik,PNP,100 tys. €,Szkocja,Motherwell FC,Bez odstępnego,Sprzedaż,Zagłębie Lubin,2017/2018
781,Djordje CotraD. Cotra,32,Serbia,Lewy obrońca,LOB,300 tys. €,Polska,Śląsk Wrocław,Bez odstępnego,Sprzedaż,Zagłębie Lubin,2017/2018
782,Piotr AzikiewiczP. Azikiewicz,22,Polska,Lewy obrońca,LOB,-,Polska,Górnik Polk.,Bez odstępnego,Sprzedaż,Zagłębie Lubin,2017/2018
783,Jan VlaskoJ. Vlasko,27,Słowacja,Ofensywny pomocnik,OPM,200 tys. €,Słowacja,Spartak Trnava,Bez odstępnego,Sprzedaż,Zagłębie Lubin,2017/2018
784,Adrian RakowskiA. Rakowski,26,Polska,Środkowy pomocnik,ŚPM,250 tys. €,Polska,Podbeskidzie,Bez odstępnego,Sprzedaż,Zagłębie Lubin,2017/2018
785,Adrian BladA. Blad,26,Polska,Lewy napastnik,LNP,150 tys. €,Polska,GKS Katowice,Bez odstępnego,Sprzedaż,Zagłębie Lubin,2017/2018
786,Krzysztof JanusK. Janus,31,Polska,Lewy napastnik,LNP,150 tys. €,Polska,Arka Gdynia,?,Sprzedaż,Zagłębie Lubin,2017/2018
787,Martin PolacekM. Polacek,27,Słowacja,Bramkarz,BRK,300 tys. €,Czechy,Mladá Boleslav,?,Sprzedaż,Zagłębie Lubin,2017/2018
788,Sebastian MaderaS. Madera,32,Polska,Środkowy obrońca,ŚOB,150 tys. €,-,Koniec kariery,-,Sprzedaż,Zagłębie Lubin,2017/2018
789,Zbigniew MalkowskiZ. Malkowski,39,Polska,Bramkarz,BRK,50 tys. €,-,Bez klubu,-,Sprzedaż,Zagłębie Lubin,2017/2018
790,Nicklas BärkrothN. Bärkroth,25,Szwecja,Prawy pomocnik,PPM,900 tys. €,Szwecja,Norrköping,650 tys. €,Kupno,Lech Poznań,2017/2018
791,Maciej MakuszewskiM. Makuszewski,27,Polska,Prawy napastnik,PNP,800 tys. €,Polska,Lechia Gdańsk,300 tys. €,Kupno,Lech Poznań,2017/2018
792,Piotr TomasikP. Tomasik,30,Polska,Lewy obrońca,LOB,450 tys. €,Polska,Jagiellonia,125 tys. €,Kupno,Lech Poznań,2017/2018
793,Thomas RogneT. Rogne,27,Norwegia,Środkowy obrońca,ŚOB,"1,10 mln €",Szwecja,IFK Göteborg,Bez odstępnego,Kupno,Lech Poznań,2017/2018
794,Christian GytkjaerC. Gytkjaer,27,Dania,Środkowy napastnik,ŚNP,"1,00 mln €",Niemcy,1860 München,Bez odstępnego,Kupno,Lech Poznań,2017/2018
795,Nikola VujadinovicN. Vujadinovic,30,Czarnogóra,Środkowy obrońca,ŚOB,400 tys. €,Hiszpania,CA Osasuna,Bez odstępnego,Kupno,Lech Poznań,2017/2018
796,Emir DilaverE. Dilaver,26,Austria,Środkowy obrońca,ŚOB,500 tys. €,Węgry,Ferencváros,Bez odstępnego,Kupno,Lech Poznań,2017/2018
797,Jan BednarekJ. Bednarek,21,Polska,Środkowy obrońca,ŚOB,500 tys. €,Anglia,FC Southampton,"6,00 mln €",Sprzedaż,Lech Poznań,2017/2018
798,Dawid KownackiD. Kownacki,20,Polska,Środkowy napastnik,ŚNP,"3,50 mln €",Włochy,UC Sampdoria,"4,00 mln €",Sprzedaż,Lech Poznań,2017/2018
799,Tomasz KedzioraT. Kedziora,23,Polska,Prawy obrońca,POB,"1,50 mln €",Ukraina,Dynamo Kijów,"1,50 mln €",Sprzedaż,Lech Poznań,2017/2018
800,Abdul-Aziz TettehA. Tetteh,27,Ghana,Defensywny pomocnik,DPM,600 tys. €,Rosja,Dynamo Moskwa,800 tys. €,Sprzedaż,Lech Poznań,2017/2018
801,Marcin RobakM. Robak,34,Polska,Środkowy napastnik,ŚNP,200 tys. €,Polska,Śląsk Wrocław,75 tys. €,Sprzedaż,Lech Poznań,2017/2018
802,Szymon DrewniakS. Drewniak,23,Polska,Środkowy pomocnik,ŚPM,300 tys. €,Polska,Cracovia,60 tys. €,Sprzedaż,Lech Poznań,2017/2018
803,Lasse NielsenL. Nielsen,30,Dania,Środkowy obrońca,ŚOB,350 tys. €,Szwecja,Trelleborg,50 tys. €,Sprzedaż,Lech Poznań,2017/2018
804,Krystian SanockiK. Sanocki,20,Polska,Prawy napastnik,PNP,75 tys. €,Polska,Warta Poznań,Bez odstępnego,Sprzedaż,Lech Poznań,2017/2018
805,Maciej WiluszM. Wilusz,28,Polska,Środkowy obrońca,ŚOB,200 tys. €,Rosja,Rostov,Bez odstępnego,Sprzedaż,Lech Poznań,2017/2018
806,Tomasz DejewskiT. Dejewski,22,Polska,Środkowy obrońca,ŚOB,50 tys. €,Polska,Warta Poznań,Bez odstępnego,Sprzedaż,Lech Poznań,2017/2018
807,Muhamed KeitaM. Keita,26,Norwegia,Lewy napastnik,LNP,600 tys. €,Stany Zjednaczone,NY Red Bulls,Bez odstępnego,Sprzedaż,Lech Poznań,2017/2018
808,Robert JanickiR. Janicki,20,Polska,Ofensywny pomocnik,OPM,100 tys. €,Polska,Olimpia Grudz.,Bez odstępnego,Sprzedaż,Lech Poznań,2017/2018
809,Nicki Bille NielsenN. Nielsen,29,Dania,Środkowy napastnik,ŚNP,250 tys. €,Grecja,Panionios,Bez odstępnego,Sprzedaż,Lech Poznań,2017/2018
810,Elvis KokalovicE. Kokalovic,28,Chorwacja,Środkowy obrońca,ŚOB,"1,00 mln €",-,Bez klubu,-,Sprzedaż,Lech Poznań,2017/2018
811,Domagoj AntolicD. Antolic,27,Chorwacja,Środkowy pomocnik,ŚPM,"2,00 mln €",Chorwacja,Dinamo Zagrzeb,750 tys. €,Kupno,Legia Warszawa,2017/2018
812,Armando SadikuA. Sadiku,26,Albania,Środkowy napastnik,ŚNP,750 tys. €,Szwajcaria,FC Zürich,750 tys. €,Kupno,Legia Warszawa,2017/2018
813,Krzysztof MaczynskiK. Maczynski,30,Polska,Środkowy pomocnik,ŚPM,"1,50 mln €",Polska,Wisła Kraków,400 tys. €,Kupno,Legia Warszawa,2017/2018
814,Marko VesovicM. Vesovic,26,Czarnogóra,Prawy obrońca,POB,"1,75 mln €",Chorwacja,HNK Rijeka,400 tys. €,Kupno,Legia Warszawa,2017/2018
815,Chris PhilippsC. Philipps,23,Luksemburg,Defensywny pomocnik,DPM,"1,25 mln €",Francja,FC Metz,250 tys. €,Kupno,Legia Warszawa,2017/2018
816,Cristian PasquatoC. Pasquato,28,Włochy,Cofnięty napastnik,CNP,"1,80 mln €",Włochy,Juventus Turyn,250 tys. €,Kupno,Legia Warszawa,2017/2018
817,Lukasz MonetaL. Moneta,23,Polska,Lewy napastnik,LNP,300 tys. €,Polska,Ruch Chorzów,100 tys. €,Kupno,Legia Warszawa,2017/2018
818,HildebertoHildeberto,21,Republika Zielonego Przylądka,Lewy napastnik,LNP,750 tys. €,Portugalia,Benfika B,100 tys. €,Kupno,Legia Warszawa,2017/2018
819,Mikolaj KwietniewskiM. Kwietniewski,18,Polska,Ofensywny pomocnik,OPM,-,Anglia,Fulham U23,100 tys. €,Kupno,Legia Warszawa,2017/2018
820,EduardoEduardo,34,Chorwacja,Środkowy napastnik,ŚNP,"1,50 mln €",Brazylia,Atlético-PR,Bez odstępnego,Kupno,Legia Warszawa,2017/2018
821,William RémyW. Rémy,26,Francja,Środkowy obrońca,ŚOB,"1,50 mln €",Francja,Montpellier,Bez odstępnego,Kupno,Legia Warszawa,2017/2018
822,Vjaceslavs KudrjavcevsV. Kudrjavcevs,19,Łotwa,Bramkarz,BRK,25 tys. €,Łotwa,Ryga,Bez odstępnego,Kupno,Legia Warszawa,2017/2018
823,Brian IloskiB. Iloski,22,Stany Zjednaczone,Ofensywny pomocnik,OPM,-,Stany Zjednaczone,Colorado,Bez odstępnego,Kupno,Legia Warszawa,2017/2018
824,Iñaki AstizI. Astiz,33,Hiszpania,Środkowy obrońca,ŚOB,350 tys. €,Cypr,APOEL Nikosia,Bez odstępnego,Kupno,Legia Warszawa,2017/2018
825,Vadis Odjidja-OfoeV. Odjidja-Ofoe,28,Belgia,Środkowy pomocnik,ŚPM,"5,00 mln €",Grecja,Olympiakos SFP,"2,50 mln €",Sprzedaż,Legia Warszawa,2017/2018
826,Thibault MoulinT. Moulin,28,Francja,Środkowy pomocnik,ŚPM,"1,65 mln €",Grecja,PAOK Saloniki,"1,30 mln €",Sprzedaż,Legia Warszawa,2017/2018
827,Armando SadikuA. Sadiku,26,Albania,Środkowy napastnik,ŚNP,900 tys. €,Hiszpania,Levante UD,"1,00 mln €",Sprzedaż,Legia Warszawa,2017/2018
828,Bartlomiej UrbanskiB. Urbanski,19,Polska,Środkowy pomocnik,ŚPM,100 tys. €,Holandia,Willem II,100 tys. €,Sprzedaż,Legia Warszawa,2017/2018
829,Jakub RzezniczakJ. Rzezniczak,30,Polska,Środkowy obrońca,ŚOB,700 tys. €,Azerbejdżan,Qarabag Agdam,Bez odstępnego,Sprzedaż,Legia Warszawa,2017/2018
830,GuilhermeGuilherme,26,Brazylia,Prawy napastnik,PNP,"2,50 mln €",Włochy,Benevento,Bez odstępnego,Sprzedaż,Legia Warszawa,2017/2018
831,Maciej DabrowskiM. Dabrowski,30,Polska,Środkowy obrońca,ŚOB,600 tys. €,Polska,Zagłębie Lubin,Bez odstępnego,Sprzedaż,Legia Warszawa,2017/2018
832,Mateusz WieteskaM. Wieteska,20,Polska,Środkowy obrońca,ŚOB,200 tys. €,Polska,Górnik Zabrze,Bez odstępnego,Sprzedaż,Legia Warszawa,2017/2018
833,Steeven LangilS. Langil,29,Martynika,Lewy napastnik,LNP,600 tys. €,Holandia,NEC Nijmegen,Bez odstępnego,Sprzedaż,Legia Warszawa,2017/2018
834,Daniel Chima ChukwuD. Chukwu,26,Nigeria,Środkowy napastnik,ŚNP,250 tys. €,Norwegia,Molde FK,Bez odstępnego,Sprzedaż,Legia Warszawa,2017/2018
835,Michal MaslowskiM. Maslowski,27,Polska,Ofensywny pomocnik,OPM,250 tys. €,Chorwacja,HNK Gorica,Bez odstępnego,Sprzedaż,Legia Warszawa,2017/2018
836,Milosz SzczepanskiM. Szczepanski,19,Polska,Ofensywny pomocnik,OPM,50 tys. €,Polska,Raków,25 tys. €,Sprzedaż,Legia Warszawa,2017/2018
837,Jakub SzumskiJ. Szumski,25,Polska,Bramkarz,BRK,150 tys. €,Polska,Raków,25 tys. €,Sprzedaż,Legia Warszawa,2017/2018
838,Nikola MitrovicN. Mitrovic,31,Serbia,Środkowy pomocnik,ŚPM,250 tys. €,Serbia,Napredak,Bez odstępnego,Kupno,Wisła Kraków,2017/2018
839,Kamil WojtkowskiK. Wojtkowski,19,Polska,Ofensywny pomocnik,OPM,150 tys. €,Niemcy,RB Leipzig U19,Bez odstępnego,Kupno,Wisła Kraków,2017/2018
840,Tibor HalilovicT. Halilovic,22,Chorwacja,Ofensywny pomocnik,OPM,150 tys. €,Chorwacja,NK Lokomotiva,Bez odstępnego,Kupno,Wisła Kraków,2017/2018
841,Patryk SerafinP. Serafin,20,Polska,Ofensywny pomocnik,OPM,50 tys. €,Polska,Cracovia II,Bez odstępnego,Kupno,Wisła Kraków,2017/2018
842,Marko KolarM. Kolar,22,Chorwacja,Środkowy napastnik,ŚNP,600 tys. €,Chorwacja,NK Lokomotiva,Bez odstępnego,Kupno,Wisła Kraków,2017/2018
843,Zoran ArsenicZ. Arsenic,23,Chorwacja,Środkowy obrońca,ŚOB,150 tys. €,Chorwacja,NK Osijek,Bez odstępnego,Kupno,Wisła Kraków,2017/2018
844,Julián CuestaJ. Cuesta,26,Hiszpania,Bramkarz,BRK,300 tys. €,Hiszpania,UD Almería,Bez odstępnego,Kupno,Wisła Kraków,2017/2018
845,Martin KostalM. Kostal,21,Słowacja,Lewy napastnik,LNP,100 tys. €,Słowacja,Spartak Trnava,Bez odstępnego,Kupno,Wisła Kraków,2017/2018
846,Jesús ImazJ. Imaz,26,Hiszpania,Ofensywny pomocnik,OPM,300 tys. €,Hiszpania,Cádiz CF,Bez odstępnego,Kupno,Wisła Kraków,2017/2018
847,Denys BalanyukD. Balanyuk,20,Ukraina,Środkowy napastnik,ŚNP,500 tys. €,Ukraina,Dnipro,Bez odstępnego,Kupno,Wisła Kraków,2017/2018
848,Matej PalcicM. Palcic,24,Słowenia,Prawy obrońca,POB,600 tys. €,Słowenia,NK Maribor,Bez odstępnego,Kupno,Wisła Kraków,2017/2018
849,CarlitosCarlitos,27,Hiszpania,Środkowy napastnik,ŚNP,400 tys. €,Hiszpania,Villarreal CF B,Bez odstępnego,Kupno,Wisła Kraków,2017/2018
850,Fran VélezF. Vélez,26,Hiszpania,Środkowy obrońca,ŚOB,400 tys. €,Hiszpania,UD Almería,Bez odstępnego,Kupno,Wisła Kraków,2017/2018
851,Vullnet BashaV. Basha,27,Albania,Defensywny pomocnik,DPM,750 tys. €,Hiszpania,UCAM Murcia,Bez odstępnego,Kupno,Wisła Kraków,2017/2018
852,Víctor PérezV. Pérez,29,Hiszpania,Środkowy pomocnik,ŚPM,600 tys. €,Hiszpania,Real Valladolid,Bez odstępnego,Kupno,Wisła Kraków,2017/2018
853,Marcin WasilewskiM. Wasilewski,37,Polska,Środkowy obrońca,ŚOB,50 tys. €,-,Bez klubu,-,Kupno,Wisła Kraków,2017/2018
854,Petar BrlekP. Brlek,23,Chorwacja,Środkowy pomocnik,ŚPM,800 tys. €,Włochy,FC Genoa,"2,20 mln €",Sprzedaż,Wisła Kraków,2017/2018
855,Krzysztof MaczynskiK. Maczynski,30,Polska,Środkowy pomocnik,ŚPM,"1,50 mln €",Polska,Legia Warszawa,400 tys. €,Sprzedaż,Wisła Kraków,2017/2018
856,Grzegorz MarszalikG. Marszalik,21,Polska,Środkowy pomocnik,ŚPM,50 tys. €,Polska,Bochenski KS,Bez odstępnego,Sprzedaż,Wisła Kraków,2017/2018
857,Alan UrygaA. Uryga,23,Polska,Środkowy obrońca,ŚOB,400 tys. €,Polska,Wisła Płock,Bez odstępnego,Sprzedaż,Wisła Kraków,2017/2018
858,Víctor PérezV. Pérez,30,Hiszpania,Środkowy pomocnik,ŚPM,450 tys. €,Indie,Bengaluru FC,Bez odstępnego,Sprzedaż,Wisła Kraków,2017/2018
859,Krystian KujawaK. Kujawa,21,Polska,Środkowy obrońca,ŚOB,50 tys. €,Polska,Podbeskidzie,Bez odstępnego,Sprzedaż,Wisła Kraków,2017/2018
860,Hugo VidémontH. Vidémont,24,Francja,Lewy napastnik,LNP,350 tys. €,Belgia,AFC Tubize,Bez odstępnego,Sprzedaż,Wisła Kraków,2017/2018
861,Mateusz ZacharaM. Zachara,27,Polska,Środkowy napastnik,ŚNP,350 tys. €,Portugalia,Tondela,Bez odstępnego,Sprzedaż,Wisła Kraków,2017/2018
862,Kamil KuczakK. Kuczak,21,Polska,Środkowy pomocnik,ŚPM,50 tys. €,Polska,Pelikan Łowicz,Bez odstępnego,Sprzedaż,Wisła Kraków,2017/2018
863,Michal MiskiewiczM. Miskiewicz,28,Polska,Bramkarz,BRK,150 tys. €,Portugalia,Feirense,Bez odstępnego,Sprzedaż,Wisła Kraków,2017/2018
864,Lukasz ZaluskaL. Zaluska,35,Polska,Bramkarz,BRK,200 tys. €,Polska,Pogoń Szczecin,Bez odstępnego,Sprzedaż,Wisła Kraków,2017/2018
865,Mateusz ZajacM. Zajac,21,Polska,Bramkarz,BRK,50 tys. €,Polska,JKS Jarosław,Bez odstępnego,Sprzedaż,Wisła Kraków,2017/2018
866,Semir StilicS. Stilic,29,Bośnia i Hercegowina,Ofensywny pomocnik,OPM,500 tys. €,-,Bez klubu,-,Sprzedaż,Wisła Kraków,2017/2018
867,Matija SpicicM. Spicic,29,Chorwacja,Lewy obrońca,LOB,400 tys. €,-,Bez klubu,-,Sprzedaż,Wisła Kraków,2017/2018
868,Damian KadziorD. Kadzior,25,Polska,Prawy napastnik,PNP,250 tys. €,Polska,Wigry Suwałki,75 tys. €,Kupno,Górnik Zabrze,2017/2018
869,Michal KojM. Koj,23,Polska,Lewy obrońca,LOB,200 tys. €,Polska,Ruch Chorzów,Bez odstępnego,Kupno,Górnik Zabrze,2017/2018
870,Wojciech HajdaW. Hajda,17,Polska,Środkowy pomocnik,ŚPM,-,Polska,Gwarek U19,Bez odstępnego,Kupno,Górnik Zabrze,2017/2018
871,Mateusz WieteskaM. Wieteska,20,Polska,Środkowy obrońca,ŚOB,200 tys. €,Polska,Legia Warszawa,Bez odstępnego,Kupno,Górnik Zabrze,2017/2018
872,Daniel SmugaD. Smuga,21,Polska,Lewy napastnik,LNP,-,Polska,Victoria Sulejowek,5 tys. €,Kupno,Górnik Zabrze,2017/2018
873,Adrian GryszkiewiczA. Gryszkiewicz,18,Polska,Lewy obrońca,LOB,-,Polska,Gwarek U19,?,Kupno,Górnik Zabrze,2017/2018
874,Bartosz KopaczB. Kopacz,25,Polska,Środkowy obrońca,ŚOB,275 tys. €,Polska,Zagłębie Lubin,Bez odstępnego,Sprzedaż,Górnik Zabrze,2017/2018
875,Rafal KosznikR. Kosznik,33,Polska,Lewy obrońca,LOB,125 tys. €,Polska,Górnik Łęczna,Bez odstępnego,Sprzedaż,Górnik Zabrze,2017/2018
876,Daniel BarbusD. Barbus,21,Polska,Ofensywny pomocnik,OPM,75 tys. €,Polska,NKP Podhale,Bez odstępnego,Sprzedaż,Górnik Zabrze,2017/2018
877,Aleksander KwiekA. Kwiek,34,Polska,Ofensywny pomocnik,OPM,100 tys. €,Polska,Widzew Łódź,Bez odstępnego,Sprzedaż,Górnik Zabrze,2017/2018
878,Michal TeichmanM. Teichman,21,Polska,Pomocnik,Pomocnik,-,Polska,P. Większyce,Bez odstępnego,Sprzedaż,Górnik Zabrze,2017/2018
879,Szymon SkrzypczakS. Skrzypczak,27,Polska,Środkowy napastnik,ŚNP,100 tys. €,Polska,Odra Opole,Bez odstępnego,Sprzedaż,Górnik Zabrze,2017/2018
880,Dawid PlizgaD. Plizga,31,Polska,Ofensywny pomocnik,OPM,150 tys. €,Polska,GKS Katowice,Bez odstępnego,Sprzedaż,Górnik Zabrze,2017/2018
881,Dominik FurmanD. Furman,24,Polska,Środkowy pomocnik,ŚPM,750 tys. €,Francja,Toulouse,150 tys. €,Kupno,Wisła Płock,2017/2018
882,Damian RasakD. Rasak,21,Polska,Defensywny pomocnik,DPM,125 tys. €,Polska,Miedź Legnica,75 tys. €,Kupno,Wisła Płock,2017/2018
