,Piłkarz,Wiek,Narodowość,Pozycja,Poz,Wartość rynkowa,Klub pozyskujący/oddający państwo,Klub pozyskujący/oddający nazwa,Kwota odstępnego,Rodzaj transferu,Dotyczy klubu,Sezon
1759,Rafael PorcellisR. Porcellis,28,Brazylia,Środkowy napastnik,ŚNP,200 tys. €,Portugalia,Feirense,Bez odstępnego,Sprzedaż,Korona Kielce,2015/2016
1760,Przemyslaw TrytkoP. Trytko,28,Polska,Środkowy napastnik,ŚNP,250 tys. €,Kazachstan,Atyrau,Bez odstępnego,Sprzedaż,Korona Kielce,2015/2016
1761,Jacek KielbJ. Kielb,27,Polska,Prawy napastnik,PNP,400 tys. €,Polska,Śląsk Wrocław,Bez odstępnego,Sprzedaż,Korona Kielce,2015/2016
1762,Luís CarlosLuís Carlos,28,Brazylia,Lewy napastnik,LNP,400 tys. €,Portugalia,Moreirense,Bez odstępnego,Sprzedaż,Korona Kielce,2015/2016
1763,Pawel GolanskiP. Golanski,32,Polska,Prawy obrońca,POB,250 tys. €,Rumunia,ASA Tirgu Mures,Bez odstępnego,Sprzedaż,Korona Kielce,2015/2016
1764,Krzysztof KierczK. Kiercz,27,Polska,Środkowy obrońca,ŚOB,150 tys. €,Polska,Odra Opole,Bez odstępnego,Sprzedaż,Korona Kielce,2015/2016
1765,LeandroLeandro,31,Brazylia,Lewy obrońca,LOB,200 tys. €,Polska,Górnik Łęczna,Bez odstępnego,Sprzedaż,Korona Kielce,2015/2016
1766,Mateusz JaniecM. Janiec,23,Polska,Lewy napastnik,LNP,100 tys. €,Polska,P. Niepołomice,Bez odstępnego,Sprzedaż,Korona Kielce,2015/2016
1767,Mateusz MazurM. Mazur,21,Polska,Bramkarz,BRK,50 tys. €,Polska,Partyzant,Bez odstępnego,Sprzedaż,Korona Kielce,2015/2016
1768,Kamil KobrynK. Kobryn,21,Polska,Obrońca,Obrońca,50 tys. €,Polska,Oskar Przysucha,Bez odstępnego,Sprzedaż,Korona Kielce,2015/2016
1769,Vytautas CerniauskasV. Cerniauskas,26,Litwa,Bramkarz,BRK,350 tys. €,Rumunia,Dinamo Bukaresz,Bez odstępnego,Sprzedaż,Korona Kielce,2015/2016
1770,Piotr MalarczykP. Malarczyk,24,Polska,Środkowy obrońca,ŚOB,450 tys. €,Anglia,Ipswich,13 tys. €,Sprzedaż,Korona Kielce,2015/2016
1771,Olivier KapoO. Kapo,34,Francja,Ofensywny pomocnik,OPM,150 tys. €,-,Koniec kariery,-,Sprzedaż,Korona Kielce,2015/2016
1772,Sebastian KosiorowskiS. Kosiorowski,25,Polska,Bramkarz,BRK,50 tys. €,-,Koniec kariery,-,Sprzedaż,Korona Kielce,2015/2016
1773,Boliguibia OuattaraB. Ouattara,26,Wybrzeże Kości Słoniowej,Środkowy obrońca,ŚOB,50 tys. €,-,Bez klubu,-,Sprzedaż,Korona Kielce,2015/2016
1774,Fabian HiszpanskiF. Hiszpanski,21,Polska,Prawy obrońca,POB,250 tys. €,Polska,Wisła Płock,50 tys. €,Kupno,Podbeskidzie Bielsko-Biała,2015/2016
1775,Kohei KatoK. Kato,26,Japonia,Defensywny pomocnik,DPM,-,Czarnogóra,Rudar Pljevlja,Bez odstępnego,Kupno,Podbeskidzie Bielsko-Biała,2015/2016
1776,Kristian KolcakK. Kolcak,25,Słowacja,Środkowy obrońca,ŚOB,250 tys. €,Słowacja,Slo. Bratislava,Bez odstępnego,Kupno,Podbeskidzie Bielsko-Biała,2015/2016
1777,Celestine LazarusC. Lazarus,22,Nigeria,Środkowy obrońca,ŚOB,-,Słowacja,Moldava,Bez odstępnego,Kupno,Podbeskidzie Bielsko-Biała,2015/2016
1778,Pawel BaranowskiP. Baranowski,25,Polska,Środkowy obrońca,ŚOB,350 tys. €,Niemcy,Erzgebirge Aue,Bez odstępnego,Kupno,Podbeskidzie Bielsko-Biała,2015/2016
1779,Krystian NowakK. Nowak,21,Polska,Środkowy obrońca,ŚOB,150 tys. €,Polska,Widzew Łódź,Bez odstępnego,Kupno,Podbeskidzie Bielsko-Biała,2015/2016
1780,Jakub KowalskiJ. Kowalski,27,Polska,Prawy napastnik,PNP,200 tys. €,Polska,Ruch Chorzów,Bez odstępnego,Kupno,Podbeskidzie Bielsko-Biała,2015/2016
1781,Adam MojtaA. Mojta,29,Polska,Lewy pomocnik,LPM,250 tys. €,Polska,GKS Bełchatów,Bez odstępnego,Kupno,Podbeskidzie Bielsko-Biała,2015/2016
1782,Oleg VeretiloO. Veretilo,27,Białoruś,Prawy obrońca,POB,500 tys. €,Białoruś,Dinamo Minsk,Bez odstępnego,Kupno,Podbeskidzie Bielsko-Biała,2015/2016
1783,Jozef PiacekJ. Piacek,32,Słowacja,Środkowy obrońca,ŚOB,175 tys. €,Słowacja,MSK Zilina,Bez odstępnego,Kupno,Podbeskidzie Bielsko-Biała,2015/2016
1784,Wojciech KaczmarekW. Kaczmarek,31,Polska,Bramkarz,BRK,200 tys. €,Polska,Zawisza,Bez odstępnego,Kupno,Podbeskidzie Bielsko-Biała,2015/2016
1785,Konrad WrzesinskiK. Wrzesinski,21,Polska,Prawy napastnik,PNP,150 tys. €,Polska,Widzew Łódź,Bez odstępnego,Kupno,Podbeskidzie Bielsko-Biała,2015/2016
1786,Emilijus ZubasE. Zubas,25,Litwa,Bramkarz,BRK,200 tys. €,Łotwa,Daugava Riga,Bez odstępnego,Kupno,Podbeskidzie Bielsko-Biała,2015/2016
1787,Lukas JanicL. Janic,28,Słowacja,Prawy pomocnik,PPM,200 tys. €,Słowacja,Michalovce,Bez odstępnego,Kupno,Podbeskidzie Bielsko-Biała,2015/2016
1788,Pawel TarnowskiP. Tarnowski,25,Polska,Prawy napastnik,PNP,200 tys. €,Polska,Dolcan Ząbki,Bez odstępnego,Kupno,Podbeskidzie Bielsko-Biała,2015/2016
1789,Mateusz MozdzenM. Mozdzen,24,Polska,Środkowy pomocnik,ŚPM,300 tys. €,Polska,Lechia Gdańsk,Bez odstępnego,Kupno,Podbeskidzie Bielsko-Biała,2015/2016
1790,Bartosz JarochB. Jaroch,20,Polska,Prawy obrońca,POB,200 tys. €,Polska,Olimpia Grudz.,25 tys. €,Kupno,Podbeskidzie Bielsko-Biała,2015/2016
1791,Sylwester PatejukS. Patejuk,32,Polska,Lewy napastnik,LNP,150 tys. €,Polska,Zawisza,Bez odstępnego,Sprzedaż,Podbeskidzie Bielsko-Biała,2015/2016
1792,Tomasz GorkiewiczT. Gorkiewicz,30,Polska,Prawy obrońca,POB,150 tys. €,Polska,GKS Tychy,Bez odstępnego,Sprzedaż,Podbeskidzie Bielsko-Biała,2015/2016
1793,Idrissa CisséI. Cissé,25,Senegal,Środkowy napastnik,ŚNP,100 tys. €,Polska,Polonia Bytom,Bez odstępnego,Sprzedaż,Podbeskidzie Bielsko-Biała,2015/2016
1794,Piotr TomasikP. Tomasik,27,Polska,Lewy obrońca,LOB,200 tys. €,Polska,Jagiellonia,Bez odstępnego,Sprzedaż,Podbeskidzie Bielsko-Biała,2015/2016
1795,Rafal GrzelakR. Grzelak,26,Polska,Lewy obrońca,LOB,150 tys. €,Polska,Korona Kielce,Bez odstępnego,Sprzedaż,Podbeskidzie Bielsko-Biała,2015/2016
1796,Michal PeskovicM. Peskovic,33,Słowacja,Bramkarz,BRK,100 tys. €,Azerbejdżan,Neftchi Baku,Bez odstępnego,Sprzedaż,Podbeskidzie Bielsko-Biała,2015/2016
1797,Maciej KorzymM. Korzym,27,Polska,Środkowy napastnik,ŚNP,300 tys. €,Polska,Górnik Zabrze,Bez odstępnego,Sprzedaż,Podbeskidzie Bielsko-Biała,2015/2016
1798,Wojciech TrochimW. Trochim,26,Polska,Ofensywny pomocnik,OPM,150 tys. €,Polska,GKS Katowice,Bez odstępnego,Sprzedaż,Podbeskidzie Bielsko-Biała,2015/2016
1799,Piotr MalinowskiP. Malinowski,31,Polska,Prawy pomocnik,PPM,200 tys. €,Polska,Raków,Bez odstępnego,Sprzedaż,Podbeskidzie Bielsko-Biała,2015/2016
1800,Lukas JanicL. Janic,29,Słowacja,Prawy pomocnik,PPM,100 tys. €,Słowacja,VSS Kosice,Bez odstępnego,Sprzedaż,Podbeskidzie Bielsko-Biała,2015/2016
1801,Pavol StanoP. Stano,37,Słowacja,Środkowy obrońca,ŚOB,50 tys. €,Polska,Termalica,Bez odstępnego,Sprzedaż,Podbeskidzie Bielsko-Biała,2015/2016
1802,Artur LenartowskiA. Lenartowski,27,Polska,Środkowy pomocnik,ŚPM,150 tys. €,Polska,Ruch Chorzów,Bez odstępnego,Sprzedaż,Podbeskidzie Bielsko-Biała,2015/2016
1803,Mateusz KupczakM. Kupczak,23,Polska,Defensywny pomocnik,DPM,200 tys. €,Polska,Termalica,Bez odstępnego,Sprzedaż,Podbeskidzie Bielsko-Biała,2015/2016
1804,Maciej IwanskiM. Iwanski,34,Polska,Środkowy pomocnik,ŚPM,150 tys. €,Polska,Ruch Chorzów,Bez odstępnego,Sprzedaż,Podbeskidzie Bielsko-Biała,2015/2016
1805,Bartosz SpiaczkaB. Spiaczka,23,Polska,Środkowy napastnik,ŚNP,250 tys. €,Polska,Górnik Łęczna,Bez odstępnego,Sprzedaż,Podbeskidzie Bielsko-Biała,2015/2016
1806,Daniel BujokD. Bujok,21,Polska,Prawy napastnik,PNP,50 tys. €,-,Bez klubu,-,Sprzedaż,Podbeskidzie Bielsko-Biała,2015/2016
1807,Dariusz PietrasiakD. Pietrasiak,35,Polska,Środkowy obrońca,ŚOB,250 tys. €,-,Bez klubu,-,Sprzedaż,Podbeskidzie Bielsko-Biała,2015/2016
1808,Richard ZajacR. Zajac,38,Słowacja,Bramkarz,BRK,50 tys. €,-,Koniec kariery,-,Sprzedaż,Podbeskidzie Bielsko-Biała,2015/2016
1809,Krzysztof ChrapekK. Chrapek,29,Polska,Środkowy napastnik,ŚNP,100 tys. €,-,Bez klubu,-,Sprzedaż,Podbeskidzie Bielsko-Biała,2015/2016
1810,Bartlomiej KoniecznyB. Konieczny,34,Polska,Środkowy obrońca,ŚOB,100 tys. €,-,Koniec kariery,-,Sprzedaż,Podbeskidzie Bielsko-Biała,2015/2016
1811,Vladislavs GutkovskisV. Gutkovskis,20,Łotwa,Środkowy napastnik,ŚNP,300 tys. €,Łotwa,Skonto Riga,80 tys. €,Kupno,Bruk-Bet Termalica Nieciecza,2015/2016
1812,Bartlomiej BabiarzB. Babiarz,26,Polska,Środkowy pomocnik,ŚPM,350 tys. €,Polska,Ruch Chorzów,Bez odstępnego,Kupno,Bruk-Bet Termalica Nieciecza,2015/2016
1813,Volodymyr KovalV. Koval,23,Ukraina,Środkowy napastnik,ŚNP,300 tys. €,Polska,Stomil,Bez odstępnego,Kupno,Bruk-Bet Termalica Nieciecza,2015/2016
1814,Dawid AbramowiczD. Abramowicz,24,Polska,Lewy obrońca,LOB,100 tys. €,Polska,Skra Często.,Bez odstępnego,Kupno,Bruk-Bet Termalica Nieciecza,2015/2016
1815,Martin JuharM. Juhar,27,Słowacja,Lewy pomocnik,LPM,400 tys. €,Czechy,Slavia Praga,Bez odstępnego,Kupno,Bruk-Bet Termalica Nieciecza,2015/2016
1816,Patrik MisakP. Misak,24,Słowacja,Ofensywny pomocnik,OPM,150 tys. €,Czechy,Banik Ostrava,Bez odstępnego,Kupno,Bruk-Bet Termalica Nieciecza,2015/2016
1817,Mateusz KupczakM. Kupczak,23,Polska,Defensywny pomocnik,DPM,200 tys. €,Polska,Podbeskidzie,Bez odstępnego,Kupno,Bruk-Bet Termalica Nieciecza,2015/2016
1818,Sebastian ZiajkaS. Ziajka,32,Polska,Lewy obrońca,LOB,200 tys. €,Polska,Zawisza,Bez odstępnego,Kupno,Bruk-Bet Termalica Nieciecza,2015/2016
1819,Bartlomiej SmuczynskiB. Smuczynski,19,Polska,Prawy pomocnik,PPM,150 tys. €,Polska,Lechia Gdańsk,Bez odstępnego,Kupno,Bruk-Bet Termalica Nieciecza,2015/2016
1820,Mario LickaM. Licka,33,Czechy,Ofensywny pomocnik,OPM,400 tys. €,Francja,FC Istres,Bez odstępnego,Kupno,Bruk-Bet Termalica Nieciecza,2015/2016
1821,Stefan NikolicS. Nikolic,25,Czarnogóra,Środkowy napastnik,ŚNP,500 tys. €,Chorwacja,NK Istra,Bez odstępnego,Kupno,Bruk-Bet Termalica Nieciecza,2015/2016
1822,Wojciech KedzioraW. Kedziora,34,Polska,Środkowy napastnik,ŚNP,50 tys. €,Polska,Piast Gliwice,Bez odstępnego,Kupno,Bruk-Bet Termalica Nieciecza,2015/2016
1823,Andrzej WitanA. Witan,25,Polska,Bramkarz,BRK,150 tys. €,Polska,Pogoń Siedlce,Bez odstępnego,Kupno,Bruk-Bet Termalica Nieciecza,2015/2016
1824,Michal MarkowskiM. Markowski,25,Polska,Środkowy obrońca,ŚOB,150 tys. €,Polska,Chojniczanka,Bez odstępnego,Kupno,Bruk-Bet Termalica Nieciecza,2015/2016
1825,Pavol StanoP. Stano,37,Słowacja,Środkowy obrońca,ŚOB,50 tys. €,Polska,Podbeskidzie,Bez odstępnego,Kupno,Bruk-Bet Termalica Nieciecza,2015/2016
1826,Artem PutivtsevA. Putivtsev,27,Ukraina,Środkowy obrońca,ŚOB,800 tys. €,Ukraina,Metalist,Bez odstępnego,Kupno,Bruk-Bet Termalica Nieciecza,2015/2016
1827,Krzysztof PilarzK. Pilarz,35,Polska,Bramkarz,BRK,150 tys. €,Polska,Cracovia,25 tys. €,Kupno,Bruk-Bet Termalica Nieciecza,2015/2016
1828,Krzysztof KaczmarczykK. Kaczmarczyk,35,Polska,Środkowy obrońca,ŚOB,50 tys. €,Polska,Stilon,Bez odstępnego,Sprzedaż,Bruk-Bet Termalica Nieciecza,2015/2016
1829,Adrian OlszewskiA. Olszewski,22,Polska,Bramkarz,BRK,50 tys. €,Polska,Polonia Bytom,Bez odstępnego,Sprzedaż,Bruk-Bet Termalica Nieciecza,2015/2016
1830,Peter MasloP. Maslo,28,Słowacja,Prawy obrońca,POB,150 tys. €,Słowacja,Ruzomberok,Bez odstępnego,Sprzedaż,Bruk-Bet Termalica Nieciecza,2015/2016
1831,Maciej PochronM. Pochron,24,Polska,Bramkarz,BRK,50 tys. €,Nieznana,Nieznany,Bez odstępnego,Sprzedaż,Bruk-Bet Termalica Nieciecza,2015/2016
1832,Mario LickaM. Licka,33,Czechy,Ofensywny pomocnik,OPM,150 tys. €,Czechy,Chmel Blsany,Bez odstępnego,Sprzedaż,Bruk-Bet Termalica Nieciecza,2015/2016
1833,Jakub CzerwinskiJ. Czerwinski,23,Polska,Środkowy obrońca,ŚOB,200 tys. €,Polska,Pogoń Szczecin,Bez odstępnego,Sprzedaż,Bruk-Bet Termalica Nieciecza,2015/2016
1834,Dawid AbramowiczD. Abramowicz,24,Polska,Lewy obrońca,LOB,100 tys. €,Polska,P. Niepołomice,Bez odstępnego,Sprzedaż,Bruk-Bet Termalica Nieciecza,2015/2016
1835,Emil DrozdowiczE. Drozdowicz,29,Polska,Środkowy napastnik,ŚNP,250 tys. €,Polska,Wisła Płock,Bez odstępnego,Sprzedaż,Bruk-Bet Termalica Nieciecza,2015/2016
1836,Wiktor PlanetaW. Planeta,22,Polska,Środkowy napastnik,ŚNP,-,Polska,Jarota Jarocin,Bez odstępnego,Sprzedaż,Bruk-Bet Termalica Nieciecza,2015/2016
1837,Adrian ChomiukA. Chomiuk,27,Polska,Prawy obrońca,POB,150 tys. €,Polska,Bytovia Bytów,Bez odstępnego,Sprzedaż,Bruk-Bet Termalica Nieciecza,2015/2016
1838,Jakub KielbJ. Kielb,22,Polska,Lewy obrońca,LOB,100 tys. €,Polska,Jarota Jarocin,Bez odstępnego,Sprzedaż,Bruk-Bet Termalica Nieciecza,2015/2016
1839,Muhamed KeitaM. Keita,23,Norwegia,Lewy napastnik,LNP,800 tys. €,Norwegia,Strømsgodset,600 tys. €,Kupno,Lech Poznań,2014/2015
1840,Tamás KádárT. Kádár,24,Węgry,Środkowy obrońca,ŚOB,800 tys. €,Węgry,Diósgyőr,450 tys. €,Kupno,Lech Poznań,2014/2015
1841,Darko JevticD. Jevtic,21,Szwajcaria,Ofensywny pomocnik,OPM,400 tys. €,Szwajcaria,FC Basel,350 tys. €,Kupno,Lech Poznań,2014/2015
1842,Maciej WiluszM. Wilusz,25,Polska,Środkowy obrońca,ŚOB,350 tys. €,Polska,GKS Bełchatów,Bez odstępnego,Kupno,Lech Poznań,2014/2015
1843,Arnaud DjoumA. Djoum,25,Kamerun,Środkowy pomocnik,ŚPM,"1,40 mln €",Turcja,Akhisar Belediye,Bez odstępnego,Kupno,Lech Poznań,2014/2015
1844,Lukasz TeodorczykL. Teodorczyk,23,Polska,Środkowy napastnik,ŚNP,"2,00 mln €",Ukraina,Dynamo Kijów,"4,00 mln €",Sprzedaż,Lech Poznań,2014/2015
1845,Hubert WolakiewiczH. Wolakiewicz,29,Polska,Środkowy obrońca,ŚOB,600 tys. €,Rumunia,Astra Giurgiu,Bez odstępnego,Sprzedaż,Lech Poznań,2014/2015
1846,Mateusz MozdzenM. Mozdzen,23,Polska,Środkowy pomocnik,ŚPM,500 tys. €,Polska,Lechia Gdańsk,Bez odstępnego,Sprzedaż,Lech Poznań,2014/2015
1847,Daylon ClaasenD. Claasen,24,Republika Południowej Afryki,Prawy napastnik,PNP,700 tys. €,Niemcy,1860 München,Bez odstępnego,Sprzedaż,Lech Poznań,2014/2015
1848,Dimitrije InjacD. Injac,34,Serbia,Defensywny pomocnik,DPM,350 tys. €,Polska,Widzew Łódź,Bez odstępnego,Sprzedaż,Lech Poznań,2014/2015
1849,Marcin MatysiakM. Matysiak,22,Polska,Bramkarz,BRK,50 tys. €,Polska,Stal Kraśnik,Bez odstępnego,Sprzedaż,Lech Poznań,2014/2015
1850,Manuel ArboledaM. Arboleda,34,Kolumbia,Środkowy obrońca,ŚOB,450 tys. €,-,Koniec kariery,-,Sprzedaż,Lech Poznań,2014/2015
1851,Michal MaslowskiM. Maslowski,25,Polska,Ofensywny pomocnik,OPM,800 tys. €,Polska,Zawisza,800 tys. €,Kupno,Legia Warszawa,2014/2015
1852,Arkadiusz PiechA. Piech,29,Polska,Środkowy napastnik,ŚNP,650 tys. €,Polska,Zagłębie Lubin,250 tys. €,Kupno,Legia Warszawa,2014/2015
1853,GuilhermeGuilherme,23,Brazylia,Prawy napastnik,PNP,600 tys. €,Brazylia,Olé Brasil,220 tys. €,Kupno,Legia Warszawa,2014/2015
1854,Igor LewczukI. Lewczuk,29,Polska,Środkowy obrońca,ŚOB,350 tys. €,Polska,Zawisza,200 tys. €,Kupno,Legia Warszawa,2014/2015
1855,Arkadiusz MalarzA. Malarz,34,Polska,Bramkarz,BRK,250 tys. €,Polska,GKS Bełchatów,125 tys. €,Kupno,Legia Warszawa,2014/2015
1856,Lukasz BudzilekL. Budzilek,23,Polska,Bramkarz,BRK,200 tys. €,Polska,GKS Katowice,Bez odstępnego,Kupno,Legia Warszawa,2014/2015
1857,Mateusz SzwochM. Szwoch,21,Polska,Ofensywny pomocnik,OPM,225 tys. €,Polska,Arka Gdynia,Bez odstępnego,Kupno,Legia Warszawa,2014/2015
1858,Krystian BielikK. Bielik,16,Polska,Defensywny pomocnik,DPM,-,Polska,Lech U19,13 tys. €,Kupno,Legia Warszawa,2014/2015
1859,Krystian BielikK. Bielik,17,Polska,Defensywny pomocnik,DPM,-,Anglia,FC Arsenal,"2,25 mln €",Sprzedaż,Legia Warszawa,2014/2015
1860,Miroslav RadovicM. Radovic,31,Serbia,Prawy napastnik,PNP,"1,70 mln €",Chiny,HB Zhongji,"2,00 mln €",Sprzedaż,Legia Warszawa,2014/2015
1861,Daniel LukasikD. Lukasik,23,Polska,Defensywny pomocnik,DPM,850 tys. €,Polska,Lechia Gdańsk,800 tys. €,Sprzedaż,Legia Warszawa,2014/2015
1862,Lukasz BudzilekL. Budzilek,23,Polska,Bramkarz,BRK,150 tys. €,Polska,Lechia Gdańsk,100 tys. €,Sprzedaż,Legia Warszawa,2014/2015
1863,Wojciech SkabaW. Skaba,30,Polska,Bramkarz,BRK,300 tys. €,Polska,Ruch Chorzów,Bez odstępnego,Sprzedaż,Legia Warszawa,2014/2015
1864,Vladimer DvalishviliV. Dvalishvili,28,Gruzja,Środkowy napastnik,ŚNP,800 tys. €,Dania,Odense BK,Bez odstępnego,Sprzedaż,Legia Warszawa,2014/2015
1865,Michal EfirM. Efir,22,Polska,Środkowy napastnik,ŚNP,150 tys. €,Polska,Ruch Chorzów,25 tys. €,Sprzedaż,Legia Warszawa,2014/2015
1866,Aleksander WandzelA. Wandzel,19,Polska,Bramkarz,BRK,50 tys. €,-,Koniec kariery,-,Sprzedaż,Legia Warszawa,2014/2015
1867,Michal JanotaM. Janota,24,Polska,Ofensywny pomocnik,OPM,400 tys. €,Polska,Korona Kielce,Bez odstępnego,Kupno,Pogoń Szczecin,2014/2015
1868,Mateusz MatrasM. Matras,23,Polska,Defensywny pomocnik,DPM,500 tys. €,Polska,Piast Gliwice,Bez odstępnego,Kupno,Pogoń Szczecin,2014/2015
1869,Shohei OkunoS. Okuno,23,Japonia,Ofensywny pomocnik,OPM,300 tys. €,Serbia,Sloboda Uzice,Bez odstępnego,Kupno,Pogoń Szczecin,2014/2015
1870,Vladimirs KamessV. Kamess,26,Łotwa,Prawy napastnik,PNP,350 tys. €,Rosja,Amkar Perm,Bez odstępnego,Kupno,Pogoń Szczecin,2014/2015
1871,Bruno LoureiroB. Loureiro,24,Portugalia,Środkowy pomocnik,ŚPM,100 tys. €,Portugalia,Académico Viseu,Bez odstępnego,Kupno,Pogoń Szczecin,2014/2015
1872,Karol DanielakK. Danielak,23,Polska,Lewy pomocnik,LPM,75 tys. €,Polska,Chrobry Głogów,Bez odstępnego,Kupno,Pogoń Szczecin,2014/2015
1873,Tomasz LisowskiT. Lisowski,29,Polska,Lewy obrońca,LOB,500 tys. €,Polska,Korona Kielce,Bez odstępnego,Kupno,Pogoń Szczecin,2014/2015
1874,Ricardo NunesR. Nunes,28,Republika Południowej Afryki,Lewy obrońca,LOB,350 tys. €,Bułgaria,Levski Sofia,Bez odstępnego,Kupno,Pogoń Szczecin,2014/2015
1875,Takafumi AkahoshiT. Akahoshi,28,Japonia,Środkowy pomocnik,ŚPM,700 tys. €,Rosja,Ufa,600 tys. €,Sprzedaż,Pogoń Szczecin,2014/2015
1876,Bartosz LawaB. Lawa,35,Polska,Środkowy pomocnik,ŚPM,150 tys. €,Polska,Arka Gdynia,Bez odstępnego,Sprzedaż,Pogoń Szczecin,2014/2015
1877,Wojciech LisowskiW. Lisowski,22,Polska,Prawy obrońca,POB,250 tys. €,Polska,Chojniczanka,Bez odstępnego,Sprzedaż,Pogoń Szczecin,2014/2015
1878,Shohei OkunoS. Okuno,24,Japonia,Ofensywny pomocnik,OPM,300 tys. €,Polska,Bytovia Bytów,Bez odstępnego,Sprzedaż,Pogoń Szczecin,2014/2015
1879,Moustapha OuedraogoM. Ouedraogo,26,Wybrzeże Kości Słoniowej,Defensywny pomocnik,DPM,200 tys. €,Tunezja,CA Bizertin,Bez odstępnego,Sprzedaż,Pogoń Szczecin,2014/2015
1880,Pavle PoparaP. Popara,27,Serbia,Środkowy pomocnik,ŚPM,600 tys. €,Serbia,Radnicki Nis,Bez odstępnego,Sprzedaż,Pogoń Szczecin,2014/2015
1881,Norbert NeumannN. Neumann,20,Polska,Środkowy napastnik,ŚNP,50 tys. €,Polska,Dolcan Ząbki,?,Sprzedaż,Pogoń Szczecin,2014/2015
1882,Bruno LoureiroB. Loureiro,25,Portugalia,Środkowy pomocnik,ŚPM,100 tys. €,-,Bez klubu,-,Sprzedaż,Pogoń Szczecin,2014/2015
1883,Tomasz LisowskiT. Lisowski,29,Polska,Lewy obrońca,LOB,500 tys. €,-,Bez klubu,-,Sprzedaż,Pogoń Szczecin,2014/2015
1884,Boban JovicB. Jovic,23,Słowenia,Prawy obrońca,POB,600 tys. €,Słowenia,NK Olimpija,75 tys. €,Kupno,Wisła Kraków,2014/2015
1885,Lucas GuedesL. Guedes,18,Brazylia,Środkowy pomocnik,ŚPM,50 tys. €,Brazylia,Cruzeiro U17,Bez odstępnego,Kupno,Wisła Kraków,2014/2015
1886,Maciej SadlokM. Sadlok,25,Polska,Lewy obrońca,LOB,300 tys. €,Polska,Ruch Chorzów,Bez odstępnego,Kupno,Wisła Kraków,2014/2015
1887,Jean BarrientosJ. Barrientos,24,Urugwaj,Ofensywny pomocnik,OPM,"1,50 mln €",Portugalia,Vit. Guimarães,Bez odstępnego,Kupno,Wisła Kraków,2014/2015
1888,Michal BuchalikM. Buchalik,25,Polska,Bramkarz,BRK,250 tys. €,Polska,Ruch Chorzów,Bez odstępnego,Kupno,Wisła Kraków,2014/2015
1889,Maciej JankowskiM. Jankowski,24,Polska,Lewy napastnik,LNP,450 tys. €,Polska,Ruch Chorzów,Bez odstępnego,Kupno,Wisła Kraków,2014/2015
1890,Richárd GuzmicsR. Guzmics,27,Węgry,Środkowy obrońca,ŚOB,500 tys. €,Węgry,Haladás,Bez odstępnego,Kupno,Wisła Kraków,2014/2015
1891,Michal MiskiewiczM. Miskiewicz,26,Polska,Bramkarz,BRK,450 tys. €,-,pauzuje,-,Kupno,Wisła Kraków,2014/2015
1892,Michal ChrapekM. Chrapek,22,Polska,Środkowy pomocnik,ŚPM,"1,20 mln €",Włochy,Catania Calcio,"1,40 mln €",Sprzedaż,Wisła Kraków,2014/2015
1893,Michal NalepaM. Nalepa,21,Polska,Środkowy obrońca,ŚOB,300 tys. €,Węgry,Ferencváros,Bez odstępnego,Sprzedaż,Wisła Kraków,2014/2015
1894,Michal SzewczykM. Szewczyk,21,Polska,Lewy napastnik,LNP,100 tys. €,Polska,Ruch Chorzów,Bez odstępnego,Sprzedaż,Wisła Kraków,2014/2015
1895,Osman ChávezO. Chávez,30,Honduras,Środkowy obrońca,ŚOB,600 tys. €,Honduras,Platense FC,Bez odstępnego,Sprzedaż,Wisła Kraków,2014/2015
1896,Patryk FrycP. Fryc,21,Polska,Prawy obrońca,POB,250 tys. €,Polska,Termalica,Bez odstępnego,Sprzedaż,Wisła Kraków,2014/2015
1897,Danijel KlaricD. Klaric,19,Chorwacja,Środkowy napastnik,ŚNP,50 tys. €,Austria,Sturm Graz II,Bez odstępnego,Sprzedaż,Wisła Kraków,2014/2015
1898,Piotr BrozekP. Brozek,31,Polska,Lewy obrońca,LOB,400 tys. €,Polska,Piast Gliwice,Bez odstępnego,Sprzedaż,Wisła Kraków,2014/2015
1899,Fabian BurdenskiF. Burdenski,22,Niemcy,Defensywny pomocnik,DPM,50 tys. €,Niemcy,FSV Frankfurt,Bez odstępnego,Sprzedaż,Wisła Kraków,2014/2015
1900,Jan KoconJan Kocon,21,Polska,Bramkarz,BRK,50 tys. €,-,Koniec kariery,-,Sprzedaż,Wisła Kraków,2014/2015
1901,Gordan BunozaG. Bunoza,26,Bośnia i Hercegowina,Środkowy obrońca,ŚOB,600 tys. €,-,Bez klubu,-,Sprzedaż,Wisła Kraków,2014/2015
1902,Marko JovanovicM. Jovanovic,26,Serbia,Środkowy obrońca,ŚOB,500 tys. €,-,pauzuje,-,Sprzedaż,Wisła Kraków,2014/2015
1903,Michal MiskiewiczM. Miskiewicz,25,Polska,Bramkarz,BRK,450 tys. €,-,pauzuje,-,Sprzedaż,Wisła Kraków,2014/2015
1904,Erik GrendelE. Grendel,26,Słowacja,Defensywny pomocnik,DPM,325 tys. €,Słowacja,Slo. Bratislava,Bez odstępnego,Kupno,Górnik Zabrze,2014/2015
1905,Roman GergelR. Gergel,26,Słowacja,Prawy napastnik,PNP,275 tys. €,Słowacja,Dunajska Streda,Bez odstępnego,Kupno,Górnik Zabrze,2014/2015
